/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA2 (1880-1889), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926304 (dataset in review), 
	In: Vaquero, JM et al. (2020): Early meteorological records from Extremadura region, SW Iberia (CliPastExtrem). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925807 (dataset in review)
Related to:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (in prep.): Recovery of early meteorological records from Extremadura region (SW Iberia): the "CliPastExtrem" (v1.0) database.
Coverage:	LATITUDE: 38.900000 * LONGITUDE: -6.962500
	DATE/TIME START: 1880-10-25T00:00:00 * DATE/TIME END: 1889-07-09T00:00:00
Event(s):	BABADA2 * LATITUDE: 38.900000 * LONGITUDE: -6.962500 * LOCATION: Badajoz, Spain * METHOD/DEVICE: Weather station/meteorological observation (WST) * COMMENT: the symbol "#" represents suspicious data found from a quality control
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Pressure, atmospheric [arbitrary units] (PPPP other) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Wind direction description (Wind dir descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: W = west, E = east, N = north, S = south
	Wind force description (Wind force descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Present weather (ww) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
Size:	15521 data points
*/
Date/Time	PPPP other [arbitrary units]	TTT [°C]	Wind dir descr	Wind force descr	ww
1884-10-15	767.7	17.0	NE	Calm	Clear
1884-10-16	#778.4	17.0	E	Breeze	Clear
1884-10-17	768.2	16.5	SE	Breeze	Clear
1884-10-18	766.4	17.0	SE	Calm	Cloudy
1884-10-19	764.0	17.5	SE	Strong_wind	Cloudy
1884-10-20	765.2	17.5	E	Calm	Cloudy
1884-10-21	762.1	15.0	SE	Calm	Rainy
1884-10-22	761.5	15.5	SW	Calm	Cloudy
1884-10-23	761.3	14.0	SW	Calm	Covered
1884-10-24	755.4	11.0	NW	Breeze	Rainy
1884-10-25	757.2	13.0	E	Breeze	Cloudy
1884-10-26	762.5	13.5	NE	Calm	Clear
1884-10-27	765.0	17.5	SE	Calm	Clear
1884-10-28	764.9	15.0	SE	Calm	Clear
1884-10-29	764.6	14.5	NE	Calm	Covered
1884-10-30	765.0	16.5	NE	Calm	Covered
1884-10-31	765.0	14.5	E	Calm	Covered
1884-11-01	763.9	16.5	NE	Calm	Covered
1884-11-02					
1884-11-03	756.4	18.0	NE	Calm	Clear
1884-11-04	759.9	18.0	NE	Calm	Clear
1884-11-05	762.7	19.0	NW	Calm	Clear
1884-11-06	761.3	16.5	E	Calm	Clear
1884-11-07	762.4	16.5	SW	Calm	Covered
1884-11-08	766.4	17.0	NW		Covered
1884-11-09	765.9	14.0	NE	Calm	Cloudy
1884-11-10	762.4	15.0	NE	Calm	Clear
1884-11-11	765.9	16.0	NE	Calm	Cloudy
1884-11-12	763.8	14.0	NE	Calm	Cloudy
1884-11-13	763.1	15.0	NE	Calm	Clear
1884-11-14	762.8	11.5	E	Calm	Covered
1884-11-15	762.1	13.5	E	Calm	Clear
1884-11-16					
1884-11-17	764.1	10.5	NE	Breeze	Clear
1884-11-18	763.6	14.0	W		Covered
1884-11-19	762.4	11.0	E	Calm	Fog
1884-11-20	760.1	8.5	NE	Calm	Clear
1884-11-21	765.9	5.0	NE	Calm	Clear
1884-11-22	758.2	4.5	NE	Calm	Clear
1884-11-23	763.8	6.5	NE	Calm	Clear
1884-11-24	766.0	3.0	NE	Calm	Clear
1884-11-25	764.7	3.0	NE	Calm	Clear
1884-11-26	765.8	3.5	NE	Calm	Clear
1884-11-27	#776.7	5.6	E	Calm	Clear
1884-11-28	769.4	7.0	E	Breeze	Covered
1884-11-29	758.2	8.0	NE	Calm	Covered
1884-11-30	760.8	9.5	E	Breeze	Clear
1884-12-01	757.5	7.0	NW	Calm	Clear
1884-12-02	765.7	6.5	N	Calm	Clear
1884-12-03	769.5	6.0	NE	Calm	Clear
1884-12-04	768.2	10.5	SW	Calm	Rainy
1884-12-05	769.5	11.5	NW	Calm	Cloudy
1884-12-06	769.7	8.5	NE	Calm	Covered
1884-12-07	771.0	7.0	NE		Cloudy
1884-12-08	769.8	4.0	SE	Calm	Fog
1884-12-09	766.4	9.0	E	Calm	Fog
1884-12-10	769.4	7.0	E	Calm	Clear
1884-12-11	769.1	11.0	NE	Calm	Clear
1884-12-12	768.8	5.0	NW	Calm	Fog
1884-12-13	770.4	2.0	NE	Calm	Fog
1884-12-14	770.6	6.0	E	Calm	Clear
1884-12-15	769.6	4.0	NE	Calm	Clear
1884-12-16	767.3	7.0	E	Calm	Covered
1884-12-17	767.6	12.0	SW	Calm	Covered
1884-12-18	769.8	6.5	NW	Calm	Fog
1884-12-19	771.0	3.0	E	Calm	Fog
1884-12-20	770.1	9.0	W	Calm	Covered
1884-12-21	763.4	9.5	N	Calm	Clear
1884-12-22	760.8	10.0	N	Calm	Clear
1884-12-23	759.6	3.5	NW	Calm	Clear
1884-12-24					
1884-12-25	757.6	9.0	E	Calm	Covered
1884-12-26	752.3	5.0	NE	Calm	Covered
1884-12-27	749.6	3.5	NW	Calm	Covered
1884-12-28	765.7	2.0	W	Calm	Covered
1884-12-29	756.0	9.0	W	Calm	Covered
1884-12-30	759.3	9.5	SW	Calm	Covered
1884-12-31	762.1	9.0	SW	Calm	Clear
1885-01-01	765.4	4.5	SW	Calm	Clear
1885-01-02	761.2	4.0	E	Breeze	Cloudy
1885-01-03	758.9	6.5	E	Calm	Rainy
1885-01-04	761.6	7.5	NE	Calm	Covered
1885-01-05	766.3	6.0	NE	Calm	Clear
1885-01-06	#776.9	6.5	NE	Calm	Clear
1885-01-07	771.2	2.5	NE	Calm	Cloudy
1885-01-08	768.6	4.0	NE	Wind	Clear
1885-01-09	761.2	8.5	NW	Calm	Covered
1885-01-10	765.3	7.5	SW	Calm	Covered
1885-01-11	762.9	10.0	S	Calm	Covered
1885-01-12	759.6	7.0	W	Calm	Cloudy
1885-01-13	764.0	5.0	NW	Calm	Clear
1885-01-14	752.3	7.0	W	Calm	Cloudy
1885-01-15	754.3	0.5	W	Calm	Clear
1885-01-16	752.2	1.5	NE	Calm	Cloudy
1885-01-17	758.4	0.0	NW	Calm	Clear
1885-01-18	763.0	2.5	NE	Calm	Cloudy
1885-01-19	764.2	6.0	E	Calm	Covered
1885-01-20	756.9	5.0	E	Breeze	Covered
1885-01-21	753.6	5.5	E	Calm	Rainy
1885-01-22	757.7	7.5	E	Calm	Covered
1885-01-23	752.4	8.0	E	Breeze	Covered
1885-01-24	759.1	10.0	NE	Calm	Covered
1885-01-25	764.8	6.5	NE	Calm	Fog
1885-01-26	776.2	11.0	SW	Calm	Rainy
1885-01-27	763.9	10.0	W	Calm	Covered
1885-01-28	765.8	8.5	SW	Calm	Cloudy
1885-01-29	759.8	11.0	W	Calm	Covered
1885-01-30	749.6	8.5	NW	Breeze	Covered
1885-01-31	755.8	13.0	SW	Wind	Covered
1885-02-01	761.0	14.0	SW	Calm	Cloudy
1885-02-02	754.6	13.0	SW	Wind	Covered
1885-02-03	758.5	11.5	SW	Breeze	Cloudy
1885-02-04	759.5	14.0	NW	Breeze	Covered
1885-02-05	759.3	13.0	SW	Calm	Covered
1885-02-06	765.8	18.5	W	Calm	Clear
1885-02-07	767.9	12.0	SW	Calm	Cloudy
1885-02-08	768.5	10.5	NW	Calm	Covered
1885-02-09	767.3	11.5	SW	Calm	Covered
1885-02-10	#776.8	8.5	NW	Calm	Fog
1885-02-11	764.9	7.5	NE	Calm	Fog
1885-02-12	763.7	11.5	NE	Calm	Cloudy
1885-02-13	762.6	10.0	SW	Calm	Fog
1885-02-14	759.0	12.0	E	Calm	Covered
1885-02-15	757.0	5.0	SE	Calm	Covered
1885-02-16	756.2	13.0	W	Calm	Covered
1885-02-17	750.4	14.0	SW	Wind	Covered
1885-02-18	765.5	10.0	SW	Calm	Covered
1885-02-19	749.3	15.5	SW	Breeze	Covered
1885-02-20	752.7	13.5	SW	Breeze	Covered
1885-02-21	762.2	12.0	SW	Calm	Covered
1885-02-22	764.6	12.1	NW	Calm	Clear
1885-02-23	761.3	14.5	NE	Strong_wind	Clear
1885-02-24	759.6	13.0	SW	Calm	Covered
1885-02-25	765.8	11.0	NW	Breeze	Cloudy
1885-02-26	768.2	10.5	NW	Calm	Clear
1885-02-27	767.6	12.0	SW	Calm	Covered
1885-02-28	769.8	7.0	NW	Calm	Fog
1885-03-01	764.6	11.0	S	Calm	Covered
1885-03-02	762.0	11.1	N	Calm	Covered
1885-03-03	762.4	14.0	W	Calm	Covered
1885-03-04	760.3	14.3	S	Calm	Covered
1885-03-05	750.0	18.0	S	Wind	Covered
1885-03-06	756.9	11.0	SW	Calm	Covered
1885-03-07	755.8	13.0	SE	Breeze	Covered
1885-03-08	754.7	11.5	E	Calm	Covered
1885-03-09	753.1	13.3	S	Breeze	Cloudy
1885-03-10	751.9	11.0	SE	Calm	Rainy
1885-03-11	754.5	11.5	SW	Calm	Clouds
1885-03-12	754.0	12.0	NW	Calm	Covered
1885-03-13	755.5	13.0	NW	Calm	Cloudy
1885-03-14	758.7	13.5	E	Calm	Covered
1885-03-15	762.6	10.0	E	Calm	Covered
1885-03-16	764.2	12.0	E	Calm	Clear
1885-03-17	761.1	10.0	E	Calm	Covered
1885-03-18	756.4	11.0	NE	Calm	Rainy
1885-03-19	749.3	9.5	W	Calm	Covered
1885-03-20	756.1	9.3	E	Calm	Cloudy
1885-03-21	761.1	11.0	E	Calm	Clear
1885-03-22	766.1	12.0	E	Calm	Clear
1885-03-23	757.9	13.0	WNW	Calm	Covered
1885-03-24	759.4	13.0	NE	Calm	Clear
1885-03-25	758.6	14.0	NE	Calm	Clear
1885-03-26	761.2	10.0	E	Calm	Clear
1885-03-27	762.7	11.0	W	Calm	Clear
1885-03-28	766.3	12.0	E	Calm	Clear
1885-03-29	763.4	12.5	NE	Calm	Clear
1885-03-30	765.7	10.0	NW	Calm	Covered
1885-03-31	757.6	8.0	E	Breeze	Covered
1885-04-01	759.4	12.0	E	Calm	Clear
1885-04-02	753.7	14.0	NE	Breeze	Covered
1885-04-03	752.2	11.5	NE	Breeze	Covered
1885-04-04	765.6	12.0	NW	Calm	Clear
1885-04-05	763.3	12.0	NW	Calm	Clear
1885-04-06	757.1	8.0	NW	Breeze	Rainy
1885-04-07	750.3	11.0	W	Breeze	Covered
1885-04-08	753.5	10.0	NW	Breeze	Cloudy
1885-04-09	755.5	11.0	SW	Wind	Covered
1885-04-10	765.5	13.0	NW	Calm	Cloudy
1885-04-11	760.1	12.0	W	Calm	Clear
1885-04-12	757.9	13.0	NW	Calm	Cloudy
1885-04-13	759.1	13.0	W	Breeze	Covered
1885-04-14	756.9	11.5	S	Calm	Drizzle
1885-04-15	758.8	12.0	NW	Breeze	Clear
1885-04-16	752.9	15.0	NW	Wind	Covered
1885-04-17	759.8	14.5	N	Breeze	Clear
1885-04-18	765.8	15.5		Calm	Clear
1885-04-19	761.2	17.5	NE	Calm	Clear
1885-04-20	763.7	17.0	E	Calm	Clear
1885-04-21	764.2	14.5	NE	Calm	Covered
1885-04-22	763.4	18.0	NE	Calm	Covered
1885-04-23	761.0	15.0	NW	Calm	Cloudy
1885-04-24	757.0	15.0	E	Breeze	Covered
1885-04-25	755.8	14.0	SW	Calm	Covered
1885-04-26	757.4	13.5	SW	Breeze	Covered
1885-04-27	761.5	11.5	NW	Breeze	Cloudy
1885-04-28	762.2	13.5	NW	Calm	Covered
1885-04-29	761.6	14.0	NW	Calm	Cloudy
1885-04-30	763.8	15.0	NE	Calm	Clear
1885-05-01	761.6	17.0	N	Calm	Clear
1885-05-02	760.1	16.0	W	Calm	Covered
1885-05-03	760.8	15.0	NW	Breeze	Covered
1885-05-04	757.3	14.0	W	Breeze	Covered
1885-05-05	757.0	16.0	SW	Calm	Covered
1885-05-06	758.3	17.0	SW	Calm	Covered
1885-05-07	759.3	18.0	W	Calm	Covered
1885-05-08	761.3	18.0	SW	Calm	Covered
1885-05-09	762.4	19.5	SW	Calm	Covered
1885-05-10	763.8	19.0	W	Calm	Cloudy
1885-05-11	762.8	19.0	W	Calm	Clear
1885-05-12	753.5	23.5	NW	Calm	Cloudy
1885-05-13	757.5	19.5	N	Calm	Cloudy
1885-05-14	761.2	17.0	NW	Calm	Clear
1885-05-15	763.8	15.5	E	Calm	Clear
1885-05-16	761.5	19.0	SE	Calm	Cloudy
1885-05-17	758.3	22.0	N	Calm	Clear
1885-05-18	759.9	20.5	NW	Calm	Clear
1885-05-19	760.8	22.0	NW		Clear
1885-05-20	762.1	17.0	W	Calm	Clear
1885-05-21	761.4	16.0	NW	Calm	Cloudy
1885-05-22	762.4	18.5	NW	Calm	Clear
1885-05-23	762.5	21.5	N	Calm	Clear
1885-05-24	760.4	23.0	NW	Calm	Clear
1885-05-25	764.5	24.5	NE	Calm	Clear
1885-05-26	754.4	25.0	NW	Calm	Clear
1885-05-27	760.8	23.5	W	Calm	Clear
1885-05-28	759.2	23.0	W	Calm	Clear
1885-05-29	761.3	23.0	W	Calm	Clear
1885-05-30	762.3	23.0	NW	Calm	Clear
1885-05-31	761.2	26.0	E	Calm	Clear
1885-06-01	760.8	29.0	NE	Calm	Clear
1885-06-02	758.7	28.0	SSE	Calm	Clear
1885-06-03	758.0	27.0	W	Calm	Cloudy
1885-06-04	759.0	27.0	SW	Calm	Cloudy
1885-06-05	766.5	24.5	S	Calm	Cloudy
1885-06-06	762.1	26.5	NW	Calm	Clear
1885-06-07	766.5	26.0	NW	Calm	Cloudy
1885-06-08	758.7	21.0	NW	Breeze	Covered
1885-06-09	765.9	19.5	NW	Wind	Cloudy
1885-06-10	760.2	25.0	NW		Clear
1885-06-11	758.6	25.0	E	Breeze	Clear
1885-06-12	758.4	27.0	E	Calm	Clear
1885-06-13	758.5	27.0	W	Calm	Clear
1885-06-14	760.2	25.0	SE	Calm	Covered
1885-06-15	764.3	22.0	W	Calm	Cloudy
1885-06-16	757.1	18.0	W	Calm	Cloudy
1885-06-17	755.9	22.5	NW	Calm	Covered
1885-06-18	759.7	20.5	SW	Calm	Covered
1885-06-19	760.4	22.0	W	Calm	Cloudy
1885-06-20	762.5	22.5	W	Calm	Clear
1885-06-21	763.9	21.5	W	Calm	Clear
1885-06-22	762.2	25.0	W	Calm	Clear
1885-06-23	760.3	26.0	SW	Calm	Clear
1885-06-24	760.6	20.0	W	Calm	Covered
1885-06-25	759.3	22.0	SW	Calm	Cloudy
1885-06-26	758.6	19.0	W	Calm	Clear
1885-06-27	760.0	16.0	SW	Calm	Covered
1885-06-28	760.8	18.5	SW	Breeze	Covered
1885-06-29	760.8	17.5	SW	Calm	Covered
1885-06-30	760.6	17.5	NW	Calm	Covered
1885-07-01	760.6	21.5	W	Calm	Clear
1885-07-02	760.2	20.5	SW	Calm	Cloudy
1885-07-03	764.3	20.0	SW	Calm	Cloudy
1885-07-04	766.4	22.5	NW	Calm	Clear
1885-07-05	767.8	23.0	NW	Calm	Clear
1885-07-06	767.8	25.0	NE	Calm	Clear
1885-07-07	764.4	28.0	E	Calm	Clear
1885-07-08	762.0	29.0	N	Calm	Clear
1885-07-09	760.9	28.5	W	Wind	Clear
1885-07-10	760.4	28.5	W	Calm	Clear
1885-07-11	762.1	23.5	NW	Calm	Clear
1885-07-12	761.0	27.0	W	Calm	Clear
1885-07-13	760.3	24.0	W	Calm	Clear
1885-07-14	760.0	24.0	NW	Calm	Clear
1885-07-15	760.1	29.0	SE	Calm	Clear
1885-07-16	766.0	#31.0	SW	Calm	Clear
1885-07-17	760.4	22.0	SW	Calm	Covered
1885-07-18	759.5	25.0	NW	Calm	Clear
1885-07-19	758.9	31.5	NW	Calm	Clear
1885-07-20	759.6	30.0	SW	Calm	Clear
1885-07-21	762.6	29.5	W	Calm	Clear
1885-07-22	763.0	31.0	SW	Calm	Clear
1885-07-23	760.1	29.0	W	Calm	Clear
1885-07-24	757.6	25.5	SW	Calm	Clear
1885-07-25	757.9	27.5	SW	Calm	Clear
1885-07-26	759.7	24.0	W	Calm	Cloudy
1885-07-27	759.8	22.5	SW	Calm	Covered
1885-07-28	758.2	17.5	SE		
1885-07-29	758.8	23.0	W	Calm	Clear
1885-07-30	758.9	26.0	W	Calm	Clear
1885-07-31	757.9	23.0	SW	Breeze	Cloudy
1885-08-01	758.2	21.0	W	Calm	Covered
1885-08-02					
1885-08-03	759.4	23.5	NW	Calm	Clear
1885-08-04		22.0	NW	Calm	Cloudy
1885-08-05	758.4	26.0	W	Breeze	Clear
1885-08-06	758.7	22.0	NW	Calm	Clear
1885-08-07	761.4	22.0	SW	Calm	Clear
1885-08-08	764.6	26.0	N	Calm	Clear
1885-08-09	759.9	27.0	NW	Calm	Clear
1885-08-10	758.9	27.0	NW	Calm	Clear
1885-08-11	759.4	23.5	NW	Calm	Clear
1885-08-12	759.2	21.0	W	Calm	Clear
1885-08-13	760.3	23.5	SW	Calm	Clear
1885-08-14	755.9	28.0	NW	Calm	Clear
1885-08-15	759.7	29.0	W	Calm	Clear
1885-08-16	759.9	33.0	NW	Calm	Clear
1885-08-17	758.7	33.0	NW	Calm	Clear
1885-08-18			NE	Calm	Clear
1885-08-19	755.3	#33.0	NW	Calm	Cloudy
1885-08-20	758.0	23.5	NW	Breeze	Clear
1885-08-21	755.8	25.0	WNW		Cloudy
1885-08-22	765.9	22.5	W	Calm	Clear
1885-08-23	758.5	23.0	NW	Calm	Clear
1885-08-24	765.8	24.0	W	Calm	Clear
1885-08-25	758.9	26.1	W	Calm	Covered
1885-08-26	759.4	24.5	W	Calm	Clear
1885-08-27	757.8	23.0	W	Calm	Covered
1885-08-28	758.2	17.5	SE		
1885-08-29	757.9	20.0	NW	Calm	Covered
1885-08-30	758.3	21.0	NE	Calm	Clear
1885-08-31	761.1	24.3	NE	Calm	Clear
1885-09-01	766.7	26.3	NW	Calm	Clear
1885-09-02	757.6	28.0	WNW	Calm	Clear
1885-09-03	756.7	23.0	W	Calm	Cloudy
1885-09-04	761.0	20.0	NW	Calm	Cloudy
1885-09-05	759.8	13.5	NW	Calm	Clear
1885-09-06	760.9	21.0	SW	Calm	Cloudy
1885-09-07	762.7	21.5	NW	Calm	Clear
1885-09-08	764.5	23.0	N	Calm	Clear
1885-09-09	764.5	25.5	NW	Calm	Clear
1885-09-10	767.8	28.0	NW	Breeze	Clear
1885-09-11	760.4	26.5	N	Calm	Clear
1885-09-12	761.4	24.5	E	Calm	Clear
1885-09-13	762.7	27.0	WNW		Clear
1885-09-14	766.2	28.5	NE	Calm	Clear
1885-09-15	760.7	28.5	E	Calm	Clear
1885-09-16	760.2	27.0	SW	Calm	Clear
1885-09-17	761.7	21.0	NW	Calm	Clear
1885-09-18	761.8	20.5	NW	Calm	Cloudy
1885-09-19	763.1	20.5	NW	Calm	Clear
1885-09-20	762.3	22.0	SE	Calm	Clear
1885-09-21	761.6	24.0	NE	Calm	Clear
1885-09-22	761.4	25.5	E		Clear
1885-09-23	762.9	23.0	E	Breeze	Covered
1885-09-24	761.8	25.0	E	Calm	Covered
1885-09-25	754.0	20.0	W	Calm	Cloudy
1885-09-26	754.3	15.5	N	Breeze	Covered
1885-09-27	761.9	20.0	N		Cloudy
1885-09-28	758.9	17.0		Breeze	Clear
1885-09-29	765.0	19.0	NE	Calm	Clear
1885-09-30	766.4	20.0	NW	Calm	Clear
1885-10-01	765.3	19.5	NW	Calm	Covered
1885-10-02	763.5	19.5	NW	Calm	Cloudy
1885-10-03	768.9	22.5	SW	Calm	Clear
1885-10-04	763.5	22.0	SW		Clear
1885-10-05	762.9	17.5	NW	Calm	Covered
1885-10-06	761.3	18.5	NW	Calm	Clear
1885-10-07	763.6	20.5	W	Calm	Clear
1885-10-08	763.6	20.0	W	Calm	Clear
1885-10-09	761.4	21.0	NW	Calm	Cloudy
1885-10-10	760.6	18.0	N	Calm	Cloudy
1885-10-11	760.2	16.5	N	Calm	Clear
1885-10-12	761.6	15.5	NW	Calm	Clear
1885-10-13	755.3	12.5	NW	Calm	Cloudy
1885-10-14	761.2	14.0	NW		Clear
1885-10-15	757.5	12.0	NW	Calm	Cloudy
1885-10-16	761.0	13.0	W	Calm	Clear
1885-10-17	763.0	17.0	E	Calm	Covered
1885-10-18	760.7	19.0	S	Calm	Covered
1885-10-19	759.6	15.0	W	Breeze	Cloudy
1885-10-20	760.3	13.5	W	Calm	Covered
1885-10-21	768.4	11.5	SW	Calm	Covered
1885-10-22	760.9	15.0	NW	Calm	Cloudy
1885-10-23	757.4	15.0	SW	Calm	Covered
1885-10-24	754.2	13.0	SW	Calm	Covered
1885-10-25		13.0	NNW	Calm	Clear
1885-10-26	764.5	14.0	SW	Calm	Cloudy
1885-10-27	768.0	15.5	SW	Calm	Clear
1885-10-28	767.0	17.0	NW	Calm	Clear
1885-10-29	763.7	18.0	NW	Calm	Clear
1885-10-30					
1885-10-31		13.0	W	Calm	Covered
1885-11-01	762.0	#13.0	NW	Calm	Cloudy
1885-11-02	765.0	#4.2	NE	Calm	Cloudy
1885-11-03	752.8	13.5	NE	Calm	Clear
1885-11-04	763.9	12.0	E	Calm	Cloudy
1885-11-05	766.7	14.0	NW	Calm	Clear
1885-11-06	768.1	13.0	NE	Calm	Clear
1885-11-07	764.4	12.5	N	Calm	Clear
1885-11-08	762.6	12.0	N	Calm	Clear
1885-11-09	762.7	10.5	N	Calm	Clear
1885-11-10	762.8	11.0	NE	Calm	Clear
1885-11-11	758.9	12.0	E	Breeze	Cloudy
1885-11-12	755.7	13.0	E	Strong_breeze	Rainy
1885-11-13	756.5	13.5	E	Calm	Covered
1885-11-14	756.2	15.5	E	Calm	Covered
1885-11-15	756.2	15.1	SE	Calm	Cloudy
1885-11-16	755.6	14.5	SE	Calm	Covered
1885-11-17	752.4	14.0	S	Calm	Rainy
1885-11-18	747.4	14.5	SW	Calm	Covered
1885-11-19	756.1	13.0	NW	Breeze	Cloudy
1885-11-20	755.8	12.5	W	Calm	Covered
1885-11-21	755.2	16.0	SW	Breeze	Covered
1885-11-22	752.3	12.0	W	Breeze	Cloudy
1885-11-23	753.1	13.0	SW	Breeze	Rainy
1885-11-24	757.2	15.5	W	Calm	Rainy
1885-11-25	758.3	15.5	NW	Calm	Rainy
1885-11-26	760.4	16.0	SW	Calm	Drizzle
1885-11-27	764.7	14.0	SW	Calm	Cloudy
1885-11-28	767.3	16.0	N		Fog
1885-11-29	770.3	9.0	NW	Calm	Fog
1885-11-30	770.5	9.0	N	Calm	Fog
1885-12-01	767.2	7.0	NE	Calm	Fog
1885-12-02	765.1	8.0	E	Calm	Fog
1885-12-03	768.2	8.5	NE	Calm	Fog
1885-12-04	768.2	8.5	NE	Calm	Fog
1885-12-05	768.0	4.7	E	Calm	Fog
1885-12-06	769.7	7.5	E	Calm	Fog
1885-12-07	756.3	10.5	E	Calm	Covered
1885-12-08	754.3	12.5	SE	Calm	Cloudy
1885-12-09	756.5	12.0	ESE		Rainy
1885-12-10	758.5	12.5	SE	Calm	Covered
1885-12-11	759.5	12.1	SE	Calm	Covered
1885-12-12	765.1	11.0	E	Calm	Covered
1885-12-13	768.5	5.5	NE	Calm	Fog
1885-12-14	767.0	4.5	NE	Calm	Fog
1885-12-15	768.1	0.0	E	Calm	Clear
1885-12-16	770.8	7.0	NE	Calm	Cloudy
1885-12-17	770.3	7.0	E	Calm	Clear
1885-12-18	766.5	6.0	NE	Calm	Clear
1885-12-19	765.6	7.5	NE	Calm	Clear
1885-12-20	765.4	9.5	E	Calm	Covered
1885-12-21	767.3	3.8	WNW	Calm	Covered
1885-12-22	760.3	7.5	SW	Calm	Covered
1885-12-23	763.1	8.5	E	Calm	Clear
1885-12-24	760.6	5.5	NE		Clear
1885-12-25	760.1	8.0	E	Calm	Covered
1885-12-26	767.9	12.0	E	Calm	Clear
1885-12-27	771.3	6.5	SE	Calm	Fog
1885-12-28	770.4	5.5	NE	Calm	Fog
1885-12-29	773.5	5.0	NE	Calm	Fog
1885-12-30	770.5	7.5	NW	Calm	Clear
1885-12-31	770.1	8.5	W	Calm	Clear
1886-01-01	767.5	7.0	NE	Calm	Clear
1886-01-02	767.0	6.0	E	Calm	Clear
1886-01-03	767.6	8.0	NE	Calm	Clear
1886-01-04	769.0	6.0	NE	Calm	Clear
1886-01-05	768.8	2.0	NE	Calm	Fog
1886-01-06	764.4	5.0	NE	Calm	Cloudy
1886-01-07	757.7	6.5	NW	Calm	Covered
1886-01-08	760.0	5.5	NW	Calm	Clear
1886-01-09	763.7	2.5	NE	Calm	Clear
1886-01-10	763.9	8.0	W	Calm	Clear
1886-01-11	761.6	3.0	W	Calm	Fog
1886-01-12	759.9	7.0	NE	Calm	Clear
1886-01-13	763.9	9.5	NE	Calm	Clear
1886-01-14	757.1	10.0	N	Strong_wind	Clear
1886-01-15	762.0	3.0	NE	Calm	Clear
1886-01-16	768.1	4.0	NW	Calm	Clear
1886-01-17	765.6	7.0	NW	Calm	Clear
1886-01-18	758.0	10.0	SW	Breeze	Drizzle
1886-01-19	759.0	5.6	W	Calm	Covered
1886-01-20	758.9	5.0	W	Calm	Cloudy
1886-01-21	749.5	11.0	W	Breeze	Cloudy
1886-01-22	750.0	8.5	SW	Breeze	Clear
1886-01-23	757.1	8.0	SW		Covered
1886-01-24	750.8	11.0	S	Wind	Rainy
1886-01-25	752.2	7.5	SW	Calm	Rainy
1886-01-26	#743.6	8.0	SW	Calm	Cloudy
1886-01-27	753.7	4.5	WSW		Covered
1886-01-28	761.6	5.0	NW	Calm	Clear
1886-01-29	764.7	10.0	S	Calm	Clear
1886-01-30	773.9	9.1	N		Clear
1886-01-31	771.3	9.0	W	Calm	Clear
1886-02-01	768.1	#10.0	W	Calm	Covered
1886-02-02		1.5	W	Calm	Covered
1886-02-03	765.7	7.0	W	Calm	Fog
1886-02-04	763.1	10.0	W	Calm	Clear
1886-02-05	766.6	10.0	N	Calm	Clear
1886-02-06	768.5	9.0	NW	Calm	Covered
1886-02-07	764.1	7.5	N	Calm	Covered
1886-02-08	766.9	5.0	NE		Clear
1886-02-09	766.8	7.6	N	Calm	Clear
1886-02-10	767.6	9.0	NE	Calm	Clear
1886-02-11	764.6	1.1	NW	Calm	Clear
1886-02-12	762.2	9.0	NW	Calm	Clear
1886-02-13	761.9	5.0	N	Calm	Cloudy
1886-02-14	757.2	8.5	E	Calm	Covered
1886-02-15	753.0	11.0	SW	Breeze	Covered
1886-02-16	754.6	9.0	E	Calm	Covered
1886-02-17	749.7	9.5	E	Calm	Covered
1886-02-18	755.3	12.1	E	Calm	Cloudy
1886-02-19	756.5	8.5	E	Calm	Cloudy
1886-02-20	758.9	10.0	E	Calm	Clear
1886-02-21	764.0	10.7	W		Clear
1886-02-22	762.1	10.0	NW	Calm	Clear
1886-02-23	759.6	8.0	E	Calm	Cloudy
1886-02-24		9.3	SE	Calm	Rainy
