/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA3 (1864-1900), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926359 (dataset in review), 
1880-09-12	0
1880-09-13	0
1880-09-14	0
1880-09-15	0
1880-09-16	0
1880-09-17	0
1880-09-18	0
1880-09-19	0
1880-09-20	0
1880-09-21	0
1880-09-22	0
1880-09-23	0
1880-09-24	0
1880-09-25	0
1880-09-26	0
1880-09-27	0
1880-09-28	0
1880-09-29	0
1880-09-30	0
1880-10-01	0
1880-10-02	0
1880-10-03	0
1880-10-04	1
1880-10-05	1
1880-10-06	1
1880-10-07	1
1880-10-08	0
1880-10-09	1
1880-10-10	1
1880-10-11	0
1880-10-12	0
1880-10-13	0
1880-10-14	0
1880-10-15	0
1880-10-16	1
1880-10-17	1
1880-10-18	0
1880-10-19	0
1880-10-20	0
1880-10-21	0
1880-10-22	0
1880-10-23	1
1880-10-24	0
1880-10-25	0
1880-10-26	0
1880-10-27	0
1880-10-28	1
1880-10-29	1
1880-10-30	0
1880-10-31	0
1880-11-01	0
1880-11-02	1
1880-11-03	0
1880-11-04	0
1880-11-05	0
1880-11-06	0
1880-11-07	0
1880-11-08	0
1880-11-09	0
1880-11-10	0
1880-11-11	0
1880-11-12	0
1880-11-13	0
1880-11-14	0
1880-11-15	0
1880-11-16	1
1880-11-17	1
1880-11-18	1
1880-11-19	0
1880-11-20	0
1880-11-21	
1880-11-22	0
1880-11-23	1
1880-11-24	0
1880-11-25	0
1880-11-26	0
1880-11-27	0
1880-11-28	0
1880-11-29	0
1880-11-30	0
1880-12-01	0
1880-12-02	0
1880-12-03	0
1880-12-04	0
1880-12-05	0
1880-12-06	0
1880-12-07	0
1880-12-08	0
1880-12-09	0
1880-12-10	0
1880-12-11	0
1880-12-12	0
1880-12-13	0
1880-12-14	0
1880-12-15	0
1880-12-16	0
1880-12-17	1
1880-12-18	0
1880-12-19	0
1880-12-20	0
1880-12-21	0
1880-12-22	0
1880-12-23	0
1880-12-24	1
1880-12-25	1
1880-12-26	1
1880-12-27	0
1880-12-28	1
1880-12-29	1
1880-12-30	0
1880-12-31	0
1881-01-01	0
1881-01-02	0
1881-01-03	0
1881-01-04	0
1881-01-05	0
1881-01-06	0
1881-01-07	0
1881-01-08	0
1881-01-09	1
1881-01-10	1
1881-01-11	1
1881-01-12	0
1881-01-13	1
1881-01-14	0
1881-01-15	0
1881-01-16	1
1881-01-17	0
1881-01-18	1
1881-01-19	0
1881-01-20	0
1881-01-21	1
1881-01-22	0
1881-01-23	0
1881-01-24	1
1881-01-25	1
1881-01-26	1
1881-01-27	0
1881-01-28	0
1881-01-29	1
1881-01-30	0
1881-01-31	1
1881-02-01	1
1881-02-02	0
1881-02-03	0
1881-02-04	0
1881-02-05	0
1881-02-06	0
1881-02-07	0
1881-02-08	0
1881-02-09	0
1881-02-10	0
1881-02-11	0
1881-02-12	0
1881-02-13	0
1881-02-14	1
1881-02-15	1
1881-02-16	0
1881-02-17	0
1881-02-18	0
1881-02-19	1
1881-02-20	0
1881-02-21	1
1881-02-22	0
1881-02-23	0
1881-02-24	1
1881-02-25	0
1881-02-26	0
1881-02-27	1
1881-02-28	0
1881-03-01	1
1881-03-02	0
1881-03-03	0
1881-03-04	0
1881-03-05	0
1881-03-06	0
1881-03-07	0
1881-03-08	0
1881-03-09	0
1881-03-10	0
1881-03-11	1
1881-03-12	0
1881-03-13	1
1881-03-14	1
1881-03-15	0
1881-03-16	0
1881-03-17	0
1881-03-18	0
1881-03-19	0
1881-03-20	1
1881-03-21	0
1881-03-22	0
1881-03-23	1
1881-03-24	1
1881-03-25	0
1881-03-26	0
1881-03-27	1
1881-03-28	1
1881-03-29	0
1881-03-30	1
1881-03-31	1
1881-04-01	1
1881-04-02	0
1881-04-03	1
1881-04-04	0
1881-04-05	1
1881-04-06	0
1881-04-07	1
1881-04-08	0
1881-04-09	1
1881-04-10	0
1881-04-11	0
1881-04-12	0
1881-04-13	1
1881-04-14	0
1881-04-15	0
1881-04-16	0
1881-04-17	1
1881-04-18	0
1881-04-19	1
1881-04-20	1
1881-04-21	0
1881-04-22	0
1881-04-23	0
1881-04-24	0
1881-04-25	0
1881-04-26	0
1881-04-27	0
1881-04-28	0
1881-04-29	0
1881-04-30	0
1881-05-01	0
1881-05-02	0
1881-05-03	0
1881-05-04	0
1881-05-05	0
1881-05-06	0
1881-05-07	0
1881-05-08	0
1881-05-09	0
1881-05-10	0
1881-05-11	0
1881-05-12	0
1881-05-13	0
1881-05-14	1
1881-05-15	0
1881-05-16	0
1881-05-17	0
1881-05-18	0
1881-05-19	0
1881-05-20	0
1881-05-21	0
1881-05-22	0
1881-05-23	0
1881-05-24	1
1881-05-25	1
1881-05-26	0
1881-05-27	0
1881-05-28	0
1881-05-29	0
1881-05-30	0
1881-05-31	0
1881-06-01	0
1881-06-02	0
1881-06-03	0
1881-06-04	0
1881-06-05	1
1881-06-06	1
1881-06-07	0
1881-06-08	0
1881-06-09	0
1881-06-10	0
1881-06-11	0
1881-06-12	0
1881-06-13	0
1881-06-14	0
1881-06-15	0
1881-06-16	0
1881-06-17	0
1881-06-18	0
1881-06-19	0
1881-06-20	0
1881-06-21	0
1881-06-22	0
1881-06-23	0
1881-06-24	0
1881-06-25	0
1881-06-26	0
1881-06-27	0
1881-06-28	0
1881-06-29	0
1881-06-30	0
1881-07-01	0
1881-07-02	0
1881-07-03	0
1881-07-04	0
1881-07-05	0
1881-07-06	0
1881-07-07	0
1881-07-08	1
1881-07-09	1
1881-07-10	0
1881-07-11	0
1881-07-12	0
1881-07-13	0
1881-07-14	0
1881-07-15	0
1881-07-16	0
1881-07-17	0
1881-07-18	1
1881-07-19	0
1881-07-20	1
1881-07-21	0
1881-07-22	0
1881-07-23	0
1881-07-24	0
1881-07-25	0
1881-07-26	0
1881-07-27	0
1881-07-28	
1881-07-29	1
1881-07-30	0
1881-07-31	0
1881-08-01	0
1881-08-02	0
1881-08-03	0
1881-08-04	0
1881-08-05	
1881-08-06	0
1881-08-07	0
1881-08-08	0
1881-08-09	0
1881-08-10	0
1881-08-11	0
1881-08-12	0
1881-08-13	0
1881-08-14	0
1881-08-15	
1881-08-16	0
1881-08-17	0
1881-08-18	0
1881-08-19	0
1881-08-20	0
1881-08-21	0
1881-08-22	0
1881-08-23	
1881-08-24	0
1881-08-25	0
1881-08-26	0
1881-08-27	0
1881-08-28	0
1881-08-29	0
1881-08-30	
1881-08-31	0
1881-09-01	0
1881-09-02	0
1881-09-03	0
1881-09-04	0
1881-09-05	
1881-09-06	0
1881-09-07	0
1881-09-08	1
1881-09-09	0
1881-09-10	0
1881-09-11	
1881-09-12	0
1881-09-13	0
1881-09-14	0
1881-09-15	0
1881-09-16	0
1881-09-17	0
1881-09-18	0
1881-09-19	0
1881-09-20	0
1881-09-21	1
1881-09-22	0
1881-09-23	0
1881-09-24	0
1881-09-25	0
1881-09-26	0
1881-09-27	0
1881-09-28	0
1881-09-29	0
1881-09-30	0
1881-10-01	0
1881-10-02	0
1881-10-03	0
1881-10-04	1
1881-10-05	0
1881-10-06	0
1881-10-07	0
1881-10-08	0
1881-10-09	0
1881-10-10	0
1881-10-11	0
1881-10-12	0
1881-10-13	0
1881-10-14	0
1881-10-15	0
1881-10-16	0
1881-10-17	0
1881-10-18	0
1881-10-19	0
1881-10-20	0
1881-10-21	0
1881-10-22	0
1881-10-23	1
1881-10-24	1
1881-10-25	0
1881-10-26	0
1881-10-27	0
1881-10-28	1
1881-10-29	0
1881-10-30	0
1881-10-31	
1881-11-01	1
1881-11-02	1
1881-11-03	0
1881-11-04	0
1881-11-05	0
1881-11-06	0
1881-11-07	0
1881-11-08	0
1881-11-09	0
1881-11-10	
1881-11-11	0
1881-11-12	0
1881-11-13	0
1881-11-14	
1881-11-15	0
1881-11-16	0
1881-11-17	0
1881-11-18	0
1881-11-19	0
1881-11-20	0
1881-11-21	0
1881-11-22	0
1881-11-23	0
1881-11-24	0
1881-11-25	0
1881-11-26	0
1881-11-27	1
1881-11-28	0
1881-11-29	0
1881-11-30	0
1881-12-01	0
1881-12-02	0
1881-12-03	0
1881-12-04	0
1881-12-05	0
1881-12-06	0
1881-12-07	0
1881-12-08	0
1881-12-09	1
1881-12-10	0
1881-12-11	1
1881-12-12	0
1881-12-13	0
1881-12-14	0
1881-12-15	0
1881-12-16	0
1881-12-17	1
1881-12-18	0
1881-12-19	0
1881-12-20	1
1881-12-21	0
1881-12-22	0
1881-12-23	0
1881-12-24	0
1881-12-25	0
1881-12-26	0
1881-12-27	0
1881-12-28	0
1881-12-29	0
1881-12-30	0
1881-12-31	0
1882-01-01	1
1882-01-02	
1882-01-03	1
1882-01-04	0
1882-01-05	0
1882-01-06	0
1882-01-07	0
1882-01-08	0
1882-01-09	0
1882-01-10	0
1882-01-11	0
1882-01-12	0
1882-01-13	0
1882-01-14	0
1882-01-15	
1882-01-16	0
1882-01-17	0
1882-01-18	0
1882-01-19	0
1882-01-20	0
1882-01-21	0
1882-01-22	0
1882-01-23	0
1882-01-24	0
1882-01-25	0
1882-01-26	0
1882-01-27	0
1882-01-28	0
1882-01-29	0
1882-01-30	0
1882-01-31	0
1882-02-01	0
1882-02-02	0
1882-02-03	0
1882-02-04	0
1882-02-05	0
1882-02-06	0
1882-02-07	0
1882-02-08	0
1882-02-09	0
1882-02-10	1
1882-02-11	1
1882-02-12	0
1882-02-13	0
1882-02-14	0
1882-02-15	0
1882-02-16	0
1882-02-17	0
1882-02-18	0
1882-02-19	0
1882-02-20	0
1882-02-21	0
1882-02-22	0
1882-02-23	0
1882-02-24	0
1882-02-25	0
1882-02-26	1
1882-02-27	1
1882-02-28	1
1882-03-01	0
1882-03-02	1
1882-03-03	1
1882-03-04	0
1882-03-05	0
1882-03-06	0
1882-03-07	0
1882-03-08	0
1882-03-09	0
1882-03-10	0
1882-03-11	0
1882-03-12	0
1882-03-13	0
1882-03-14	0
1882-03-15	0
1882-03-16	0
1882-03-17	0
1882-03-18	0
1882-03-19	
1882-03-20	1
1882-03-21	0
1882-03-22	0
1882-03-23	0
1882-03-24	0
1882-03-25	0
1882-03-26	0
1882-03-27	0
1882-03-28	0
1882-03-29	
1882-03-30	0
1882-03-31	
1882-04-01	0
1882-04-02	0
1882-04-03	0
1882-04-04	1
1882-04-05	0
1882-04-06	0
1882-04-07	1
1882-04-08	0
1882-04-09	0
1882-04-10	0
1882-04-11	0
1882-04-12	0
1882-04-13	1
1882-04-14	0
1882-04-15	1
1882-04-16	0
1882-04-17	0
1882-04-18	0
1882-04-19	0
1882-04-20	0
1882-04-21	0
1882-04-22	1
1882-04-23	0
1882-04-24	0
1882-04-25	0
1882-04-26	0
1882-04-27	0
1882-04-28	0
1882-04-29	0
1882-04-30	0
1882-05-01	0
1882-05-02	0
1882-05-03	0
1882-05-04	1
1882-05-05	0
1882-05-06	0
1882-05-07	1
1882-05-08	0
1882-05-09	0
1882-05-10	0
1882-05-11	0
1882-05-12	0
1882-05-13	0
1882-05-14	0
1882-05-15	0
1882-05-16	0
1882-05-17	0
1882-05-18	1
1882-05-19	1
1882-05-20	1
1882-05-21	0
1882-05-22	0
1882-05-23	1
1882-05-24	
1882-05-25	0
1882-05-26	0
1882-05-27	0
1882-05-28	0
1882-05-29	0
1882-05-30	0
1882-05-31	0
1882-06-01	0
1882-06-02	1
1882-06-03	0
1882-06-04	0
1882-06-05	0
1882-06-06	0
1882-06-07	0
1882-06-08	0
1882-06-09	0
1882-06-10	0
1882-06-11	0
1882-06-12	0
1882-06-13	0
1882-06-14	0
1882-06-15	0
1882-06-16	0
1882-06-17	0
1882-06-18	0
1882-06-19	0
1882-06-20	0
1882-06-21	0
1882-06-22	0
1882-06-23	0
1882-06-24	0
1882-06-25	0
1882-06-26	0
1882-06-27	0
1882-06-28	0
1882-06-29	0
1882-06-30	0
1882-07-01	0
1882-07-02	0
1882-07-03	0
1882-07-04	0
1882-07-05	0
1882-07-06	0
1882-07-07	0
1882-07-08	1
1882-07-09	1
1882-07-10	0
1882-07-11	0
1882-07-12	0
1882-07-13	0
1882-07-14	0
1882-07-15	0
1882-07-16	0
1882-07-17	0
1882-07-18	0
1882-07-19	0
1882-07-20	0
1882-07-21	0
1882-07-22	0
1882-07-23	0
1882-07-24	0
1882-07-25	0
1882-07-26	0
1882-07-27	0
1882-07-28	0
1882-07-29	0
1882-07-30	0
1882-07-31	0
1882-08-01	0
1882-08-02	0
1882-08-03	0
1882-08-04	0
1882-08-05	0
1882-08-06	0
1882-08-07	0
1882-08-08	0
1882-08-09	
1882-08-10	0
1882-08-11	0
1882-08-12	0
1882-08-13	0
1882-08-14	0
1882-08-15	0
1882-08-16	0
1882-08-17	0
1882-08-18	0
1882-08-19	0
1882-08-20	0
1882-08-21	0
1882-08-22	0
1882-08-23	0
1882-08-24	0
1882-08-25	0
1882-08-26	0
1882-08-27	0
1882-08-28	0
1882-08-29	0
1882-08-30	0
1882-08-31	
1882-09-01	0
1882-09-02	0
1882-09-03	0
1882-09-04	0
1882-09-05	0
1882-09-06	0
1882-09-07	0
1882-09-08	0
1882-09-09	1
1882-09-10	0
1882-09-11	1
1882-09-12	0
1882-09-13	0
1882-09-14	1
1882-09-15	0
1882-09-16	0
1882-09-17	0
1882-09-18	0
1882-09-19	
1882-09-20	0
1882-09-21	0
1882-09-22	0
1882-09-23	0
1882-09-24	0
1882-09-25	1
1882-09-26	1
1882-09-27	0
1882-09-28	0
1882-09-29	0
1882-09-30	0
1882-10-01	0
1882-10-02	0
1882-10-03	0
1882-10-04	0
1882-10-05	0
1882-10-06	0
1882-10-07	0
1882-10-08	0
1882-10-09	0
1882-10-10	0
1882-10-11	1
1882-10-12	
1882-10-13	0
1882-10-14	0
1882-10-15	0
1882-10-16	1
1882-10-17	0
1882-10-18	0
1882-10-19	1
1882-10-20	0
1882-10-21	0
1882-10-22	0
1882-10-23	0
1882-10-24	0
1882-10-25	0
1882-10-26	1
1882-10-27	1
1882-10-28	0
1882-10-29	0
1882-10-30	0
1882-10-31	0
1882-11-01	0
1882-11-02	0
1882-11-03	0
1882-11-04	0
1882-11-05	0
1882-11-06	0
1882-11-07	0
1882-11-08	0
1882-11-09	
1882-11-10	0
1882-11-11	0
1882-11-12	0
1882-11-13	1
1882-11-14	0
1882-11-15	0
1882-11-16	0
1882-11-17	0
1882-11-18	0
1882-11-19	0
1882-11-20	0
1882-11-21	0
1882-11-22	0
1882-11-23	0
1882-11-24	0
1882-11-25	0
1882-11-26	0
1882-11-27	0
1882-11-28	0
1882-11-29	0
1882-11-30	0
1882-12-01	0
1882-12-02	0
1882-12-03	0
1882-12-04	0
1882-12-05	0
1882-12-06	1
1882-12-07	0
1882-12-08	0
1882-12-09	0
1882-12-10	0
1882-12-11	1
1882-12-12	1
1882-12-13	0
1882-12-14	0
1882-12-15	1
1882-12-16	0
1882-12-17	1
1882-12-18	0
1882-12-19	1
1882-12-20	0
1882-12-21	0
1882-12-22	0
1882-12-23	0
1882-12-24	
1882-12-25	0
1882-12-26	0
1882-12-27	0
1882-12-28	0
1882-12-29	0
1882-12-30	0
1882-12-31	0
1883-01-01	0
1883-01-02	0
1883-01-03	0
1883-01-04	0
1883-01-05	0
1883-01-06	0
1883-01-07	0
1883-01-08	1
1883-01-09	1
1883-01-10	1
1883-01-11	1
1883-01-12	1
1883-01-13	0
1883-01-14	0
1883-01-15	0
1883-01-16	0
1883-01-17	0
1883-01-18	0
1883-01-19	0
1883-01-20	0
1883-01-21	0
1883-01-22	0
1883-01-23	0
1883-01-24	0
1883-01-25	0
1883-01-26	0
1883-01-27	
1883-01-28	0
1883-01-29	0
1883-01-30	0
1883-01-31	1
1883-02-01	0
1883-02-02	1
1883-02-03	1
1883-02-04	0
1883-02-05	0
1883-02-06	0
1883-02-07	0
1883-02-08	1
1883-02-09	0
1883-02-10	0
1883-02-11	0
1883-02-12	1
1883-02-13	0
1883-02-14	0
1883-02-15	0
1883-02-16	1
1883-02-17	0
1883-02-18	0
1883-02-19	0
1883-02-20	0
1883-02-21	0
1883-02-22	0
1883-02-23	0
1883-02-24	0
1883-02-25	
1883-02-26	0
1883-02-27	0
1883-02-28	0
1883-03-01	0
1883-03-02	0
1883-03-03	0
1883-03-04	0
1883-03-05	0
1883-03-06	0
1883-03-07	0
1883-03-08	0
1883-03-09	0
1883-03-10	0
1883-03-11	0
1883-03-12	0
1883-03-13	
1883-03-14	0
1883-03-15	0
1883-03-16	0
1883-03-17	1
1883-03-18	1
1883-03-19	0
1883-03-20	1
1883-03-21	0
1883-03-22	1
1883-03-23	0
1883-03-24	1
1883-03-25	0
1883-03-26	0
1883-03-27	0
1883-03-28	0
1883-03-29	
1883-03-30	1
1883-03-31	0
1883-04-01	0
1883-04-02	0
1883-04-03	0
1883-04-04	0
1883-04-05	0
1883-04-06	0
1883-04-07	0
1883-04-08	0
1883-04-09	0
1883-04-10	0
1883-04-11	0
1883-04-12	0
1883-04-13	0
1883-04-14	1
1883-04-15	0
1883-04-16	0
1883-04-17	0
1883-04-18	0
1883-04-19	0
1883-04-20	0
1883-04-21	0
1883-04-22	0
1883-04-23	0
1883-04-24	0
1883-04-25	0
1883-04-26	0
1883-04-27	1
1883-04-28	0
1883-04-29	1
1883-04-30	1
1883-05-01	0
1883-05-02	1
1883-05-03	1
1883-05-04	0
1883-05-05	1
1883-05-06	1
1883-05-07	1
1883-05-08	1
1883-05-09	0
1883-05-10	0
1883-05-11	0
1883-05-12	0
1883-05-13	0
1883-05-14	0
1883-05-15	0
1883-05-16	1
1883-05-17	0
1883-05-18	0
1883-05-19	0
1883-05-20	0
1883-05-21	1
1883-05-22	0
1883-05-23	0
1883-05-24	1
1883-05-25	0
1883-05-26	1
1883-05-27	0
1883-05-28	0
1883-05-29	0
1883-05-30	0
1883-05-31	0
1883-06-01	0
1883-06-02	0
1883-06-03	1
1883-06-04	1
1883-06-05	0
1883-06-06	
1883-06-07	0
1883-06-08	0
1883-06-09	0
1883-06-10	0
1883-06-11	0
1883-06-12	0
1883-06-13	0
1883-06-14	0
1883-06-15	0
1883-06-16	0
1883-06-17	0
1883-06-18	0
1883-06-19	0
1883-06-20	0
1883-06-21	0
1883-06-22	
1883-06-23	0
1883-06-24	0
1883-06-25	0
1883-06-26	0
1883-06-27	
1883-06-28	0
1883-06-29	0
1883-06-30	0
1883-07-01	0
1883-07-02	0
1883-07-03	0
1883-07-04	0
1883-07-05	0
1883-07-06	0
1883-07-07	0
1883-07-08	0
1883-07-09	0
1883-07-10	0
1883-07-11	0
1883-07-12	0
1883-07-13	0
1883-07-14	0
1883-07-15	0
1883-07-16	0
1883-07-17	0
1883-07-18	0
1883-07-19	0
1883-07-20	0
1883-07-21	0
1883-07-22	
1883-07-23	0
1883-07-24	0
1883-07-25	0
1883-07-26	0
1883-07-27	0
1883-07-28	0
1883-07-29	0
1883-07-30	0
1883-07-31	0
1883-08-01	0
1883-08-02	
1883-08-03	0
1883-08-04	0
1883-08-05	0
1883-08-06	0
1883-08-07	0
1883-08-08	0
1883-08-09	0
1883-08-10	0
1883-08-11	0
1883-08-12	0
1883-08-13	0
1883-08-14	0
1883-08-15	0
1883-08-16	0
1883-08-17	0
1883-08-18	0
1883-08-19	0
1883-08-20	0
1883-08-21	0
1883-08-22	0
1883-08-23	0
1883-08-24	0
1883-08-25	0
1883-08-26	0
1883-08-27	
1883-08-28	0
1883-08-29	0
1883-08-30	
1883-08-31	0
1883-09-01	0
1883-09-02	0
1883-09-03	
1883-09-04	0
1883-09-05	0
1883-09-06	0
1883-09-07	0
1883-09-08	0
1883-09-09	0
1883-09-10	0
1883-09-11	0
1883-09-12	0
1883-09-13	0
1883-09-14	0
1883-09-15	0
1883-09-16	0
1883-09-17	0
1883-09-18	0
1883-09-19	0
1883-09-20	0
1883-09-21	0
1883-09-22	0
1883-09-23	0
1883-09-24	0
1883-09-25	0
1883-09-26	0
1883-09-27	0
1883-09-28	0
1883-09-29	0
1883-09-30	0
1883-10-01	0
1883-10-02	0
1883-10-03	0
1883-10-04	0
1883-10-05	0
1883-10-06	0
1883-10-07	0
1883-10-08	1
1883-10-09	1
1883-10-10	1
1883-10-11	0
1883-10-12	0
1883-10-13	
1883-10-14	0
1883-10-15	0
1883-10-16	0
1883-10-17	0
1883-10-18	0
1883-10-19	0
1883-10-20	0
1883-10-21	0
1883-10-22	0
1883-10-23	0
1883-10-24	0
1883-10-25	0
1883-10-26	0
1883-10-27	0
1883-10-28	1
1883-10-29	0
1883-10-30	1
1883-10-31	0
1883-11-01	0
1883-11-02	0
1883-11-03	0
1883-11-04	0
1883-11-05	0
1883-11-06	0
1883-11-07	1
1883-11-08	0
1883-11-09	0
1883-11-10	0
1883-11-11	0
1883-11-12	0
1883-11-13	0
1883-11-14	0
1883-11-15	0
1883-11-16	0
1883-11-17	0
1883-11-18	0
1883-11-19	0
1883-11-20	0
1883-11-21	0
1883-11-22	0
1883-11-23	0
1883-11-24	0
1883-11-25	0
1883-11-26	0
1883-11-27	0
1883-11-28	0
1883-11-29	0
1883-11-30	0
1883-12-01	0
1883-12-02	0
1883-12-03	0
1883-12-04	0
1883-12-05	0
1883-12-06	0
1883-12-07	0
1883-12-08	0
1883-12-09	0
1883-12-10	0
1883-12-11	0
1883-12-12	0
1883-12-13	0
1883-12-14	0
1883-12-15	0
1883-12-16	
1883-12-17	0
1883-12-18	0
1883-12-19	0
1883-12-20	0
1883-12-21	0
1883-12-22	1
1883-12-23	0
1883-12-24	0
1883-12-25	0
1883-12-26	0
1883-12-27	0
1883-12-28	0
1883-12-29	0
1883-12-30	0
1883-12-31	0
1884-01-01	
1884-01-02	1
1884-01-03	0
1884-01-04	0
1884-01-05	0
1884-01-06	0
1884-01-07	0
1884-01-08	0
1884-01-09	0
1884-01-10	0
1884-01-11	0
1884-01-12	0
1884-01-13	0
1884-01-14	0
1884-01-15	0
1884-01-16	0
1884-01-17	0
1884-01-18	0
1884-01-19	0
1884-01-20	0
1884-01-21	0
1884-01-22	0
1884-01-23	0
1884-01-24	0
1884-01-25	0
1884-01-26	0
1884-01-27	1
1884-01-28	0
1884-01-29	0
1884-01-30	0
1884-01-31	
1884-02-01	1
1884-02-02	0
1884-02-03	1
1884-02-04	1
1884-02-05	0
1884-02-06	0
1884-02-07	0
1884-02-08	0
1884-02-09	0
1884-02-10	1
1884-02-11	0
1884-02-12	0
1884-02-13	1
1884-02-14	0
1884-02-15	1
1884-02-16	1
1884-02-17	0
1884-02-18	0
1884-02-19	0
1884-02-20	0
1884-02-21	0
1884-02-22	0
1884-02-23	0
1884-02-24	0
1884-02-25	0
1884-02-26	0
1884-02-27	1
1884-02-28	1
1884-02-29	0
1884-03-01	0
1884-03-02	0
1884-03-03	0
1884-03-04	0
1884-03-05	0
1884-03-06	0
1884-03-07	1
1884-03-08	1
1884-03-09	1
1884-03-10	1
1884-03-11	1
1884-03-12	0
1884-03-13	0
1884-03-14	0
1884-03-15	0
1884-03-16	1
1884-03-17	1
1884-03-18	0
1884-03-19	0
1884-03-20	0
1884-03-21	0
1884-03-22	0
1884-03-23	0
1884-03-24	0
1884-03-25	
1884-03-26	0
1884-03-27	1
1884-03-28	1
1884-03-29	0
1884-03-30	0
1884-03-31	0
1884-04-01	0
1884-04-02	1
1884-04-03	1
1884-04-04	1
1884-04-05	1
1884-04-06	1
1884-04-07	0
1884-04-08	1
1884-04-09	0
1884-04-10	0
1884-04-11	
1884-04-12	1
1884-04-13	1
1884-04-14	1
1884-04-15	0
1884-04-16	1
1884-04-17	1
1884-04-18	1
1884-04-19	1
1884-04-20	1
1884-04-21	1
1884-04-22	1
1884-04-23	1
1884-04-24	0
1884-04-25	0
1884-04-26	1
1884-04-27	
1884-04-28	1
1884-04-29	0
1884-04-30	0
1884-05-01	0
1884-05-02	
1884-05-03	0
1884-05-04	0
1884-05-05	0
1884-05-06	0
1884-05-07	0
1884-05-08	
1884-05-09	0
1884-05-10	0
1884-05-11	0
1884-05-12	0
1884-05-13	0
1884-05-14	0
1884-05-15	0
1884-05-16	1
1884-05-17	0
1884-05-18	0
1884-05-19	1
1884-05-20	0
1884-05-21	0
1884-05-22	1
1884-05-23	0
1884-05-24	1
1884-05-25	1
1884-05-26	0
1884-05-27	0
1884-05-28	0
1884-05-29	0
1884-05-30	0
1884-05-31	0
1884-06-01	0
1884-06-02	0
1884-06-03	0
1884-06-04	0
1884-06-05	0
1884-06-06	0
1884-06-07	0
1884-06-08	0
1884-06-09	0
1884-06-10	0
1884-06-11	0
1884-06-12	0
1884-06-13	0
1884-06-14	0
1884-06-15	0
1884-06-16	0
1884-06-17	1
1884-06-18	1
1884-06-19	0
1884-06-20	
1884-06-21	0
1884-06-22	0
1884-06-23	0
1884-06-24	0
1884-06-25	0
1884-06-26	0
1884-06-27	0
1884-06-28	0
1884-06-29	0
1884-06-30	0
1884-07-01	0
1884-07-02	0
1884-07-03	0
1884-07-04	0
1884-07-05	0
1884-07-06	0
1884-07-07	0
1884-07-08	0
1884-07-09	0
1884-07-10	0
1884-07-11	0
1884-07-12	0
1884-07-13	0
1884-07-14	0
1884-07-15	0
1884-07-16	0
1884-07-17	0
1884-07-18	0
1884-07-19	0
1884-07-20	0
1884-07-21	0
1884-07-22	0
1884-07-23	0
1884-07-24	0
1884-07-25	0
1884-07-26	0
1884-07-27	0
1884-07-28	0
1884-07-29	0
1884-07-30	
1884-07-31	0
1884-08-01	0
1884-08-02	
1884-08-03	0
1884-08-04	0
1884-08-05	0
1884-08-06	0
1884-08-07	0
1884-08-08	0
1884-08-09	0
1884-08-10	0
1884-08-11	0
1884-08-12	0
1884-08-13	0
1884-08-14	
1884-08-15	0
1884-08-16	0
1884-08-17	0
1884-08-18	
1884-08-19	0
1884-08-20	0
1884-08-21	0
1884-08-22	0
1884-08-23	0
1884-08-24	0
1884-08-25	0
1884-08-26	0
1884-08-27	1
1884-08-28	0
1884-08-29	0
1884-08-30	0
1884-08-31	
1884-09-01	0
1884-09-02	0
1884-09-03	0
1884-09-04	0
1884-09-05	0
1884-09-06	0
1884-09-07	0
1884-09-08	0
1884-09-09	0
1884-09-10	0
1884-09-11	0
1884-09-12	0
1884-09-13	0
1884-09-14	1
1884-09-15	1
1884-09-16	0
1884-09-17	0
1884-09-18	0
1884-09-19	0
1884-09-20	0
1884-09-21	0
1884-09-22	0
1884-09-23	0
1884-09-24	0
1884-09-25	0
1884-09-26	0
1884-09-27	0
1884-09-28	0
1884-09-29	0
1884-09-30	0
1884-10-01	0
1884-10-02	0
1884-10-03	0
1884-10-04	0
1884-10-05	0
1884-10-06	0
1884-10-07	0
1884-10-08	0
1884-10-09	0
1884-10-10	0
1884-10-11	0
1884-10-12	0
1884-10-13	0
1884-10-14	0
1884-10-15	0
1884-10-16	0
1884-10-17	0
1884-10-18	0
1884-10-19	0
1884-10-20	1
1884-10-21	1
1884-10-22	0
1884-10-23	0
1884-10-24	1
1884-10-25	0
1884-10-26	0
1884-10-27	0
1884-10-28	0
1884-10-29	0
1884-10-30	1
1884-10-31	1
1884-11-01	0
1884-11-02	1
1884-11-03	0
1884-11-04	0
1884-11-05	0
1884-11-06	0
1884-11-07	0
1884-11-08	0
1884-11-09	0
1884-11-10	0
1884-11-11	0
1884-11-12	0
1884-11-13	0
1884-11-14	0
1884-11-15	0
1884-11-16	0
1884-11-17	0
1884-11-18	0
1884-11-19	
1884-11-20	0
1884-11-21	0
1884-11-22	0
