TBC = barometer temperature °C, p_fransk - instrument reading fr.inches-12lines,then decimal: 

INDEX	YR	MON	DAY	HR	TBC	P_FR	HPA	TP0C	GP45 	PSL
2375	1853	3	2	16	12.0	28017	1015.6	1013.6	1015.2	1015.8
2376	1853	3	2	21	9.0	28004	1011.7	1010.2	1011.8	1012.4
2377	1853	3	3	9	7.0	27103	1005.4	1004.2	1005.8	1006.4
2378	1853	3	3	16	12.0	27095	1003.0	1001.0	1002.6	1003.2
2379	1853	3	3	21	11.0	27090	1001.5	999.6	1001.2	1001.8
2380	1853	3	4	9	9.0	27070	995.5	994.0	995.6	996.2
2381	1853	3	4	16	14.0	27068	994.9	992.5	994.1	994.7
2382	1853	3	4	21	16.0	27070	995.5	992.8	994.4	995.0
2383	1853	3	5	9	10.0	27062	993.1	991.4	993.0	993.6
2384	1853	3	5	16	13.0	27050	989.5	987.3	988.9	989.5
2385	1853	3	5	21	11.0	27000	974.4	972.5	974.1	974.7
2386	1853	3	6	9	8.0	27010	977.4	976.0	977.6	978.2
2387	1853	3	6	16	14.0	27004	975.6	973.2	974.8	975.4
2388	1853	3	6	21	10.0	27020	980.5	978.8	980.4	981.0
2389	1853	3	7	9	8.0	27036	985.3	983.9	985.5	986.1
2390	1853	3	7	16	12.0	27044	987.7	985.7	987.3	987.9
2391	1853	3	7	21	11.0	27030	983.5	981.6	983.2	983.8
2392	1853	3	8	9	9.0	27029	983.2	981.7	983.3	983.9
2393	1853	3	8	16	15.0	27041	986.8	984.3	985.9	986.5
2394	1853	3	8	21	20.0	27047	988.6	985.2	986.8	987.4
2395	1853	3	9	9	15.0	27025	982.0	979.5	981.1	981.7
2396	1853	3	9	16	17.0	27023	981.4	978.5	980.1	980.7
2397	1853	3	9	21	14.0	27027	982.6	980.2	981.8	982.4
2398	1853	3	10	9	8.0	27037	985.6	984.2	985.8	986.4
2399	1853	3	10	16	10.0	27043	987.4	985.7	987.3	987.9
2400	1853	3	10	21	10.0	27068	994.9	993.2	994.8	995.4
2401	1853	3	11	9	8.0	27094	1002.7	1001.3	1002.9	1003.5
2402	1853	3	11	16	12.0	27106	1006.3	1004.3	1005.9	1006.5
2403	1853	3	11	21	17.0	27118	1009.9	1007.0	1008.6	1009.2
2404	1853	3	12	9	11.0	27113	1008.4	1006.5	1008.1	1008.7
2405	1853	3	12	16	13.0	27102	1005.1	1002.9	1004.5	1005.1
2406	1853	3	12	21	15.0	27096	1003.3	1000.8	1002.4	1003.0
2407	1853	3	13	9	10.0	27096	1003.3	1001.6	1003.2	1003.8
2408	1853	3	13	16	15.0	27109	1007.2	1004.7	1006.3	1006.9
2409	1853	3	13	21	15.0	28008	1012.9	1010.4	1012.0	1012.6
2410	1853	3	14	9	11.0	28030	1019.6	1017.7	1019.3	1019.9
2411	1853	3	14	16	11.0	28040	1022.6	1020.7	1022.3	1022.9
2412	1853	3	14	21	11.0	28057	1027.7	1025.8	1027.4	1028.0
2413	1853	3	15	9	11.0	28070	1031.6	1029.7	1031.3	1031.9
2414	1853	3	15	16	11.0	28078	1034.0	1032.1	1033.7	1034.3
2415	1853	3	15	21	20.0	28083	1035.5	1032.1	1033.7	1034.3
2416	1853	3	16	9	12.0	28085	1036.1	1034.1	1035.7	1036.3
2417	1853	3	16	16	12.0	28090	1037.6	1035.6	1037.2	1037.8
2418	1853	3	16	21	11.0	28094	1038.8	1036.9	1038.5	1039.1
2419	1853	3	17	9	7.0	28090	1037.6	1036.4	1038.0	1038.6
2420	1853	3	17	16	11.0	28088	1037.0	1035.1	1036.7	1037.3
2421	1853	3	17	21	10.0	28085	1036.1	1034.4	1036.0	1036.6
2422	1853	3	18	9	6.0	28076	1033.4	1032.4	1034.0	1034.6
2423	1853	3	18	16	13.0	28076	1033.4	1031.2	1032.8	1033.4
2424	1853	3	18	21	20.0	28080	1034.6	1031.2	1032.8	1033.4
2425	1853	3	19	9	7.0	28078	1034.0	1032.8	1034.4	1035.0
2426	1853	3	19	16	11.0	28075	1033.1	1031.2	1032.8	1033.4
2427	1853	3	19	21	12.0	28073	1032.5	1030.5	1032.1	1032.7
2428	1853	3	20	9	11.0	28073	1032.5	1030.6	1032.2	1032.8
2429	1853	3	20	16	15.0	28071	1031.9	1029.4	1031.0	1031.6
2430	1853	3	20	21	11.0	28067	1030.7	1028.8	1030.4	1031.0
2431	1853	3	21	9	12.0	28070	1031.6	1029.6	1031.2	1031.8
2432	1853	3	21	16	13.0	28068	1031.0	1028.8	1030.4	1031.0
2433	1853	3	21	21	11.0	28064	1029.8	1027.9	1029.5	1030.1
2434	1853	3	22	9	9.0	28056	1027.4	1025.9	1027.5	1028.1
2435	1853	3	22	16	15.0	28066	1030.4	1027.9	1029.5	1030.1
2436	1853	3	22	21	20.0	28080	1034.6	1031.2	1032.8	1033.4
2437	1853	3	23	9	12.0	28076	1033.4	1031.4	1033.0	1033.6
2438	1853	3	23	16	18.0	28081	1034.9	1031.8	1033.4	1034.0
2439	1853	3	23	21	17.0	28083	1035.5	1032.6	1034.2	1034.8
2440	1853	3	24	9	9.0	28062	1029.2	1027.7	1029.3	1029.9
2441	1853	3	24	16	14.0	28046	1024.4	1022.0	1023.6	1024.2
2442	1853	3	24	21	14.0	28032	1020.2	1017.8	1019.4	1020.0
2443	1853	3	25	9	9.0	28014	1014.7	1013.2	1014.8	1015.4
2444	1853	3	25	16	17.0	28008	1012.9	1010.0	1011.6	1012.2
2445	1853	3	25	21	18.0	28002	1011.1	1008.0	1009.6	1010.2
2446	1853	3	26	9	12.0	28000	1010.5	1008.5	1010.1	1010.7
2447	1853	3	26	16	19.0	28001	1010.8	1007.6	1009.2	1009.8
2448	1853	3	26	21	18.0	28000	1010.5	1007.4	1009.0	1009.6
2449	1853	3	27	9	13.0	27118	1009.9	1007.7	1009.3	1009.9
2450	1853	3	27	16	18.0	27109	1007.2	1004.1	1005.7	1006.3
2451	1853	3	27	21	17.0	27108	1006.9	1004.0	1005.6	1006.2
2452	1853	3	28	9	14.0	28001	1010.8	1008.4	1010.0	1010.6
2453	1853	3	28	16	16.0	28001	1010.8	1008.1	1009.7	1010.3
2454	1853	3	28	21	13.0	27118	1009.9	1007.7	1009.3	1009.9
2455	1853	3	29	9	12.0	27009	977.1	975.1	976.7	977.3
2456	1853	3	29	16	16.0	27074	996.7	994.0	995.6	996.2
2457	1853	3	29	21	17.0	27070	995.5	992.6	994.2	994.8
2458	1853	3	30	9	14.0	27070	995.5	993.1	994.7	995.3
2459	1853	3	30	16	18.0	27071	995.8	992.7	994.3	994.9
2460	1853	3	30	21	17.0	27077	997.6	994.7	996.3	996.9
2461	1853	3	31	9	13.0	27070	995.5	993.3	994.9	995.5
2462	1853	3	31	16	15.0	27068	994.9	992.4	994.0	994.6
2463	1853	3	31	21	16.0	27067	994.6	991.9	993.5	994.1
2464	1853	4	1	9	16.0	27066	994.3	991.6	993.2	993.8
2465	1853	4	1	16	16.0	27070	995.5	992.8	994.4	995.0
2466	1853	4	1	21	16.0	27078	997.9	995.2	996.8	997.4
2467	1853	4	2	9	15.0	27090	1001.5	999.0	1000.6	1001.2
2468	1853	4	2	16	17.0	27093	1002.4	999.5	1001.1	1001.7
2469	1853	4	2	21	16.0	27098	1003.9	1001.2	1002.8	1003.4
2470	1853	4	3	9	13.0	27095	1003.0	1000.8	1002.4	1003.0
2471	1853	4	3	16	17.0	27096	1003.3	1000.4	1002.0	1002.6
2472	1853	4	3	21	14.0	27096	1003.3	1000.9	1002.5	1003.1
2473	1853	4	4	9	13.0	27089	1001.2	999.0	1000.6	1001.2
2474	1853	4	4	16	15.0	27084	999.7	997.2	998.8	999.4
2475	1853	4	4	21	12.0	27079	998.2	996.2	997.8	998.4
2476	1853	4	5	9	14.0	27080	998.5	996.1	997.7	998.3
2477	1853	4	5	16	16.0	27100	1004.5	1001.8	1003.4	1004.0
2478	1853	4	5	21	19.0	27111	1007.8	1004.6	1006.2	1006.8
2479	1853	4	6	9	13.0	27116	1009.3	1007.1	1008.7	1009.3
2480	1853	4	6	16	15.0	28000	1010.5	1008.0	1009.6	1010.2
2481	1853	4	6	21	14.0	28010	1013.5	1011.1	1012.7	1013.3
2482	1853	4	7	9	12.0	28020	1016.5	1014.5	1016.1	1016.7
2483	1853	4	7	16	14.0	28027	1018.7	1016.3	1017.9	1018.5
2484	1853	4	7	21	14.0	28035	1021.1	1018.7	1020.3	1020.9
2485	1853	4	8	9	10.0	28017	1015.6	1013.9	1015.5	1016.1
2486	1853	4	8	16	15.0	28013	1014.4	1011.9	1013.5	1014.1
2487	1853	4	8	21	19.0	28005	1012.0	1008.8	1010.4	1011.0
2488	1853	4	9	9	13.0	27101	1004.8	1002.6	1004.2	1004.8
2489	1853	4	9	16	15.0	27100	1004.5	1002.0	1003.6	1004.2
2490	1853	4	9	21	14.0	27105	1006.0	1003.6	1005.2	1005.8
2491	1853	4	10	9	14.0	27108	1006.9	1004.5	1006.1	1006.7
2492	1853	4	10	16	15.0	27104	1005.7	1003.2	1004.8	1005.4
2493	1853	4	10	21	15.0	27112	1008.1	1005.6	1007.2	1007.8
2494	1853	4	11	9	12.0	28034	1020.8	1018.8	1020.4	1021.0
2495	1853	4	11	16	15.0	28045	1024.1	1021.6	1023.2	1023.8
2496	1853	4	11	21	15.0	28060	1028.6	1026.1	1027.7	1028.3
2497	1853	4	12	9	12.0	28061	1028.9	1026.9	1028.5	1029.1
2498	1853	4	12	16	16.0	28060	1028.6	1025.9	1027.5	1028.1
2499	1853	4	12	21	16.0	28050	1025.6	1022.9	1024.5	1025.1
2500	1853	4	13	9	13.0	28028	1019.0	1016.8	1018.4	1019.0
2501	1853	4	13	16	15.0	28030	1019.6	1017.1	1018.7	1019.3
2502	1853	4	13	21	15.0	28054	1026.8	1024.3	1025.9	1026.5
2503	1853	4	14	9	13.0	28018	1015.9	1013.7	1015.3	1015.9
2504	1853	4	14	16	16.0	28016	1015.3	1012.6	1014.2	1014.8
2505	1853	4	14	21	16.0	28014	1014.7	1012.0	1013.6	1014.2
2506	1853	4	15	9	14.0	27114	1008.7	1006.3	1007.9	1008.5
2507	1853	4	15	16	17.0	27100	1004.5	1001.6	1003.2	1003.8
2508	1853	4	15	21	17.0	27085	1000.0	997.1	998.7	999.3
2509	1853	4	16	9	14.0	27060	992.5	990.1	991.7	992.3
2510	1853	4	16	16	17.0	27056	991.3	988.4	990.0	990.6
2511	1853	4	16	21	16.0	27050	989.5	986.8	988.4	989.0
2512	1853	4	17	9	14.0	27050	989.5	987.1	988.7	989.3
2513	1853	4	17	16	17.0	27045	988.0	985.1	986.7	987.3
2514	1853	4	17	21	15.0	27014	978.7	976.2	977.8	978.4
2515	1853	4	18	9	13.0	27020	980.5	978.3	979.9	980.5
2516	1853	4	18	16	14.0	27039	986.2	983.8	985.4	986.0
2517	1853	4	18	21	14.0	27068	994.9	992.5	994.1	994.7
2518	1853	4	19	9	11.0	27070	995.5	993.6	995.2	995.8
2519	1853	4	19	16	15.0	27078	997.9	995.4	997.0	997.6
2520	1853	4	19	21	13.0	27083	999.4	997.2	998.8	999.4
2521	1853	4	20	9	12.0	27085	1000.0	998.0	999.6	1000.2
2522	1853	4	20	16	14.0	27086	1000.3	997.9	999.5	1000.1
2523	1853	4	20	21	14.0	27093	1002.4	1000.0	1001.6	1002.2
2524	1853	4	21	9	14.0	27098	1003.9	1001.5	1003.1	1003.7
2525	1853	4	21	16	14.0	27101	1004.8	1002.4	1004.0	1004.6
2526	1853	4	21	21	13.0	27104	1005.7	1003.5	1005.1	1005.7
2527	1853	4	22	9	14.0	27105	1006.0	1003.6	1005.2	1005.8
2528	1853	4	22	16	16.0	27105	1006.0	1003.3	1004.9	1005.5
2529	1853	4	22	21	15.0	27102	1005.1	1002.6	1004.2	1004.8
2530	1853	4	23	9	14.0	27104	1005.7	1003.3	1004.9	1005.5
2531	1853	4	23	16	16.0	27108	1006.9	1004.2	1005.8	1006.4
2532	1853	4	23	21	11.0	27118	1009.9	1008.0	1009.6	1010.2
2533	1853	4	24	9	12.0	28014	1014.7	1012.7	1014.3	1014.9
2534	1853	4	24	16	14.0	28020	1016.5	1014.1	1015.7	1016.3
2535	1853	4	24	21	14.0	28036	1021.4	1019.0	1020.6	1021.2
2536	1853	4	25	9	13.0	28041	1022.9	1020.7	1022.3	1022.9
2537	1853	4	25	16	16.0	28043	1023.5	1020.8	1022.4	1023.0
2538	1853	4	25	21	13.0	28044	1023.8	1021.6	1023.2	1023.8
2539	1853	4	26	9	12.0	28040	1022.6	1020.6	1022.2	1022.8
2540	1853	4	26	16	16.0	28038	1022.0	1019.3	1020.9	1021.5
2541	1853	4	26	21	15.0	28036	1021.4	1018.9	1020.5	1021.1
2542	1853	4	27	9	10.0	28035	1021.1	1019.4	1021.0	1021.6
2543	1853	4	27	16	10.0	28031	1019.9	1018.2	1019.8	1020.4
2544	1853	4	27	21	9.0	28028	1019.0	1017.5	1019.1	1019.7
2545	1853	4	28	9	8.0	28013	1014.4	1013.0	1014.6	1015.2
2546	1853	4	28	16	10.0	28010	1013.5	1011.8	1013.4	1014.0
2547	1853	4	28	21	9.0	28007	1012.6	1011.1	1012.7	1013.3
2548	1853	4	29	9	8.0	28005	1012.0	1010.6	1012.2	1012.8
2549	1853	4	29	16	10.0	28008	1012.9	1011.2	1012.8	1013.4
2550	1853	4	29	21	16.0	28017	1015.6	1012.9	1014.5	1015.1
2551	1853	4	30	9	12.0	28029	1019.3	1017.3	1018.9	1019.5
2552	1853	4	30	16	12.0	28030	1019.6	1017.6	1019.2	1019.8
2553	1853	4	30	21	11.0	28033	1020.5	1018.6	1020.2	1020.8
2554	1853	5	1	9	9.0	28034	1020.8	1019.3	1020.9	1021.5
2555	1853	5	1	16	10.0	28039	1022.3	1020.6	1022.2	1022.8
2556	1853	5	1	21	8.0	28047	1024.7	1023.3	1024.9	1025.5
2557	1853	5	2	9	5.0	28052	1026.2	1025.4	1027.0	1027.6
2558	1853	5	2	16	10.0	28056	1027.4	1025.7	1027.3	1027.9
2559	1853	5	2	21	11.0	28060	1028.6	1026.7	1028.3	1028.9
2560	1853	5	3	9	8.0	28053	1026.5	1025.1	1026.7	1027.3
2561	1853	5	3	16	9.0	28050	1025.6	1024.1	1025.7	1026.3
2562	1853	5	3	21	14.0	28044	1023.8	1021.4	1023.0	1023.6
2563	1853	5	4	9	10.0	28040	1022.6	1020.9	1022.5	1023.1
2564	1853	5	4	16	12.0	28045	1024.1	1022.1	1023.7	1024.3
2565	1853	5	4	21	11.0	28064	1029.8	1027.9	1029.5	1030.1
2566	1853	5	5	9	11.0	28069	1031.3	1029.4	1031.0	1031.6
2567	1853	5	5	16	14.0	28066	1030.4	1028.0	1029.6	1030.2
2568	1853	5	5	21	14.0	28063	1029.5	1027.1	1028.7	1029.3
2569	1853	5	6	9	11.0	28068	1031.0	1029.1	1030.7	1031.3
2570	1853	5	6	16	12.0	28069	1031.3	1029.3	1030.9	1031.5
2571	1853	5	6	21	5.0	28070	1031.6	1030.8	1032.4	1033.0
2572	1853	5	7	9	6.0	28060	1028.6	1027.6	1029.2	1029.8
2573	1853	5	7	16	10.0	28051	1025.9	1024.2	1025.8	1026.4
2574	1853	5	7	21	9.0	28058	1028.0	1026.5	1028.1	1028.7
2575	1853	5	8	9	7.0	28050	1025.6	1024.4	1026.0	1026.6
2576	1853	5	8	16	11.0	28041	1022.9	1021.0	1022.6	1023.2
2577	1853	5	8	21	14.0	28031	1019.9	1017.5	1019.1	1019.7
2578	1853	5	9	9	12.0	28016	1015.3	1013.3	1014.9	1015.5
2579	1853	5	9	16	15.0	28012	1014.1	1011.6	1013.2	1013.8
2580	1853	5	9	21	14.0	28011	1013.8	1011.4	1013.0	1013.6
2581	1853	5	10	9	11.0	27118	1009.9	1008.0	1009.6	1010.2
2582	1853	5	10	16	15.0	27115	1009.0	1006.5	1008.1	1008.7
2583	1853	5	10	21	16.0	27100	1004.5	1001.8	1003.4	1004.0
2584	1853	5	11	9	13.0	27104	1005.7	1003.5	1005.1	1005.7
2585	1853	5	11	16	17.0	27104	1005.7	1002.8	1004.4	1005.0
2586	1853	5	11	21	16.0	27115	1009.0	1006.3	1007.9	1008.5
2587	1853	5	12	9	14.0	27119	1010.2	1007.8	1009.4	1010.0
2588	1853	5	12	16	16.0	28000	1010.5	1007.8	1009.4	1010.0
2589	1853	5	12	21	15.0	28006	1012.3	1009.8	1011.4	1012.0
2590	1853	5	13	9	14.0	28009	1013.2	1010.8	1012.4	1013.0
2591	1853	5	13	16	17.0	28013	1014.4	1011.5	1013.1	1013.7
2592	1853	5	13	21	15.0	28025	1018.0	1015.5	1017.1	1017.7
2593	1853	5	14	9	13.0	28018	1015.9	1013.7	1015.3	1015.9
2594	1853	5	14	16	17.0	28017	1015.6	1012.7	1014.3	1014.9
2595	1853	5	14	21	17.0	28022	1017.1	1014.2	1015.8	1016.4
2596	1853	5	15	9	14.0	28030	1019.6	1017.2	1018.8	1019.4
2597	1853	5	15	16	17.0	28036	1021.4	1018.5	1020.1	1020.7
2598	1853	5	15	21	17.0	28045	1024.1	1021.2	1022.8	1023.4
2599	1853	5	16	9	13.0	28035	1021.1	1018.9	1020.5	1021.1
2600	1853	5	16	16	17.0	28030	1019.6	1016.7	1018.3	1018.9
2601	1853	5	16	21	16.0	28029	1019.3	1016.6	1018.2	1018.8
2602	1853	5	17	9	14.0	28026	1018.4	1016.0	1017.6	1018.2
2603	1853	5	17	16	18.0	28024	1017.7	1014.6	1016.2	1016.8
2604	1853	5	17	21	17.0	28022	1017.1	1014.2	1015.8	1016.4
2605	1853	5	18	9	15.0	28010	1013.5	1011.0	1012.6	1013.2
2606	1853	5	18	16	18.0	28003	1011.4	1008.3	1009.9	1010.5
2607	1853	5	18	21	17.0	27119	1010.2	1007.3	1008.9	1009.5
2608	1853	5	19	9	16.0	27106	1006.3	1003.6	1005.2	1005.8
2609	1853	5	19	16	19.0	27096	1003.3	1000.1	1001.7	1002.3
2610	1853	5	19	21	18.0	27098	1003.9	1000.8	1002.4	1003.0
2611	1853	5	20	9	15.0	27104	1005.7	1003.2	1004.8	1005.4
2612	1853	5	20	16	18.0	27101	1004.8	1001.7	1003.3	1003.9
2613	1853	5	20	21	18.0	27098	1003.9	1000.8	1002.4	1003.0
2614	1853	5	21	9	16.0	27105	1006.0	1003.3	1004.9	1005.5
2615	1853	5	21	16	18.0	27109	1007.2	1004.1	1005.7	1006.3
2616	1853	5	21	21	18.0	28006	1012.3	1009.2	1010.8	1011.4
2617	1853	5	22	9	15.0	28018	1015.9	1013.4	1015.0	1015.6
2618	1853	5	22	16	15.0	28011	1013.8	1011.3	1012.9	1013.5
2619	1853	5	22	21	15.0	27116	1009.3	1006.8	1008.4	1009.0
2620	1853	5	23	9	14.0	27083	999.4	997.0	998.6	999.2
2621	1853	5	23	16	16.0	27084	999.7	997.0	998.6	999.2
2622	1853	5	23	21	15.0	27082	999.1	996.6	998.2	998.8
2623	1853	5	24	9	13.0	27081	998.8	996.6	998.2	998.8
2624	1853	5	24	16	14.0	27085	1000.0	997.6	999.2	999.8
2625	1853	5	24	21	15.0	27086	1000.3	997.8	999.4	1000.0
2626	1853	5	25	9	13.0	27068	994.9	992.7	994.3	994.9
2627	1853	5	25	16	14.0	27057	991.6	989.2	990.8	991.4
2628	1853	5	25	21	15.0	27050	989.5	987.0	988.6	989.2
2629	1853	5	26	9	13.0	27095	1003.0	1000.8	1002.4	1003.0
2630	1853	5	26	16	17.0	27060	992.5	989.6	991.2	991.8
2631	1853	5	26	21	17.0	27066	994.3	991.4	993.0	993.6
2632	1853	5	27	9	15.0	27064	993.7	991.2	992.8	993.4
2633	1853	5	27	16	17.0	27068	994.9	992.0	993.6	994.2
2634	1853	5	27	21	15.0	27082	999.1	996.6	998.2	998.8
2635	1853	5	28	9	13.0	27090	1001.5	999.3	1000.9	1001.5
2636	1853	5	28	16	15.0	27101	1004.8	1002.3	1003.9	1004.5
2637	1853	5	28	21	15.0	27105	1006.0	1003.5	1005.1	1005.7
2638	1853	5	29	9	13.0	27107	1006.6	1004.4	1006.0	1006.6
2639	1853	5	29	16	16.0	27106	1006.3	1003.6	1005.2	1005.8
2640	1853	5	29	21	15.0	27106	1006.3	1003.8	1005.4	1006.0
2641	1853	5	30	9	14.0	27107	1006.6	1004.2	1005.8	1006.4
2642	1853	5	30	16	17.0	28000	1010.5	1007.6	1009.2	1009.8
2643	1853	5	30	21	17.0	28010	1013.5	1010.6	1012.2	1012.8
2644	1853	5	31	9	14.0	28001	1010.8	1008.4	1010.0	1010.6
2645	1853	5	31	16	15.0	27115	1009.0	1006.5	1008.1	1008.7
2646	1853	5	31	21	15.0	27110	1007.5	1005.0	1006.6	1007.2
2647	1853	6	1	9	13.0	27116	1009.3	1007.1	1008.7	1009.3
2648	1853	6	1	16	17.0	28002	1011.1	1008.2	1009.8	1010.4
2649	1853	6	1	21	16.0	28008	1012.9	1010.2	1011.8	1012.4
2650	1853	6	2	9	14.0	27117	1009.6	1007.2	1008.8	1009.4
2651	1853	6	2	16	17.0	28004	1011.7	1008.8	1010.4	1011.0
2652	1853	6	2	21	16.0	28005	1012.0	1009.3	1010.9	1011.5
2653	1853	6	3	9	14.0	28002	1011.1	1008.7	1010.3	1010.9
2654	1853	6	3	16	17.0	28005	1012.0	1009.1	1010.7	1011.3
2655	1853	6	3	21	17.0	28007	1012.6	1009.7	1011.3	1011.9
2656	1853	6	4	9	14.0	28007	1012.6	1010.2	1011.8	1012.4
2657	1853	6	4	16	15.0	28002	1011.1	1008.6	1010.2	1010.8
2658	1853	6	4	21	15.0	27106	1006.3	1003.8	1005.4	1006.0
2659	1853	6	5	9	14.0	27101	1004.8	1002.4	1004.0	1004.6
2660	1853	6	5	16	16.0	27094	1002.7	1000.0	1001.6	1002.2
2661	1853	6	5	21	17.0	27100	1004.5	1001.6	1003.2	1003.8
2662	1853	6	6	9	14.0	27105	1006.0	1003.6	1005.2	1005.8
2663	1853	6	6	16	17.0	27109	1007.2	1004.3	1005.9	1006.5
2664	1853	6	6	21	17.0	27103	1005.4	1002.5	1004.1	1004.7
2665	1853	6	7	9	15.0	27091	1001.8	999.3	1000.9	1001.5
2666	1853	6	7	16	19.0	27080	998.5	995.3	996.9	997.5
2667	1853	6	7	21	17.0	27085	1000.0	997.1	998.7	999.3
2668	1853	6	8	9	16.0	27070	995.5	992.8	994.4	995.0
2669	1853	6	8	16	17.0	27076	997.3	994.4	996.0	996.6
2670	1853	6	8	21	16.0	27094	1002.7	1000.0	1001.6	1002.2
2671	1853	6	9	9	14.0	27108	1006.9	1004.5	1006.1	1006.7
2672	1853	6	9	16	17.0	27105	1006.0	1003.1	1004.7	1005.3
2673	1853	6	9	21	16.0	27100	1004.5	1001.8	1003.4	1004.0
2674	1853	6	10	9	14.0	27082	999.1	996.7	998.3	998.9
2675	1853	6	10	16	17.0	27078	997.9	995.0	996.6	997.2
2676	1853	6	10	21	17.0	27083	999.4	996.5	998.1	998.7
2677	1853	6	11	9	14.0	27090	1001.5	999.1	1000.7	1001.3
2678	1853	6	11	16	17.0	27097	1003.6	1000.7	1002.3	1002.9
2679	1853	6	11	21	16.0	27105	1006.0	1003.3	1004.9	1005.5
2680	1853	6	12	9	16.0	28005	1012.0	1009.3	1010.9	1011.5
2681	1853	6	12	16	19.0	27116	1009.3	1006.1	1007.7	1008.3
2682	1853	6	12	21	19.0	27118	1009.9	1006.7	1008.3	1008.9
2683	1853	6	13	9	18.0	27115	1009.0	1005.9	1007.5	1008.1
2684	1853	6	13	16	20.0	27105	1006.0	1002.6	1004.2	1004.8
2685	1853	6	13	21	18.0	27096	1003.3	1000.2	1001.8	1002.4
2686	1853	6	14	9	16.0	27079	998.2	995.5	997.1	997.7
2687	1853	6	14	16	17.0	27061	992.8	989.9	991.5	992.1
2688	1853	6	14	21	17.0	27070	995.5	992.6	994.2	994.8
2689	1853	6	15	9	14.0	27088	1000.9	998.5	1000.1	1000.7
2690	1853	6	15	16	16.0	27080	998.5	995.8	997.4	998.0
2691	1853	6	15	21	16.0	27068	994.9	992.2	993.8	994.4
2692	1853	6	16	9	15.0	27054	990.7	988.2	989.8	990.4
2693	1853	6	16	16	17.0	27056	991.3	988.4	990.0	990.6
2694	1853	6	16	21	16.0	27056	991.3	988.6	990.2	990.8
2695	1853	6	17	9	14.0	27033	984.4	982.0	983.6	984.2
2696	1853	6	17	16	16.0	27031	983.8	981.1	982.7	983.3
2697	1853	6	17	21	16.0	27033	984.4	981.7	983.3	983.9
2698	1853	6	18	9	14.0	27041	986.8	984.4	986.0	986.6
2699	1853	6	18	16	15.0	27046	988.3	985.8	987.4	988.0
2700	1853	6	18	21	17.0	27084	999.7	996.8	998.4	999.0
2701	1853	6	19	9	16.0	27095	1003.0	1000.3	1001.9	1002.5
2702	1853	6	19	16	18.0	27107	1006.6	1003.5	1005.1	1005.7
2703	1853	6	19	21	19.0	28008	1012.9	1009.7	1011.3	1011.9
2704	1853	6	20	9	16.0	28017	1015.6	1012.9	1014.5	1015.1
2705	1853	6	20	16	19.0	28018	1015.9	1012.7	1014.3	1014.9
2706	1853	6	20	21	18.0	28018	1015.9	1012.8	1014.4	1015.0
2707	1853	6	21	9	16.0	28016	1015.3	1012.6	1014.2	1014.8
2708	1853	6	21	16	19.0	28019	1016.2	1013.0	1014.6	1015.2
2709	1853	6	21	21	18.0	28025	1018.0	1014.9	1016.5	1017.1
2710	1853	6	22	9	16.0	28034	1020.8	1018.1	1019.7	1020.3
2711	1853	6	22	16	19.0	28040	1022.6	1019.4	1021.0	1021.6
2712	1853	6	22	21	18.0	28047	1024.7	1021.6	1023.2	1023.8
2713	1853	6	23	9	16.0	28041	1022.9	1020.2	1021.8	1022.4
2714	1853	6	23	16	18.0	28032	1020.2	1017.1	1018.7	1019.3
2715	1853	6	23	21	18.0	28031	1019.9	1016.8	1018.4	1019.0
2716	1853	6	24	9	16.0	28027	1018.7	1016.0	1017.6	1018.2
2717	1853	6	24	16	19.0	28020	1016.5	1013.3	1014.9	1015.5
2718	1853	6	24	21	18.0	28009	1013.2	1010.1	1011.7	1012.3
2719	1853	6	25	9	14.0	27110	1007.5	1005.1	1006.7	1007.3
2720	1853	6	25	16	20.0	27097	1003.6	1000.2	1001.8	1002.4
2721	1853	6	25	21	18.0	27092	1002.1	999.0	1000.6	1001.2
2722	1853	6	26	9	16.0	27091	1001.8	999.1	1000.7	1001.3
2723	1853	6	26	16	17.0	27090	1001.5	998.6	1000.2	1000.8
2724	1853	6	26	21	17.0	27097	1003.6	1000.7	1002.3	1002.9
2725	1853	6	27	9	15.0	27107	1006.6	1004.1	1005.7	1006.3
2726	1853	6	27	16	16.0	27112	1008.1	1005.4	1007.0	1007.6
2727	1853	6	27	21	16.0	27116	1009.3	1006.6	1008.2	1008.8
2728	1853	6	28	9	14.0	27110	1007.5	1005.1	1006.7	1007.3
2729	1853	6	28	16	15.0	27110	1007.5	1005.0	1006.6	1007.2
2730	1853	6	28	21	15.0	27103	1005.4	1002.9	1004.5	1005.1
2731	1853	6	29	9	12.0	27095	1003.0	1001.0	1002.6	1003.2
2732	1853	6	29	16	14.0	27097	1003.6	1001.2	1002.8	1003.4
2733	1853	6	29	21	14.0	27100	1004.5	1002.1	1003.7	1004.3
2734	1853	6	30	9	11.0	27105	1006.0	1004.1	1005.7	1006.3
2735	1853	6	30	16	16.0	27111	1007.8	1005.1	1006.7	1007.3
2736	1853	6	30	21	16.0	28006	1012.3	1009.6	1011.2	1011.8
2737	1853	7	1	9	15.0	28010	1013.5	1011.0	1012.6	1013.2
2738	1853	7	1	16	18.0	28008	1012.9	1009.8	1011.4	1012.0
2739	1853	7	1	21	16.0	28002	1011.1	1008.4	1010.0	1010.6
