Halfweg (Huize Zwanenburg)(42_G) "52° 23'" NB "4° 45'" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FK  Windkracht  :  Meestal in Bft  (Onbekend). ;  FK  Wind power  :  usual in Bft  (Unknown).
 TA  Temp anomalie  :  Afwijking van klimatologoie  (0.1 Celcius). ;  TA  Temp anomaly  :  Relative to climatology  (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,FK,Q_FK,TA,Q_TA,T,Q_T
18580724,2400,,,,,7,0,,
18580725,2400,,,,,-5,0,,
18580726,2400,,,,,-22,0,,
18580727,2400,,,,,-3,0,,
18580728,2400,,,,,-20,0,,
18580729,2400,,,,,-31,0,,
18580730,2400,,,,,-35,0,,
18580731,2400,,,,,-27,0,,
18580801,2400,,,,,-35,0,,
18580802,2400,,,,,-26,0,,
18580803,2400,,,,,9,0,,
18580804,2400,,,,,7,0,,
18580805,2400,,,,,1,0,,
18580806,2400,,,,,-14,0,,
18580807,2400,,,,,-13,0,,
18580808,2400,,,,,-12,0,,
18580809,2400,,,,,11,0,,
18580810,2400,,,,,35,0,,
18580811,2400,,,,,42,0,,
18580812,2400,,,,,52,0,,
18580813,2400,,,,,48,0,,
18580814,2400,,,,,40,0,,
18580815,2400,,,,,11,0,,
18580816,2400,,,,,9,0,,
18580817,2400,,,,,38,0,,
18580818,2400,,,,,54,0,,
18580819,2400,,,,,30,0,,
18580820,2400,,,,,17,0,,
18580821,2400,,,,,-2,0,,
18580822,2400,,,,,-7,0,,
18580823,2400,,,,,14,0,,
18580824,2400,,,,,20,0,,
18580825,2400,,,,,-25,0,,
18580826,2400,,,,,-30,0,,
18580827,2400,,,,,-22,0,,
18580828,2400,,,,,-32,0,,
18580829,2400,,,,,-19,0,,
18580830,2400,,,,,-31,0,,
18580831,2400,,,,,-25,0,,
18580901,2400,,,,,-15,0,,
18580902,2400,,,,,-1,0,,
18580903,2400,,,,,10,0,,
18580904,2400,,,,,11,0,,
18580905,2400,,,,,6,0,,
18580906,2400,,,,,-13,0,,
18580907,2400,,,,,-15,0,,
18580908,2400,,,,,-11,0,,
18580909,2400,,,,,-16,0,,
18580910,2400,,,,,9,0,,
18580911,2400,,,,,18,0,,
18580912,2400,,,,,30,0,,
18580913,2400,,,,,42,0,,
18580914,2400,,,,,26,0,,
18580915,2400,,,,,14,0,,
18580916,2400,,,,,6,0,,
18580917,2400,,,,,31,0,,
18580918,2400,,,,,23,0,,
18580919,2400,,,,,11,0,,
18580920,2400,,,,,23,0,,
18580921,2400,,,,,2,0,,
18580922,2400,,,,,22,0,,
18580923,2400,,,,,40,0,,
18580924,2400,,,,,20,0,,
18580925,2400,,,,,3,0,,
18580926,2400,,,,,17,0,,
18580927,2400,,,,,26,0,,
18580928,2400,,,,,22,0,,
18580929,2400,,,,,31,0,,
18580930,2400,,,,,31,0,,
18581001,2400,,,,,6,0,,
18581002,2400,,,,,22,0,,
18581003,2400,,,,,23,0,,
18581004,2400,,,,,1,0,,
18581005,2400,,,,,6,0,,
18581006,2400,,,,,-9,0,,
18581007,2400,,,,,-2,0,,
18581008,2400,,,,,-25,0,,
18581009,2400,,,,,-42,0,,
18581010,2400,,,,,-33,0,,
18581011,2400,,,,,-24,0,,
18581012,2400,,,,,-21,0,,
18581013,2400,,,,,-8,0,,
18581014,2400,,,,,26,0,,
18581015,2400,,,,,35,0,,
18581016,2400,,,,,5,0,,
18581017,2400,,,,,24,0,,
18581018,2400,,,,,18,0,,
18581019,2400,,,,,11,0,,
18581020,2400,,,,,13,0,,
18581021,2400,,,,,13,0,,
18581022,2400,,,,,9,0,,
18581023,2400,,,,,11,0,,
18581024,2400,,,,,5,0,,
18581025,2400,,,,,2,0,,
18581026,2400,,,,,5,0,,
18581027,2400,,,,,-1,0,,
18581028,2400,,,,,23,0,,
18581029,2400,,,,,-23,0,,
18581030,2400,,,,,-35,0,,
18581031,2400,,,,,-49,0,,
18581101,2400,,,,,-16,0,,
18581102,2400,,,,,-32,0,,
18581103,2400,,,,,-50,0,,
18581104,2400,,,,,-48,0,,
18581105,2400,,,,,-42,0,,
18581106,2400,,,,,-25,0,,
18581107,2400,,,,,-49,0,,
18581108,2400,,,,,-36,0,,
18581109,2400,,,,,-57,0,,
18581110,2400,,,,,-54,0,,
18581111,2400,,,,,-61,0,,
18581112,2400,,,,,-44,0,,
18581113,2400,,,,,-66,0,,
18581114,2400,,,,,-51,0,,
18581115,2400,,,,,-59,0,,
18581116,2400,,,,,-85,0,,
18581117,2400,,,,,-95,0,,
18581118,2400,,,,,-84,0,,
18581119,2400,,,,,-59,0,,
18581120,2400,,,,,-14,0,,
18581121,2400,,,,,-71,0,,
18581122,2400,,,,,-86,0,,
18581123,2400,,,,,-83,0,,
18581124,2400,,,,,-84,0,,
18581125,2400,,,,,-48,0,,
18581126,2400,,,,,7,0,,
18581127,2400,,,,,14,0,,
18581128,2400,,,,,20,0,,
18581129,2400,,,,,24,0,,
18581130,2400,,,,,14,0,,
18581201,2400,,,,,17,0,,
18581202,2400,,,,,22,0,,
18581203,2400,,,,,-3,0,,
18581204,2400,,,,,-3,0,,
18581205,2400,,,,,19,0,,
18581206,2400,,,,,3,0,,
18581207,2400,,,,,-30,0,,
18581208,2400,,,,,-12,0,,
18581209,2400,,,,,-16,0,,
18581210,2400,,,,,-26,0,,
18581211,2400,,,,,-23,0,,
18581212,2400,,,,,-20,0,,
18581213,2400,,,,,-12,0,,
18581214,2400,,,,,-6,0,,
18581215,2400,,,,,-21,0,,
18581216,2400,,,,,-28,0,,
18581217,2400,,,,,-38,0,,
18581218,2400,,,,,-15,0,,
18581219,2400,,,,,7,0,,
18581220,2400,,,,,1,0,,
18581221,2400,,,,,14,0,,
18581222,2400,,,,,47,0,,
18581223,2400,,,,,41,0,,
18581224,2400,,,,,86,0,,
18581225,2400,,,,,35,0,,
18581226,2400,,,,,45,0,,
18581227,2400,,,,,50,0,,
18581228,2400,,,,,23,0,,
18581229,2400,,,,,18,0,,
18581230,2400,,,,,22,0,,
18581231,2400,,,,,-9,0,,
18590101,2400,,,,,-10,0,,
18590102,2400,,,,,40,0,,
18590103,2400,,,,,18,0,,
18590104,2400,,,,,57,0,,
18590105,2400,,,,,12,0,,
18590106,2400,,,,,-4,0,,
18590107,2400,,,,,26,0,,
18590108,2400,,,,,-4,0,,
18590109,2400,,,,,-23,0,,
18590110,2400,,,,,22,0,,
18590111,2400,,,,,59,0,,
18590112,2400,,,,,56,0,,
18590113,2400,,,,,15,0,,
18590114,2400,,,,,1,0,,
18590115,2400,,,,,3,0,,
18590116,2400,,,,,-24,0,,
18590117,2400,,,,,1,0,,
18590118,2400,,,,,60,0,,
18590119,2400,,,,,64,0,,
18590120,2400,,,,,14,0,,
18590121,2400,,,,,28,0,,
18590122,2400,,,,,39,0,,
18590123,2400,,,,,22,0,,
18590124,2400,,,,,23,0,,
18590125,2400,,,,,50,0,,
18590126,2400,,,,,35,0,,
18590127,2400,,,,,34,0,,
18590128,2400,,,,,21,0,,
18590129,2400,,,,,25,0,,
18590130,2400,,,,,38,0,,
18590131,2400,,,,,5,0,,
18590201,2400,,,,,-5,0,,
18590202,2400,,,,,14,0,,
18590203,2400,,,,,12,0,,
18590204,2400,,,,,5,0,,
18590205,2400,,,,,-9,0,,
18590206,2400,,,,,10,0,,
18590207,2400,,,,,9,0,,
18590208,2400,,,,,-6,0,,
18590209,2400,,,,,4,0,,
18590210,2400,,,,,29,0,,
18590211,2400,,,,,20,0,,
18590212,2400,,,,,18,0,,
18590213,2400,,,,,11,0,,
18590214,2400,,,,,5,0,,
18590215,2400,,,,,24,0,,
18590216,2400,,,,,53,0,,
18590217,2400,,,,,49,0,,
18590218,2400,,,,,20,0,,
18590219,2400,,,,,5,0,,
18590220,2400,,,,,16,0,,
18590221,2400,,,,,3,0,,
18590222,2400,,,,,25,0,,
18590223,2400,,,,,10,0,,
18590224,2400,,,,,20,0,,
18590225,2400,,,,,9,0,,
18590226,2400,,,,,19,0,,
18590227,2400,,,,,20,0,,
18590228,2400,,,,,5,0,,
18590301,2400,,,,,22,0,,
18590302,2400,,,,,16,0,,
18590303,2400,,,,,27,0,,
18590304,2400,,,,,52,0,,
18590305,2400,,,,,63,0,,
18590306,2400,,,,,43,0,,
18590307,2400,,,,,53,0,,
18590308,2400,,,,,18,0,,
18590309,2400,,,,,-17,0,,
18590310,2400,,,,,-7,0,,
18590311,2400,,,,,26,0,,
18590312,2400,,,,,52,0,,
18590313,2400,,,,,55,0,,
18590314,2400,,,,,46,0,,
18590315,2400,,,,,40,0,,
18590316,2400,,,,,30,0,,
18590317,2400,,,,,35,0,,
18590318,2400,,,,,20,0,,
18590319,2400,,,,,5,0,,
18590320,2400,,,,,16,0,,
18590321,2400,,,,,6,0,,
18590322,2400,,,,,-11,0,,
18590323,2400,,,,,10,0,,
18590324,2400,,,,,18,0,,
18590325,2400,,,,,13,0,,
18590326,2400,,,,,23,0,,
18590327,2400,,,,,30,0,,
18590328,2400,,,,,13,0,,
18590329,2400,,,,,21,0,,
18590330,2400,,,,,-31,0,,
18590331,2400,,,,,-44,0,,
18590401,2400,,,,,-26,0,,
18590402,2400,,,,,-24,0,,
18590403,2400,,,,,11,0,,
18590404,2400,,,,,23,0,,
18590405,2400,,,,,33,0,,
18590406,2400,,,,,39,0,,
18590407,2400,,,,,59,0,,
18590408,2400,,,,,31,0,,
18590409,2400,,,,,24,0,,
18590410,2400,,,,,16,0,,
18590411,2400,,,,,-10,0,,
18590412,2400,,,,,-28,0,,
18590413,2400,,,,,-40,0,,
18590414,2400,,,,,-32,0,,
18590415,2400,,,,,-38,0,,
18590416,2400,,,,,-63,0,,
18590417,2400,,,,,-55,0,,
18590418,2400,,,,,-61,0,,
18590419,2400,,,,,-53,0,,
18590420,2400,,,,,-39,0,,
18590421,2400,,,,,-47,0,,
18590422,2400,,,,,-47,0,,
18590423,2400,,,,,-42,0,,
18590424,2400,,,,,-22,0,,
18590425,2400,,,,,-20,0,,
18590426,2400,,,,,-32,0,,
18590427,2400,,,,,-31,0,,
18590428,2400,,,,,-83,0,,
18590429,2400,,,,,-25,0,,
18590430,2400,,,,,-27,0,,
18590501,2400,,,,,-43,0,,
18590502,2400,,,,,-39,0,,
18590503,2400,,,,,-40,0,,
18590504,2400,,,,,-27,0,,
18590505,2400,,,,,-48,0,,
18590506,2400,,,,,-34,0,,
18590507,2400,,,,,-17,0,,
18590508,2400,,,,,8,0,,
18590509,2400,,,,,-39,0,,
18590510,2400,,,,,-32,0,,
18590511,2400,,,,,-14,0,,
18590512,2400,,,,,-16,0,,
18590513,2400,,,,,-22,0,,
18590514,2400,,,,,-7,0,,
18590515,2400,,,,,-11,0,,
18590516,2400,,,,,-16,0,,
18590517,2400,,,,,-4,0,,
18590518,2400,,,,,11,0,,
18590519,2400,,,,,11,0,,
18590520,2400,,,,,17,0,,
18590521,2400,,,,,-6,0,,
18590522,2400,,,,,-31,0,,
18590523,2400,,,,,-10,0,,
18590524,2400,,,,,-1,0,,
18590525,2400,,,,,25,0,,
18590526,2400,,,,,-1,0,,
18590527,2400,,,,,12,0,,
18590528,2400,,,,,33,0,,
18590529,2400,,,,,52,0,,
18590530,2400,,,,,39,0,,
18590531,2400,,,,,55,0,,
18590601,2400,,,,,25,0,,
18590602,2400,,,,,52,0,,
18590603,2400,,,,,49,0,,
18590604,2400,,,,,44,0,,
18590605,2400,,,,,31,0,,
18590606,2400,,,,,37,0,,
18590607,2400,,,,,55,0,,
18590608,2400,,,,,44,0,,
18590609,2400,,,,,60,0,,
18590610,2400,,,,,53,0,,
18590611,2400,,,,,31,0,,
18590612,2400,,,,,2,0,,
18590613,2400,,,,,-18,0,,
18590614,2400,,,,,-35,0,,
18590615,2400,,,,,-42,0,,
18590616,2400,,,,,-30,0,,
18590617,2400,,,,,-42,0,,
18590618,2400,,,,,-23,0,,
18590619,2400,,,,,9,0,,
18590620,2400,,,,,12,0,,
18590621,2400,,,,,-19,0,,
18590622,2400,,,,,8,0,,
18590623,2400,,,,,-10,0,,
18590624,2400,,,,,-28,0,,
18590625,2400,,,,,-6,0,,
18590626,2400,,,,,27,0,,
18590627,2400,,,,,44,0,,
18590628,2400,,,,,67,0,,
18590629,2400,,,,,7,0,,
18590630,2400,,,,,-14,0,,
18590701,2400,,,,,19,0,,
18590702,2400,,,,,20,0,,
18590703,2400,,,,,54,0,,
18590704,2400,,,,,29,0,,
18590705,2400,,,,,-4,0,,
18590706,2400,,,,,19,0,,
18590707,2400,,,,,28,0,,
18590708,2400,,,,,8,0,,
18590709,2400,,,,,-2,0,,
18590710,2400,,,,,6,0,,
18590711,2400,,,,,21,0,,
18590712,2400,,,,,40,0,,
18590713,2400,,,,,47,0,,
18590714,2400,,,,,-4,0,,
18590715,2400,,,,,-3,0,,
18590716,2400,,,,,3,0,,
18590717,2400,,,,,23,0,,
18590718,2400,,,,,41,0,,
18590719,2400,,,,,41,0,,
18590720,2400,,,,,49,0,,
18590721,2400,,,,,45,0,,
18590722,2400,,,,,50,0,,
18590723,2400,,,,,1,0,,
18590724,2400,,,,,-20,0,,
18590725,2400,,,,,-20,0,,
18590726,2400,,,,,-4,0,,
18590727,2400,,,,,22,0,,
18590728,2400,,,,,19,0,,
18590729,2400,,,,,-9,0,,
18590730,2400,,,,,0,0,,
18590731,2400,,,,,4,0,,
18590801,2400,,,,,-7,0,,
18590802,2400,,,,,-6,0,,
18590803,2400,,,,,5,0,,
18590804,2400,,,,,22,0,,
18590805,2400,,,,,-1,0,,
18590806,2400,,,,,4,0,,
18590807,2400,,,,,14,0,,
18590808,2400,,,,,20,0,,
18590809,2400,,,,,-13,0,,
18590810,2400,,,,,-15,0,,
18590811,2400,,,,,2,0,,
18590812,2400,,,,,4,0,,
18590813,2400,,,,,10,0,,
18590814,2400,,,,,21,0,,
18590815,2400,,,,,-11,0,,
18590816,2400,,,,,-24,0,,
18590817,2400,,,,,-20,0,,
18590818,2400,,,,,-7,0,,
18590819,2400,,,,,6,0,,
18590820,2400,,,,,17,0,,
18590821,2400,,,,,3,0,,
18590822,2400,,,,,-17,0,,
18590823,2400,,,,,10,0,,
18590824,2400,,,,,20,0,,
18590825,2400,,,,,39,0,,
18590826,2400,,,,,38,0,,
18590827,2400,,,,,28,0,,
18590828,2400,,,,,12,0,,
18590829,2400,,,,,2,0,,
18590830,2400,,,,,-23,0,,
18590831,2400,,,,,-47,0,,
18590901,2400,,,,,-40,0,,
18590902,2400,,,,,-25,0,,
18590903,2400,,,,,-9,0,,
18590904,2400,,,,,-20,0,,
18590905,2400,,,,,-45,0,,
18590906,2400,,,,,-20,0,,
18590907,2400,,,,,-11,0,,
18590908,2400,,,,,-5,0,,
18590909,2400,,,,,7,0,,
18590910,2400,,,,,-14,0,,
18590911,2400,,,,,-22,0,,
18590912,2400,,,,,-27,0,,
18590913,2400,,,,,-30,0,,
18590914,2400,,,,,-39,0,,
18590915,2400,,,,,-33,0,,
18590916,2400,,,,,-41,0,,
18590917,2400,,,,,-34,0,,
18590918,2400,,,,,-33,0,,
18590919,2400,,,,,-40,0,,
18590920,2400,,,,,-48,0,,
18590921,2400,,,,,-24,0,,
18590922,2400,,,,,-16,0,,
18590923,2400,,,,,-5,0,,
18590924,2400,,,,,33,0,,
18590925,2400,,,,,20,0,,
18590926,2400,,,,,28,0,,
18590927,2400,,,,,25,0,,
18590928,2400,,,,,19,0,,
18590929,2400,,,,,10,0,,
18590930,2400,,,,,16,0,,
18591001,2400,,,,,25,0,,
18591002,2400,,,,,22,0,,
18591003,2400,,,,,22,0,,
18591004,2400,,,,,33,0,,
18591005,2400,,,,,41,0,,
18591006,2400,,,,,33,0,,
18591007,2400,,,,,27,0,,
18591008,2400,,,,,31,0,,
18591009,2400,,,,,12,0,,
18591010,2400,,,,,-14,0,,
18591011,2400,,,,,5,0,,
18591012,2400,,,,,17,0,,
18591013,2400,,,,,7,0,,
18591014,2400,,,,,14,0,,
18591015,2400,,,,,26,0,,
18591016,2400,,,,,37,0,,
18591017,2400,,,,,17,0,,
18591018,2400,,,,,14,0,,
18591019,2400,,,,,13,0,,
18591020,2400,,,,,-6,0,,
18591021,2400,,,,,-40,0,,
18591022,2400,,,,,-73,0,,
18591023,2400,,,,,-59,0,,
18591024,2400,,,,,-66,0,,
18591025,2400,,,,,-42,0,,
18591026,2400,,,,,-3,0,,
18591027,2400,,,,,-33,0,,
18591028,2400,,,,,-35,0,,
18591029,2400,,,,,-11,0,,
18591030,2400,,,,,-16,0,,
18591031,2400,,,,,-25,0,,
18591101,2400,,,,,25,0,,
18591102,2400,,,,,5,0,,
18591103,2400,,,,,-6,0,,
18591104,2400,,,,,3,0,,
18591105,2400,,,,,21,0,,
18591106,2400,,,,,42,0,,
18591107,2400,,,,,35,0,,
18591108,2400,,,,,9,0,,
18591109,2400,,,,,2,0,,
18591110,2400,,,,,-14,0,,
18591111,2400,,,,,-44,0,,
18591112,2400,,,,,-72,0,,
18591113,2400,,,,,-44,0,,
18591114,2400,,,,,-35,0,,
18591115,2400,,,,,-14,0,,
18591116,2400,,,,,-44,0,,
18591117,2400,,,,,-52,0,,
18591118,2400,,,,,-59,0,,
18591119,2400,,,,,-67,0,,
18591120,2400,,,,,-89,0,,
18591121,2400,,,,,-74,0,,
18591122,2400,,,,,-62,0,,
18591123,2400,,,,,-33,0,,
18591124,2400,,,,,-27,0,,
18591125,2400,,,,,-43,0,,
18591126,2400,,,,,-46,0,,
18591127,2400,,,,,-46,0,,
18591128,2400,,,,,-9,0,,
18591129,2400,,,,,-9,0,,
18591201,2400,,,,,-36,0,,
18591202,2400,,,,,-47,0,,
18591203,2400,,,,,-42,0,,
18591204,2400,,,,,-74,0,,
18591205,2400,,,,,-5,0,,
18591206,2400,,,,,3,0,,
18591207,2400,,,,,2,0,,
18591208,2400,,,,,-16,0,,
18591209,2400,,,,,-33,0,,
18591210,2400,,,,,-48,0,,
18591211,2400,,,,,-69,0,,
18591212,2400,,,,,-14,0,,
18591213,2400,,,,,-40,0,,
18591214,2400,,,,,-45,0,,
18591215,2400,,,,,-87,0,,
18591216,2400,,,,,-74,0,,
18591217,2400,,,,,-108,0,,
18591218,2400,,,,,-79,0,,
18591219,2400,,,,,-96,0,,
18591220,2400,,,,,-106,0,,
18591221,2400,,,,,-26,0,,
18591222,2400,,,,,-14,0,,
18591223,2400,,,,,-30,0,,
18591224,2400,,,,,6,0,,
18591225,2400,,,,,24,0,,
18591226,2400,,,,,33,0,,
18591227,2400,,,,,29,0,,
18591228,2400,,,,,35,0,,
18591229,2400,,,,,40,0,,
18591230,2400,,,,,60,0,,
18591231,2400,,,,,66,0,,
18600101,2400,,,,,92,0,,
18600102,2400,,,,,75,0,,
18600103,2400,,,,,77,0,,
18600104,2400,,,,,67,0,,
18600105,2400,,,,,42,0,,
18600106,2400,,,,,36,0,,
18600107,2400,,,,,26,0,,
18600108,2400,,,,,31,0,,
18600109,2400,,,,,20,0,,
18600110,2400,,,,,-8,0,,
18600111,2400,,,,,-2,0,,
18600112,2400,,,,,-3,0,,
18600113,2400,,,,,10,0,,
18600114,2400,,,,,-11,0,,
18600115,2400,,,,,14,0,,
18600116,2400,,,,,23,0,,
18600117,2400,,,,,-9,0,,
18600118,2400,,,,,-26,0,,
18600119,2400,,,,,7,0,,
18600120,2400,,,,,14,0,,
18600121,2400,,,,,19,0,,
18600122,2400,,,,,34,0,,
18600123,2400,,,,,24,0,,
18600124,2400,,,,,30,0,,
18600125,2400,,,,,24,0,,
18600126,2400,,,,,11,0,,
18600127,2400,,,,,31,0,,
18600128,2400,,,,,-2,0,,
18600129,2400,,,,,9,0,,
18600130,2400,,,,,-3,0,,
18600131,2400,,,,,-7,0,,
18600201,2400,,,,,-17,0,,
18600202,2400,,,,,-41,0,,
18600203,2400,,,,,-22,0,,
18600204,2400,,,,,3,0,,
18600205,2400,,,,,27,0,,
18600206,2400,,,,,6,0,,
18600207,2400,,,,,1,0,,
18600208,2400,,,,,29,0,,
18600209,2400,,,,,-21,0,,
18600210,2400,,,,,-25,0,,
18600211,2400,,,,,-45,0,,
18600212,2400,,,,,-35,0,,
18600213,2400,,,,,-59,0,,
18600214,2400,,,,,-59,0,,
18600215,2400,,,,,-2,0,,
18600216,2400,,,,,-21,0,,
18600217,2400,,,,,-18,0,,
18600218,2400,,,,,-3,0,,
18600219,2400,,,,,9,0,,
18600220,2400,,,,,-19,0,,
18600221,2400,,,,,-16,0,,
18600222,2400,,,,,-45,0,,
18600223,2400,,,,,-48,0,,
18600224,2400,,,,,-79,0,,
18600225,2400,,,,,-61,0,,
18600226,2400,,,,,-15,0,,
18600227,2400,,,,,10,0,,
18600228,2400,,,,,-1,0,,
18600229,2400,,,,,-5,0,,
18600301,2400,,,,,-26,0,,
18600302,2400,,,,,-16,0,,
18600303,2400,,,,,-13,0,,
18600304,2400,,,,,8,0,,
18600305,2400,,,,,-3,0,,
18600306,2400,,,,,-1,0,,
18600307,2400,,,,,-37,0,,
18600308,2400,,,,,-47,0,,
18600309,2400,,,,,-63,0,,
18600310,2400,,,,,-56,0,,
18600311,2400,,,,,-43,0,,
18600312,2400,,,,,-36,0,,
18600313,2400,,,,,-29,0,,
18600314,2400,,,,,-24,0,,
18600315,2400,,,,,-30,0,,
18600316,2400,,,,,-24,0,,
18600317,2400,,,,,-21,0,,
18600318,2400,,,,,-4,0,,
18600319,2400,,,,,5,0,,
18600320,2400,,,,,-1,0,,
18600321,2400,,,,,7,0,,
18600322,2400,,,,,-31,0,,
18600323,2400,,,,,-9,0,,
18600324,2400,,,,,-31,0,,
18600325,2400,,,,,-24,0,,
18600326,2400,,,,,-17,0,,
18600327,2400,,,,,-23,0,,
18600328,2400,,,,,0,0,,
18600329,2400,,,,,3,0,,
18600330,2400,,,,,-11,0,,
18600331,2400,,,,,19,0,,
18600401,2400,,,,,13,0,,
18600402,2400,,,,,-2,0,,
18600403,2400,,,,,-10,0,,
18600404,2400,,,,,-11,0,,
18600405,2400,,,,,8,0,,
18600406,2400,,,,,25,0,,
18600407,2400,,,,,3,0,,
18600408,2400,,,,,1,0,,
18600409,2400,,,,,-19,0,,
18600410,2400,,,,,-32,0,,
18600411,2400,,,,,-39,0,,
18600412,2400,,,,,-33,0,,
18600413,2400,,,,,-18,0,,
18600414,2400,,,,,-12,0,,
18600415,2400,,,,,2,0,,
18600416,2400,,,,,-1,0,,
18600417,2400,,,,,-17,0,,
18600418,2400,,,,,-26,0,,
18600419,2400,,,,,-70,0,,
18600420,2400,,,,,-46,0,,
18600421,2400,,,,,-61,0,,
18600422,2400,,,,,-70,0,,
18600423,2400,,,,,-61,0,,
18600424,2400,,,,,-53,0,,
18600425,2400,,,,,-36,0,,
18600426,2400,,,,,-41,0,,
18600427,2400,,,,,-47,0,,
18600428,2400,,,,,-44,0,,
18600429,2400,,,,,-4,0,,
18600430,2400,,,,,5,0,,
18600501,2400,,,,,9,0,,
18600502,2400,,,,,-4,0,,
18600503,2400,,,,,-19,0,,
18600504,2400,,,,,-37,0,,
18600505,2400,,,,,-52,0,,
18600506,2400,,,,,-57,0,,
18600507,2400,,,,,-46,0,,
18600508,2400,,,,,-14,0,,
18600509,2400,,,,,-2,0,,
18600510,2400,,,,,8,0,,
18600511,2400,,,,,39,0,,
18600512,2400,,,,,29,0,,
18600513,2400,,,,,-13,0,,
18600514,2400,,,,,-26,0,,
18600515,2400,,,,,9,0,,
18600516,2400,,,,,10,0,,
18600517,2400,,,,,41,0,,
18600518,2400,,,,,59,0,,
18600519,2400,,,,,-7,0,,
18600520,2400,,,,,-10,0,,
18600521,2400,,,,,-5,0,,
18600522,2400,,,,,1,0,,
18600523,2400,,,,,20,0,,
18600524,2400,,,,,-20,0,,
18600525,2400,,,,,-3,0,,
18600526,2400,,,,,-9,0,,
18600527,2400,,,,,-46,0,,
18600528,2400,,,,,-58,0,,
18600529,2400,,,,,-59,0,,
18600530,2400,,,,,-56,0,,
18600531,2400,,,,,-31,0,,
18600601,2400,,,,,-17,0,,
18600602,2400,,,,,1,0,,
18600603,2400,,,,,-7,0,,
18600604,2400,,,,,-24,0,,
18600605,2400,,,,,-30,0,,
18600606,2400,,,,,-28,0,,
18600607,2400,,,,,-10,0,,
18600608,2400,,,,,-33,0,,
18600609,2400,,,,,-9,0,,
18600610,2400,,,,,-37,0,,
18600611,2400,,,,,-29,0,,
18600612,2400,,,,,16,0,,
18600613,2400,,,,,-5,0,,
18600614,2400,,,,,-25,0,,
18600615,2400,,,,,-25,0,,
18600616,2400,,,,,-12,0,,
18600617,2400,,,,,-10,0,,
18600618,2400,,,,,-10,0,,
18600619,2400,,,,,-16,0,,
18600620,2400,,,,,6,0,,
18600621,2400,,,,,-4,0,,
18600622,2400,,,,,-23,0,,
18600623,2400,,,,,14,0,,
18600624,2400,,,,,35,0,,
18600625,2400,,,,,18,0,,
18600626,2400,,,,,-42,0,,
18600627,2400,,,,,-11,0,,
18600628,2400,,,,,-25,0,,
18600629,2400,,,,,-21,0,,
18600630,2400,,,,,-42,0,,
18600701,2400,,,,,-55,0,,
18600702,2400,,,,,-40,0,,
18600703,2400,,,,,-26,0,,
18600704,2400,,,,,-37,0,,
18600705,2400,,,,,-48,0,,
18600706,2400,,,,,-51,0,,
18600707,2400,,,,,-56,0,,
18600708,2400,,,,,-51,0,,
18600709,2400,,,,,-53,0,,
18600710,2400,,,,,-30,0,,
18600711,2400,,,,,-11,0,,
18600712,2400,,,,,-13,0,,
18600713,2400,,,,,16,0,,
18600714,2400,,,,,-16,0,,
18600715,2400,,,,,13,0,,
18600716,2400,,,,,16,0,,
18600717,2400,,,,,-16,0,,
18600718,2400,,,,,-18,0,,
18600719,2400,,,,,-18,0,,
18600720,2400,,,,,-26,0,,
18600721,2400,,,,,-4,0,,
18600722,2400,,,,,-30,0,,
18600723,2400,,,,,-32,0,,
18600724,2400,,,,,-32,0,,
18600725,2400,,,,,-39,0,,
18600726,2400,,,,,-66,0,,
18600727,2400,,,,,-41,0,,
18600728,2400,,,,,-29,0,,
18600729,2400,,,,,-29,0,,
18600730,2400,,,,,-48,0,,
18600731,2400,,,,,-45,0,,
18600801,2400,,,,,-32,0,,
18600802,2400,,,,,-33,0,,
18600803,2400,,,,,-29,0,,
18600804,2400,,,,,-29,0,,
18600805,2400,,,,,-52,0,,
18600806,2400,,,,,-23,0,,
18600807,2400,,,,,-43,0,,
18600808,2400,,,,,-51,0,,
18600809,2400,,,,,-48,0,,
18600810,2400,,,,,-55,0,,
18600811,2400,,,,,-46,0,,
18600812,2400,,,,,-48,0,,
18600813,2400,,,,,-39,0,,
18600814,2400,,,,,-35,0,,
18600815,2400,,,,,5,0,,
18600816,2400,,,,,4,0,,
18600817,2400,,,,,-16,0,,
18600818,2400,,,,,-30,0,,
18600819,2400,,,,,-30,0,,
