Numansdorp(36_G) "51:44:33" NB "4:27:13" OL    -0.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 T10  Grastemperatuur  :  Temperatuur op 10 cm boven de bodem  (0.1 Celcius). ;  T10  Gras temperature  :  at 10 cm above surface  (0.1 Celcius).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 SX  Sneeuwdikte  :  Kwalitatieve beschrijving  (code). ;  SX  Snowdepth  :  Qualitative description  (code).

DATUM,tijd,N,Q_N,R6,Q_R6,T10,Q_T10,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,SX,Q_SX
19671119,800,10,0,3,0,-54,0,35,0,36,0,-7,0,36,0,98,0,0,0
19671119,1400,10,0,0,0,43,0,52,0,53,0,36,0,53,0,99,0,0,0
19671119,1900,10,0,0,0,29,0,53,0,54,0,50,0,72,0,99,0,0,0
19671120,800,0,0,1,0,5,0,27,0,31,0,21,0,54,0,93,0,0,0
19671120,1400,0,0,0,0,28,0,48,0,64,0,31,0,68,0,76,0,0,0
19671120,1900,0,0,0,0,-20,0,13,0,14,0,12,0,64,0,98,0,0,0
19671121,800,0,0,2,0,-67,0,-26,0,-23,0,-31,0,15,0,92,0,0,0
19671121,1400,0,0,0,0,-39,0,35,0,48,0,-23,0,48,0,79,0,0,0
19671121,1900,0,0,0,0,-15,0,14,0,14,0,14,0,48,0,100,0,0,0
19671122,800,10,0,2,0,-15,0,40,0,41,0,-3,0,41,0,98,0,0,0
19671122,1400,10,0,0,0,41,0,62,0,73,0,41,0,75,0,85,0,0,0
19671122,1900,9,0,0,0,52,0,55,0,61,0,57,0,74,0,91,0,0,0
19671123,800,10,0,0,0,-10,0,16,0,16,0,13,0,62,0,100,0,0,0
19671123,1400,10,0,0,0,11,0,39,0,40,0,16,0,40,0,98,0,0,0
19671123,1900,10,0,0,0,35,0,33,0,34,0,31,0,40,0,98,0,0,0
19671124,800,10,0,1,0,26,0,22,0,22,0,20,0,35,0,100,0,0,0
19671124,1400,10,0,0,0,20,0,14,0,14,0,11,0,25,0,100,0,0,0
19671124,1900,10,0,0,0,16,0,14,0,14,0,8,0,17,0,100,0,0,0
19671125,800,10,0,2,0,11,0,13,0,17,0,6,0,21,0,93,0,0,0
19671125,1400,10,0,0,0,9,0,8,0,10,0,4,0,18,0,96,0,0,0
19671125,1900,10,0,0,0,10,0,28,0,29,0,8,0,29,0,98,0,0,0
19671126,800,10,0,3,0,28,0,64,0,65,0,27,0,65,0,99,0,0,0
19671126,1400,10,0,15,0,60,0,60,0,64,0,57,0,68,0,94,0,0,0
19671126,1900,9,0,2,0,30,0,39,0,43,0,38,0,65,0,93,0,0,0
19671127,800,1,0,9,0,-4,0,21,0,31,0,18,0,48,0,83,0,0,0
19671127,1400,8,0,0,0,18,0,41,0,53,0,31,0,62,0,82,0,0,0
19671127,1900,8,0,0,0,35,0,31,0,37,0,37,0,58,0,90,0,0,0
19671128,800,10,0,44,0,34,0,61,0,63,0,34,0,63,0,98,0,0,0
19671128,1400,10,0,38,0,62,0,71,0,73,0,63,0,73,0,98,0,0,0
19671128,1900,2,0,51,0,72,0,82,0,88,0,73,0,90,0,92,0,0,0
19671129,800,7,0,112,0,56,0,62,0,71,0,60,0,88,0,87,0,0,0
19671129,1400,9,0,6,0,60,0,66,0,75,0,68,0,77,0,88,0,0,0
19671129,1900,7,0,31,0,50,0,56,0,62,0,59,0,75,0,91,0,0,0
19671130,800,3,0,13,0,20,0,43,0,44,0,44,0,66,0,98,0,0,0
19671130,1400,10,0,1,0,21,0,43,0,43,0,36,0,64,0,100,0,0,0
19671130,1900,10,0,0,0,34,0,36,0,37,0,32,0,43,0,98,0,0,0
19671201,800,10,0,2,0,23,0,21,0,21,0,20,0,40,0,100,0,0,0
19671201,1400,10,0,0,0,23,0,43,0,45,0,21,0,45,0,97,0,0,0
19671201,1900,10,0,0,0,45,0,46,0,47,0,44,0,49,0,98,0,0,0
19671202,800,10,0,0,0,45,0,61,0,62,0,46,0,62,0,99,0,0,0
19671202,1400,10,0,0,0,66,0,61,0,67,0,62,0,70,0,91,0,0,0
19671202,1900,10,0,0,0,40,0,40,0,42,0,40,0,69,0,97,0,0,0
19671203,800,10,0,0,0,21,0,36,0,37,0,14,0,46,0,98,0,0,0
19671203,1400,10,0,0,0,38,0,62,0,63,0,35,0,63,0,99,0,0,0
19671203,1900,7,0,0,0,49,0,57,0,68,0,62,0,80,0,84,0,0,0
19671204,800,7,0,0,0,24,0,53,0,57,0,50,0,69,0,94,0,0,0
19671204,1400,0,0,0,0,49,0,70,0,80,0,56,0,84,0,86,0,0,0
19671204,1900,0,0,0,0,54,0,54,0,64,0,61,0,80,0,86,0,0,0
19671205,800,10,0,0,0,49,0,62,0,66,0,62,0,72,0,94,0,0,0
19671205,1400,10,0,0,0,64,0,78,0,86,0,66,0,87,0,89,0,0,0
19671205,1900,10,0,0,0,86,0,81,0,88,0,86,0,93,0,91,0,0,0
19671206,800,10,0,40,0,53,0,53,0,56,0,56,0,90,0,96,0,0,0
19671206,1400,3,0,4,0,41,0,34,0,49,0,49,0,66,0,76,0,0,0
19671206,1900,5,0,10,0,10,0,26,0,32,0,29,0,51,0,90,0,0,0
19671207,800,7,0,38,0,10,0,19,0,26,0,21,0,42,0,87,0,0,0
19671207,1400,9,0,26,0,4,0,4,0,10,0,9,0,28,0,89,0,0,0
19671207,1900,10,0,20,0,2,0,7,0,9,0,5,0,20,0,96,0,3,0
19671208,800,8,0,69,0,-5,0,6,0,11,0,-1,0,16,0,90,0,4,0
19671208,1400,6,0,4,0,-2,0,8,0,26,0,-1,0,26,0,69,0,4,0
19671208,1900,4,0,41,0,1,0,2,0,7,0,1,0,27,0,90,0,5,0
19671209,800,7,0,0,0,-10,0,-6,0,1,0,-6,0,25,0,87,0,5,0
19671209,1400,6,0,0,0,-5,0,2,0,11,0,1,0,11,0,83,0,5,0
19671209,1900,5,0,0,0,-18,0,-9,0,-5,0,-6,0,11,0,92,0,5,0
19671210,800,10,0,21,0,-24,0,-7,0,-2,0,-9,0,9,0,90,0,5,0
19671210,1400,0,0,0,0,-25,0,-25,0,-15,0,-15,0,-2,0,80,0,5,0
19671210,1900,0,0,0,0,-97,0,-64,1,-59,0,-63,0,-15,0,82,0,5,0
19671211,800,10,0,0,0,-131,0,-52,1,-53,0,-120,0,-50,0,98,0,5,0
19671211,1400,6,0,0,0,-49,0,-26,1,-27,0,-63,0,-25,0,100,0,5,0
19671211,1900,9,0,0,0,-33,0,-25,1,-17,0,-35,0,-11,0,82,0,5,0
19671212,800,10,0,0,0,-24,0,-4,0,-2,0,-17,0,0,0,96,0,1,0
19671212,1400,10,0,3,0,-5,0,7,0,7,0,-5,0,7,0,100,0,1,0
19671212,1900,10,0,0,0,3,0,23,0,23,0,5,0,23,0,100,0,1,0
19671213,800,10,0,7,0,10,0,41,0,42,0,21,0,45,0,98,0,0,0
19671213,1400,10,0,7,0,32,0,70,0,71,0,42,0,71,0,99,0,0,0
19671213,1900,10,0,2,0,57,0,66,0,67,0,59,0,74,0,99,0,0,0
19671214,800,10,0,9,0,56,0,66,0,66,0,56,0,73,0,100,0,0,0
19671214,1400,10,0,0,0,66,0,84,0,85,0,66,0,87,0,99,0,0,0
19671214,1900,10,0,0,0,64,0,64,0,64,0,64,0,86,0,100,0,0,0
19671215,800,10,0,0,0,50,0,51,0,54,0,50,0,65,0,96,0,0,0
19671215,1400,10,0,1,0,52,0,51,0,54,0,49,0,56,0,96,0,0,0
19671215,1900,10,0,0,0,53,0,57,0,65,0,53,0,65,0,88,0,0,0
19671216,800,2,0,23,0,39,0,43,0,56,0,48,0,70,0,80,0,0,0
19671216,1400,8,0,5,0,47,0,47,0,59,0,50,0,70,0,83,0,0,0
19671216,1900,9,0,15,0,9,0,23,0,29,0,22,0,60,0,90,0,0,0
19671217,800,7,0,5,0,-6,0,21,0,29,0,10,0,30,0,86,0,0,0
19671217,1400,9,0,0,0,16,0,26,0,35,0,25,0,44,0,85,0,0,0
19671217,1900,9,0,0,0,8,0,9,0,26,0,20,0,42,0,70,0,0,0
19671218,800,6,0,0,0,7,0,15,0,23,0,15,0,28,0,85,0,0,0
19671218,1400,9,0,9,0,12,0,32,0,38,0,20,0,48,0,90,0,0,0
19671218,1900,0,0,4,0,13,0,21,0,29,0,26,0,39,0,86,0,0,0
19671219,800,10,0,49,0,3,0,10,0,10,0,5,0,32,0,100,0,0,0
19671219,1400,2,0,0,0,5,0,25,0,44,0,5,0,53,0,70,0,0,0
19671219,1900,0,0,0,0,-24,0,4,0,12,0,5,0,45,0,85,0,0,0
19671220,800,6,0,0,0,-72,0,10,0,15,0,-20,0,17,0,91,0,0,0
19671220,1400,5,0,1,0,3,0,22,0,26,0,15,0,40,0,93,0,0,0
19671220,1900,3,0,0,0,-18,0,10,0,14,0,10,0,29,0,93,0,0,0
19671221,800,9,0,0,0,-18,0,-24,0,2,0,-7,0,24,0,54,0,0,0
19671221,1400,10,0,0,0,-3,0,-7,0,12,0,-3,0,14,0,67,0,0,0
19671221,1900,10,0,8,0,3,0,14,0,17,0,4,0,17,0,94,0,0,0
19671222,800,10,0,0,0,14,0,50,0,50,0,15,0,54,0,100,0,0,0
19671222,1400,10,0,0,0,50,0,68,0,69,0,50,0,69,0,99,0,0,0
19671222,1900,10,0,0,0,65,0,72,0,73,0,66,0,73,0,99,0,0,0
19671223,800,10,0,166,0,71,0,102,0,109,0,73,0,116,0,92,0,0,0
19671223,1400,7,0,30,0,100,0,95,0,102,0,102,0,109,0,91,0,0,0
19671223,1900,8,0,0,0,76,0,73,0,81,0,81,0,103,0,89,0,0,0
19671224,800,9,0,50,0,65,0,70,0,75,0,70,0,92,0,93,0,0,0
19671224,1400,9,0,9,0,75,0,71,0,80,0,75,0,85,0,88,0,0,0
19671224,1900,10,0,8,0,65,0,65,0,69,0,67,0,82,0,94,0,0,0
19671225,800,10,0,9,0,57,0,57,0,61,0,59,0,69,0,94,0,0,0
19671225,1400,10,0,18,0,60,0,57,0,62,0,59,0,65,0,93,0,0,0
19671225,1900,10,0,3,0,51,0,52,0,53,0,52,0,64,0,99,0,0,0
19671226,800,10,0,0,0,14,0,46,0,55,0,37,0,55,0,86,0,0,0
19671226,1400,8,0,0,0,48,0,56,0,61,0,55,0,68,0,93,0,0,0
19671226,1900,4,0,3,0,28,0,31,0,37,0,37,0,65,0,90,0,0,0
19671227,800,6,0,0,0,-3,0,34,0,44,0,30,0,47,0,84,0,0,0
19671227,1400,9,0,0,0,39,0,41,0,56,0,42,0,56,0,77,0,0,0
19671227,1900,10,0,9,0,46,0,47,0,50,0,48,0,56,0,95,0,0,0
19671228,800,10,0,89,0,46,0,49,0,55,0,49,0,77,0,91,0,0,0
19671228,1400,8,0,2,0,50,0,45,0,60,0,52,0,65,0,78,0,0,0
19671228,1900,7,0,0,0,35,0,36,0,43,0,43,0,60,0,89,0,0,0
19671229,800,8,0,11,0,19,0,30,0,34,0,32,0,49,0,93,0,0,0
19671229,1400,8,0,5,0,23,0,35,0,54,0,34,0,58,0,71,0,0,0
19671229,1900,8,0,11,0,11,0,22,0,28,0,21,0,58,0,89,0,0,0
19671230,800,9,0,7,0,-25,0,17,0,22,0,1,0,30,0,91,0,0,0
19671230,1400,9,0,12,0,12,0,36,0,43,0,22,0,43,0,89,0,0,0
19671230,1900,9,0,0,0,31,0,29,0,35,0,33,0,43,0,90,0,0,0
19671231,800,10,0,27,0,15,0,28,0,37,0,22,0,45,0,85,0,0,0
19671231,1400,9,0,45,0,4,0,21,0,27,0,13,0,38,0,89,0,0,0
19671231,1900,4,0,8,0,4,0,8,0,11,0,11,0,32,0,94,0,0,0
19680101,800,9,0,31,0,-7,0,18,0,25,0,1,0,25,0,87,0,1,0
19680101,1400,9,0,2,0,14,0,28,0,33,0,21,0,41,0,92,0,0,0
19680101,1900,0,0,19,0,5,0,9,0,9,0,9,0,41,0,100,0,0,0
19680102,800,10,0,1,0,-6,0,7,0,7,0,-1,0,12,0,100,0,0,0
19680102,1400,9,0,6,0,2,0,21,0,26,0,5,0,42,0,91,0,0,0
19680102,1900,5,0,4,0,-14,0,11,0,13,0,7,0,26,0,96,0,0,0
19680103,800,10,0,9,0,-15,0,9,0,10,0,-1,0,23,0,98,0,0,0
19680103,1400,10,0,2,0,10,0,13,0,14,0,7,0,14,0,98,0,0,0
19680103,1900,10,0,13,0,15,0,35,0,37,0,13,0,37,0,97,0,0,0
19680104,800,6,0,14,0,2,0,1,0,15,0,11,0,50,0,74,0,0,0
19680104,1400,7,0,3,0,5,0,1,0,17,0,4,0,21,0,71,0,0,0
19680104,1900,9,0,0,0,3,0,-4,0,16,0,8,0,19,0,66,0,0,0
19680105,800,10,0,0,0,2,0,4,0,5,0,3,0,19,0,98,0,0,0
19680105,1400,10,0,38,0,5,0,27,0,28,0,5,0,28,0,98,0,0,0
19680105,1900,10,0,127,0,29,0,78,0,79,0,28,0,81,0,99,0,0,0
19680106,800,9,0,25,0,0,0,2,0,9,0,7,0,81,0,87,0,0,0
19680106,1400,10,0,5,0,4,0,2,0,5,0,4,0,11,0,94,0,0,0
19680106,1900,7,0,10,0,3,0,29,0,36,0,4,0,46,0,88,0,0,0
19680107,800,10,0,2,0,3,0,-6,0,-1,0,-1,0,36,0,90,0,0,0
19680107,1400,10,0,0,0,-6,0,-19,0,-13,0,-13,0,0,0,88,0,0,0
19680107,1900,1,0,0,0,-51,0,-26,0,-19,0,-22,0,-10,0,86,0,0,0
19680108,800,4,0,18,0,-59,0,-5,0,-1,0,-25,0,6,0,92,0,4,0
19680108,1400,6,0,0,0,-12,0,12,0,20,0,-10,0,20,0,85,0,4,0
19680108,1900,3,0,0,0,-49,0,-20,0,-18,0,-18,0,21,0,96,0,4,0
19680109,800,9,0,0,0,-58,0,-33,1,-29,0,-36,0,-7,0,89,0,4,0
19680109,1400,4,0,0,0,-31,0,-46,1,-36,0,-36,0,-26,0,74,0,4,0
19680109,1900,0,0,0,0,-80,0,-79,1,-76,0,-76,0,-36,0,85,0,4,0
19680110,800,6,0,9,0,-111,0,-34,1,-31,0,-92,0,-31,0,91,0,4,0
19680110,1400,7,0,9,0,-36,0,13,0,25,0,-31,0,25,0,79,0,2,0
19680110,1900,8,0,0,0,5,0,1,0,17,0,12,0,26,0,71,0,2,0
19680111,800,7,0,39,0,-14,0,-1,0,4,0,-12,0,21,0,90,0,4,0
19680111,1400,4,0,4,0,-14,0,4,0,18,0,-11,0,22,0,75,0,4,0
19680111,1900,4,0,29,0,-13,0,-10,0,3,0,-15,0,20,0,76,0,5,0
19680112,800,4,0,2,0,-130,0,-57,1,-55,0,-88,0,9,0,90,0,5,0
19680112,1400,4,0,0,0,-103,0,-50,1,-45,0,-74,0,-40,0,84,0,5,0
19680112,1900,4,0,0,0,-130,0,-89,7,-78,0,-101,0,-43,0,62,8,5,0
19680113,800,9,0,0,0,-145,0,-100,1,-93,0,-135,0,-74,0,70,0,5,0
19680113,1400,9,0,0,0,-91,0,-54,1,-50,0,-93,0,-50,0,86,0,5,0
19680113,1900,10,0,0,0,-59,0,-54,1,-45,0,-55,0,-43,0,75,0,5,0
19680114,800,10,0,107,0,-44,0,48,0,48,0,-47,0,49,0,100,0,2,0
19680114,1400,10,0,0,0,30,0,65,0,66,0,45,0,66,0,99,0,0,0
19680114,1900,10,0,0,0,53,0,70,8,74,0,65,0,75,0,94,8,0,0
19680115,800,2,0,0,0,70,0,73,8,84,8,74,0,91,0,86,8,0,0
19680115,1400,0,0,0,0,71,8,70,8,84,8,78,8,84,0,81,8,0,0
19680115,1900,9,0,0,0,50,8,53,8,64,8,56,8,84,0,84,8,0,0
19680116,800,10,0,6,0,44,0,59,0,59,0,44,0,66,8,100,0,0,0
19680116,1400,9,0,3,0,58,0,69,0,75,0,59,0,77,0,91,0,0,0
19680116,1900,10,0,0,0,65,0,63,0,75,0,71,0,78,0,83,0,0,0
19680117,800,9,0,1,0,64,0,57,0,68,0,68,0,85,0,84,0,0,0
19680117,1400,7,0,0,0,64,0,62,0,76,0,68,0,79,0,80,0,0,0
19680117,1900,10,0,12,0,56,0,49,0,59,0,59,0,76,0,86,0,0,0
19680118,800,4,0,21,0,36,0,39,0,44,0,41,0,60,0,92,0,0,0
19680118,1400,9,0,0,0,40,0,55,0,61,0,44,0,61,0,91,0,0,0
19680118,1900,10,0,1,0,55,0,58,0,59,0,54,0,65,0,99,0,0,0
19680119,800,10,0,20,0,58,0,71,0,72,0,59,0,79,0,99,0,0,0
19680119,1400,10,0,1,0,72,0,78,0,78,0,72,0,80,0,100,0,0,0
19680119,1900,10,0,0,0,65,0,69,0,70,0,64,0,81,0,99,0,0,0
19680120,800,10,0,0,0,60,0,63,0,64,0,59,0,80,0,99,0,0,0
19680120,1400,7,0,0,0,67,0,75,0,76,0,64,0,76,0,99,0,0,0
19680120,1900,10,0,0,0,45,0,43,0,44,0,44,0,78,0,98,0,0,0
19680121,800,10,0,2,0,-4,0,1,0,1,0,-6,0,79,0,100,0,0,0
19680121,1400,10,0,0,0,6,0,16,0,16,0,1,0,16,0,100,0,0,0
19680121,1900,10,0,0,0,13,0,10,0,10,0,8,0,22,0,100,0,0,0
19680122,800,10,0,2,0,-4,0,-5,0,-5,0,-12,0,18,0,100,0,0,0
19680122,1400,10,0,0,0,0,0,27,0,28,0,-5,0,28,0,98,0,0,0
19680122,1900,10,0,0,0,28,0,30,0,31,0,28,0,31,0,98,0,0,0
19680123,800,10,0,0,0,-2,0,-5,0,-5,0,-8,0,32,0,100,0,0,0
19680123,1400,10,0,0,0,-3,0,-7,0,-7,0,-11,0,-5,0,100,0,0,0
19680123,1900,10,0,0,0,-3,0,7,0,10,0,-8,0,10,0,94,0,0,0
19680124,800,9,0,8,0,5,0,19,0,28,0,7,0,41,0,84,0,0,0
19680124,1400,5,0,17,0,10,0,19,0,23,0,10,0,44,0,93,0,0,0
19680124,1900,10,0,19,0,5,0,17,0,25,0,9,0,45,0,85,0,0,0
19680125,800,10,0,26,0,14,0,49,0,51,0,25,0,53,0,97,0,0,0
19680125,1400,10,0,2,0,50,0,59,0,60,0,51,0,60,0,99,0,0,0
19680125,1900,8,0,3,0,54,0,58,0,61,0,58,0,61,0,96,0,0,0
19680126,800,6,0,2,0,37,0,37,0,48,0,48,0,68,0,82,0,0,0
19680126,1400,9,0,6,0,37,0,46,0,58,0,36,0,66,0,82,0,0,0
19680126,1900,10,0,0,0,50,0,50,0,57,0,55,0,67,0,90,0,0,0
19680127,800,10,0,2,0,52,0,50,0,58,0,53,0,65,0,88,0,0,0
19680127,1400,10,0,0,0,56,0,49,0,54,0,51,0,60,0,92,0,0,0
19680127,1900,4,0,0,0,47,0,48,0,54,0,49,0,60,0,91,0,0,0
19680128,800,10,0,16,0,45,0,55,0,57,0,50,0,60,0,97,0,0,0
19680128,1400,5,0,2,0,57,0,58,0,71,0,57,0,73,0,81,0,0,0
19680128,1900,10,0,0,0,3,0,20,0,25,0,25,0,71,0,91,0,0,0
19680129,800,3,0,3,0,-10,0,18,0,19,0,11,0,28,0,98,0,0,0
19680129,1400,7,0,0,0,13,0,47,0,56,0,19,0,56,0,86,0,0,0
19680129,1900,9,0,0,0,36,0,40,0,48,0,43,0,58,0,87,0,0,0
19680130,800,10,0,0,0,44,0,46,0,55,0,48,0,56,0,86,0,0,0
19680130,1400,10,0,0,0,54,0,55,0,62,0,54,0,66,0,90,0,0,0
19680130,1900,10,0,0,0,60,0,57,0,65,0,61,0,65,0,88,0,0,0
19680131,800,10,0,0,0,61,0,59,0,63,0,61,0,69,0,94,0,0,0
19680131,1400,10,0,0,0,60,0,64,0,76,0,60,0,76,0,83,0,0,0
19680131,1900,10,0,0,0,67,0,59,0,71,0,71,0,80,0,83,0,0,0
19680201,800,10,0,5,0,29,0,20,0,32,0,29,0,71,0,80,0,0,0
19680201,1400,8,0,6,0,31,0,43,0,56,0,32,0,59,0,80,0,0,0
19680201,1900,5,0,0,0,32,0,33,0,42,0,32,0,59,0,85,0,0,0
19680202,800,8,0,12,0,32,0,35,0,40,0,40,0,55,0,92,0,0,0
19680202,1400,7,0,0,0,33,0,40,0,52,0,38,0,53,0,81,0,0,0
19680202,1900,8,0,0,0,28,0,30,0,35,0,33,0,56,0,92,0,0,0
19680203,800,9,0,47,0,9,0,18,0,19,0,14,0,43,0,98,0,0,0
19680203,1400,9,0,0,0,15,0,29,0,38,0,18,0,47,0,85,0,0,0
19680203,1900,9,0,0,0,-24,0,2,0,3,0,-4,0,39,0,98,0,0,0
19680204,800,3,0,5,0,-50,0,13,0,13,0,-6,0,20,0,100,0,0,0
19680204,1400,10,0,0,0,-4,0,8,0,15,0,-1,0,15,0,87,0,0,0
19680204,1900,3,0,0,0,-2,0,2,0,10,0,9,0,17,0,85,0,0,0
19680205,800,10,0,25,0,0,0,-3,0,0,0,-5,0,19,0,94,0,4,0
19680205,1400,10,0,5,0,1,0,13,0,17,0,-2,0,17,0,93,0,2,0
19680205,1900,10,0,0,0,10,0,14,0,18,0,12,0,19,0,93,0,1,0
19680206,800,3,0,40,0,4,0,13,0,21,0,5,0,31,0,85,0,0,0
19680206,1400,8,0,0,0,18,0,40,0,59,0,20,0,60,0,72,0,0,0
19680206,1900,8,0,0,0,23,0,23,0,32,0,22,0,64,0,85,0,0,0
19680207,800,9,0,3,0,15,0,36,0,42,0,19,0,42,0,90,0,0,0
19680207,1400,9,0,30,0,36,0,41,0,50,0,36,0,51,0,86,0,0,0
19680207,1900,10,0,0,0,10,0,27,0,34,0,25,0,58,0,88,0,0,0
19680208,800,9,0,19,0,24,0,28,0,37,0,29,0,58,0,85,0,0,0
19680208,1400,9,0,0,0,35,0,42,0,59,0,35,0,66,0,75,0,0,0
19680208,1900,1,0,0,0,-19,0,20,0,21,0,20,0,62,0,98,0,0,0
19680209,800,10,0,8,0,-23,0,21,0,22,0,3,0,22,0,98,0,0,0
19680209,1400,10,0,27,0,20,0,40,0,44,0,22,0,46,0,93,0,0,0
19680209,1900,10,0,4,0,20,0,24,0,25,0,20,0,44,0,98,0,0,0
19680210,800,10,0,5,0,23,0,25,0,28,0,23,0,32,0,94,0,0,0
19680210,1400,10,0,0,0,24,0,33,0,40,0,27,0,41,0,88,0,0,0
19680210,1900,10,0,0,0,21,0,29,0,31,0,28,0,41,0,96,0,0,0
19680211,800,10,0,2,0,-24,0,12,0,15,0,4,0,37,0,94,0,0,0
19680211,1400,10,0,0,0,5,0,18,0,28,0,14,0,28,0,82,0,0,0
19680211,1900,10,0,0,0,21,0,17,0,25,0,24,0,29,0,85,0,0,0
19680212,800,8,0,0,0,-14,0,-3,0,1,0,-3,0,26,0,92,0,0,0
19680212,1400,10,0,0,0,-5,0,26,0,40,0,1,0,41,0,77,0,0,0
19680212,1900,10,0,0,0,33,0,31,0,37,0,37,0,40,0,90,0,0,0
19680213,800,10,0,0,0,34,0,50,0,52,0,33,0,59,0,97,0,0,0
19680213,1400,10,0,0,0,52,0,58,0,62,0,51,0,66,0,94,0,0,0
19680213,1900,10,0,0,0,47,0,53,0,55,0,52,0,63,0,97,0,0,0
19680214,800,10,0,25,0,34,0,33,0,35,0,33,0,57,0,97,0,0,0
19680214,1400,10,0,10,0,25,0,20,0,25,0,23,0,35,0,91,0,0,0
19680214,1900,10,0,28,0,13,0,12,0,15,0,13,0,28,0,94,0,0,0
19680215,800,10,0,7,0,8,0,6,0,12,0,9,0,18,0,89,0,0,0
19680215,1400,6,0,0,0,9,0,9,0,33,0,10,0,40,0,59,0,0,0
19680215,1900,10,0,0,0,9,0,10,0,19,0,15,0,37,0,84,0,0,0
19680216,800,9,0,2,0,-30,0,-1,0,11,0,-8,0,26,0,79,0,0,0
19680216,1400,10,0,8,0,0,0,9,0,9,0,3,0,41,0,100,0,0,0
19680216,1900,8,0,5,0,1,0,9,0,9,0,-1,0,22,0,100,0,0,0
19680217,800,10,0,15,0,-1,0,7,0,9,0,-4,0,18,0,96,0,0,0
19680217,1400,10,0,1,0,9,0,15,0,17,0,7,0,17,0,96,0,0,0
19680217,1900,10,0,1,0,5,0,16,0,18,0,12,0,26,0,96,0,0,0
19680218,800,9,0,0,0,-1,0,29,0,37,0,8,0,37,0,87,0,0,0
19680218,1400,6,0,0,0,40,0,31,0,58,0,35,0,58,0,60,0,0,0
19680218,1900,5,0,0,0,-23,0,25,0,30,0,26,0,60,0,91,0,0,0
19680219,800,10,0,0,0,-48,0,4,0,5,0,2,0,30,0,98,0,0,0
19680219,1400,10,0,0,0,-6,0,28,0,40,0,3,0,40,0,80,0,0,0
19680219,1900,10,0,0,0,5,0,15,0,16,0,13,0,43,0,98,0,0,0
19680220,800,5,0,0,0,-26,0,-5,0,-1,0,-8,0,18,0,92,0,0,0
19680220,1400,2,0,0,0,-8,0,29,0,52,0,-3,0,55,0,65,0,0,0
19680220,1900,5,0,0,0,-30,0,7,0,12,0,11,0,55,0,91,0,0,0
19680221,800,10,0,0,0,-49,0,7,0,9,0,-8,0,15,0,96,0,0,0
19680221,1400,10,0,5,0,7,0,25,0,28,0,7,0,35,0,94,0,0,0
19680221,1900,10,0,35,0,1,0,6,0,7,0,2,0,29,0,98,0,0,0
19680222,800,10,0,3,0,0,0,1,0,4,0,1,0,10,0,94,0,0,0
19680222,1400,10,0,3,0,4,0,0,0,9,0,2,0,9,0,84,0,0,0
19680222,1900,10,0,0,0,1,0,-5,0,3,0,0,0,9,0,96,0,0,0
19680223,800,10,0,1,0,-3,0,-5,0,2,0,-1,0,7,0,87,0,0,0
19680223,1400,10,0,0,0,4,0,-1,0,8,0,2,0,10,0,83,0,0,0
19680223,1900,10,0,0,0,1,0,-5,0,2,0,-1,0,9,0,87,0,0,0
19680224,800,10,0,3,0,-9,0,-17,1,-10,0,-13,0,2,0,86,0,0,0
19680224,1400,10,0,0,0,-9,0,-5,1,-2,0,-12,0,14,0,94,0,0,0
19680224,1900,10,0,0,0,-4,0,-15,1,-2,0,-8,0,-2,0,75,0,0,0
19680225,800,2,0,0,0,-50,0,-30,1,-24,0,-43,0,0,0,85,0,0,0
19680225,1400,1,0,0,0,-15,0,1,0,15,0,-24,0,20,0,74,0,0,0
