Breda(101_G) "51:35:27" NB "4:46:35" OL     4.0 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phg  Druk  :  Totale luchtdruk  (0.01 mm Hg). ;  Phg  Pressuse  :  Total air pressure  (0.01 mm Hg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 TA  Temp anomalie  :  Afwijking van klimatologoie  (0.1 Celcius). ;  TA  Temp anomaly  :  Relative to climatology  (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,DP,Q_DP,N,Q_N,Phg,Q_Phg,RD,Q_RD,TA,Q_TA,T,Q_T
18730824,1400,Z,0,-23,0,,,,,,,,,,
18730824,2400,,,,,,,,,78,0,,,,
18730825,800,ZZO,0,-24,0,,,,,,,25,0,,
18730825,1400,ZO,0,-21,0,,,,,,,,,,
18730826,800,ZW,0,-16,0,,,,,,,36,0,,
18730826,1400,ZW,0,-12,0,,,,,,,,,,
18730826,2400,,,,,,,,,57,0,,,,
18730827,800,ZW,0,3,0,,,,,,,17,0,,
18730827,1400,ZW,0,-5,0,,,,,,,,,,
18730828,800,ZW,0,-63,0,,,,,,,33,0,,
18730828,1400,ZW,0,-86,0,,,,,,,,,,
18730828,2400,,,,,,,,,2,0,,,,
18730829,800,ZW,0,-80,0,,,,,,,-17,0,,
18730829,1400,ZW,0,-68,0,,,,,,,,,,
18730829,2400,,,,,,,,,38,0,,,,
18730830,800,ZW,0,-71,0,,,,,,,-11,0,,
18730830,1400,ZW,0,-58,0,,,,,,,,,,
18730830,2400,,,,,,,,,137,0,,,,
18730831,800,WZW,0,-38,0,,,,,,,4,0,,
18730831,1400,WZW,0,-36,0,,,,,,,,,,
18730901,800,WZW,0,-35,0,,,,,,,18,0,,
18730901,1400,ZW,0,-42,0,,,,,,,,,,
18730901,2400,,,,,,,,,1,0,,,,
18730902,800,ZW,0,-53,0,,,,,,,-44,0,,
18730902,1400,WZW,0,-49,0,,,,,,,,,,
18730902,2400,,,,,,,,,1,0,,,,
18730903,800,WZW,0,-25,0,,,,,,,-13,0,,
18730903,1400,WZW,0,-15,0,,,,,,,,,,
18730903,2400,,,,,,,,,31,0,,,,
18730904,800,W,0,-9,0,,,,,,,-35,0,,
18730904,1400,ZW,0,-2,0,,,,,,,,,,
18730904,2400,,,,,,,,,80,0,,,,
18730905,800,W,0,-12,0,,,,,,,-17,0,,
18730905,1400,W,0,-19,0,,,,,,,,,,
18730905,2400,,,,,,,,,81,0,,,,
18730906,800,W,0,-38,0,,,,,,,-24,0,,
18730906,1400,W,0,-43,0,,,,,,,,,,
18730906,2400,,,,,,,,,140,0,,,,
18730907,800,WZW,0,-44,0,,,,,,,-13,0,,
18730907,1400,WZW,0,-43,0,,,,,,,,,,
18730907,2400,,,,,,,,,40,0,,,,
18730908,800,ZW,0,-72,0,,,,,,,-32,0,,
18730908,1400,ZW,0,-84,0,,,,,,,,,,
18730908,2400,,,,,,,,,1,0,,,,
18730909,800,WZW,0,-29,0,,,,,,,-40,0,,
18730909,1400,WZW,0,-39,0,,,,,,,,,,
18730909,2400,,,,,,,,,79,0,,,,
18730910,800,WZW,0,-94,0,,,,,,,-8,0,,
18730910,1400,NW,0,-88,0,,,,,,,,,,
18730910,2400,,,,,,,,,2,0,,,,
18730911,800,WZW,0,-98,0,,,,,,,-24,0,,
18730911,1400,WNW,0,-60,0,,,,,,,,,,
18730911,2400,,,,,,,,,127,0,,,,
18730912,800,W,0,-29,0,,,,,,,-21,0,,
18730912,1400,W,0,-24,0,,,,,,,,,,
18730912,2400,,,,,,,,,10,0,,,,
18730913,800,ZZO,0,-26,0,,,,,,,-14,0,,
18730913,1400,OZO,0,-39,0,,,,,,,,,,
18730914,800,WZW,0,-79,0,,,,,,,0,0,,
18730914,1400,WZW,0,-85,0,,,,,,,,,,
18730914,2400,,,,,,,,,60,0,,,,
18730915,800,Z,0,-137,0,,,,,,,-20,0,,
18730915,1400,ZW,0,-163,0,,,,,,,,,,
18730915,2400,,,,,,,,,65,0,,,,
18730916,800,W,0,-121,0,,,,,,,-24,0,,
18730916,1400,W,0,-104,0,,,,,,,,,,
18730916,2400,,,,,,,,,175,0,,,,
18730917,800,W,0,-58,0,,,,,,,-24,0,,
18730917,1400,ZW,0,-127,0,,,,,,,,,,
18730917,2400,,,,,,,,,24,0,,,,
18730918,800,W,0,-52,0,,,,,,,6,0,,
18730918,1400,WNW,0,-33,0,,,,,,,,,,
18730918,2400,,,,,,,,,1,0,,,,
18730919,800,WNW,0,-1,0,,,,,,,0,0,,
18730919,1400,WNW,0,-19,0,,,,,,,,,,
18730920,800,WZW,0,21,0,,,,,,,22,0,,
18730920,1400,WNW,0,31,0,,,,,,,,,,
18730921,800,W,0,39,0,,,,,,,23,0,,
18730921,1400,NNW,0,54,0,,,,,,,,,,
18730922,800,NNO,0,115,0,,,,,,,-12,0,,
18730922,1400,NO,0,118,0,,,,,,,,,,
18730923,800,NNW,0,99,0,,,,,,,-31,0,,
18730923,1400,NW,0,85,0,,,,,,,,,,
18730924,800,NNW,0,78,0,,,,,,,0,0,,
18730924,1400,NO,0,76,0,,,,,,,,,,
18730925,800,OZO,0,78,0,,,,,,,15,0,,
18730925,1400,OZO,0,65,0,,,,,,,,,,
18730926,800,ZZO,0,60,0,,,,,,,-33,0,,
18730926,1400,ZZO,0,50,0,,,,,,,,,,
18730927,800,ZZO,0,29,0,,,,,,,-18,0,,
18730927,1400,ZZO,0,1,0,,,,,,,,,,
18730928,800,ZW,0,-20,0,,,,,,,43,0,,
18730928,1400,WZW,0,-21,0,,,,,,,,,,
18730929,800,NNO,0,31,0,,,,,,,1,0,,
18730929,1400,ONO,0,38,0,,,,,,,,,,
18730930,800,ONO,0,31,0,,,,,,,-13,0,,
18730930,1400,ONO,0,19,0,,,,,,,,,,
18731001,800,OZO,0,-1,0,,,,,,,11,0,,
18731001,1400,ZW,0,-20,0,,,,,,,,,,
18731002,800,W,0,6,0,,,,,,,28,0,,
18731002,1400,ZO,0,0,0,,,,,,,,,,
18731003,800,WZW,0,-10,0,,,,,,,34,0,,
18731003,1400,Z,0,-25,0,,,,,,,,,,
18731004,800,ZW,0,-48,0,,,,,,,50,0,,
18731004,1400,W,0,-32,0,,,,,,,,,,
18731004,2400,,,,,,,,,2,0,,,,
18731005,800,NW,0,-5,0,,,,,,,32,0,,
18731005,1400,NNW,0,-10,0,,,,,,,,,,
18731006,800,ZW,0,16,0,,,,,,,8,0,,
18731006,1400,ZW,0,-3,0,,,,,,,,,,
18731007,800,ZZW,0,-61,0,,,,,,,35,0,,
18731007,1400,ZW,0,-86,0,,,,,,,,,,
18731008,800,W,0,-81,0,,,,,,,12,0,,
18731008,1400,ZW,0,-71,0,,,,,,,,,,
18731008,2400,,,,,,,,,24,0,,,,
18731009,800,ZW,0,-30,0,,,,,,,-11,0,,
18731009,1400,W,0,-26,0,,,,,,,,,,
18731009,2400,,,,,,,,,2,0,,,,
18731010,800,WZW,0,-36,0,,,,,,,-8,0,,
18731010,1400,W,0,-33,0,,,,,,,,,,
18731010,2400,,,,,,,,,2,0,,,,
18731011,800,ZW,0,-19,0,,,,,,,46,0,,
18731011,1400,ZZW,0,-31,0,,,,,,,,,,
18731011,2400,,,,,,,,,6,0,,,,
18731012,800,ZW,0,-47,0,,,,,,,57,0,,
18731012,1400,ZW,0,-38,0,,,,,,,,,,
18731013,800,ZZW,0,-99,0,,,,,,,34,0,,
18731013,1400,ZW,0,-113,0,,,,,,,,,,
18731013,2400,,,,,,,,,39,0,,,,
18731014,800,ZZW,0,-43,0,,,,,,,-13,0,,
18731014,1400,ZW,0,-31,0,,,,,,,,,,
18731014,2400,,,,,,,,,38,0,,,,
18731015,800,ZZW,0,-11,0,,,,,,,-51,0,,
18731015,1400,W,0,-12,0,,,,,,,,,,
18731016,800,W,0,13,0,,,,,,,-29,0,,
18731016,1400,WNW,0,19,0,,,,,,,,,,
18731017,800,W,0,42,0,,,,,,,-53,0,,
18731017,1400,W,0,43,0,,,,,,,,,,
18731018,800,W,0,8,0,,,,,,,-74,0,,
18731018,1400,W,0,-3,0,,,,,,,,,,
18731019,800,W,0,42,0,,,,,,,3,0,,
18731019,1400,NW,0,44,0,,,,,,,,,,
18731020,800,ZZW,0,-37,0,,,,,,,4,0,,
18731020,1400,ZW,0,-56,0,,,,,,,,,,
18731021,800,W,0,-42,0,,,,,,,-27,0,,
18731021,1400,W,0,-68,0,,,,,,,,,,
18731021,2400,,,,,,,,,72,0,,,,
18731022,800,WZW,0,-165,0,,,,,,,21,0,,
18731022,1400,W,0,-176,0,,,,,,,,,,
18731022,2400,,,,,,,,,109,0,,,,
18731023,800,ZZW,0,-187,0,,,,,,,29,0,,
18731023,1400,ZZO,0,-228,0,,,,,,,,,,
18731023,2400,,,,,,,,,70,0,,,,
18731024,800,ZZW,0,-157,0,,,,,,,-13,0,,
18731024,1400,ZW,0,-168,0,,,,,,,,,,
18731024,2400,,,,,,,,,74,0,,,,
18731025,800,W,0,-120,0,,,,,,,-14,0,,
18731025,1400,W,0,-107,0,,,,,,,,,,
18731025,2400,,,,,,,,,163,0,,,,
18731026,800,ZZW,0,-63,0,,,,,,,-38,0,,
18731026,1400,Z,0,-39,0,,,,,,,,,,
18731026,2400,,,,,,,,,9,0,,,,
18731027,800,Z,0,51,0,,,,,,,-35,0,,
18731027,1400,NO,0,69,0,,,,,,,,,,
18731028,800,N,0,115,0,,,,,,,-35,0,,
18731028,1400,N,0,123,0,,,,,,,,,,
18731029,800,NNO,0,84,0,,,,,,,-76,0,,
18731029,1400,NNO,0,39,0,,,,,,,,,,
18731030,800,NNO,0,9,0,,,,,,,-27,0,,
18731030,1400,NNO,0,-32,0,,,,,,,,,,
18731031,800,NNW,0,-72,0,,,,,,,-5,0,,
18731031,1400,NW,0,-73,0,,,,,,,,,,
18731101,800,Z,0,-210,0,,,,,,,23,0,,
18731101,1400,ZW,0,-174,0,,,,,,,,,,
18731102,800,ZZW,0,-119,0,,,,,,,20,0,,
18731102,1400,ZW,0,-117,0,,,,,,,,,,
18731102,2400,,,,,,,,,79,0,,,,
18731103,800,ZO,0,-120,0,,,,,,,-4,0,,
18731103,1400,ZO,0,-90,0,,,,,,,,,,
18731104,800,ZO,0,-85,0,,,,,,,-4,0,,
18731104,1400,ZZO,0,-79,0,,,,,,,,,,
18731105,800,Z,0,-89,0,,,,,,,-2,0,,
18731105,1400,Z,0,-79,0,,,,,,,,,,
18731106,800,ZZW,0,-95,0,,,,,,,26,0,,
18731106,1400,Z,0,-94,0,,,,,,,,,,
18731107,800,ZZW,0,-60,0,,,,,,,8,0,,
18731107,1400,ZZW,0,-47,0,,,,,,,,,,
18731108,800,ZZW,0,4,0,,,,,,,9,0,,
18731108,1400,ZZW,0,18,0,,,,,,,,,,
18731109,800,O,0,47,0,,,,,,,-17,0,,
18731109,1400,O,0,34,0,,,,,,,,,,
18731110,800,O,0,64,0,,,,,,,-37,0,,
18731110,1400,O,0,73,0,,,,,,,,,,
18731111,800,O,0,113,0,,,,,,,-61,0,,
18731111,1400,O,0,88,0,,,,,,,,,,
18731112,800,O,0,61,0,,,,,,,-68,0,,
18731112,1400,O,0,44,0,,,,,,,,,,
18731113,800,ZZO,0,-1,0,,,,,,,-62,0,,
18731113,1400,Z,0,-12,0,,,,,,,,,,
18731114,800,NO,0,-13,0,,,,,,,-35,0,,
18731114,1400,ONO,0,-7,0,,,,,,,,,,
18731115,800,ONO,0,93,0,,,,,,,-60,0,,
18731115,1400,NO,0,98,0,,,,,,,,,,
18731116,800,N,0,112,0,,,,,,,-23,0,,
18731116,1400,N,0,100,0,,,,,,,,,,
18731117,800,N,0,115,0,,,,,,,14,0,,
18731117,1400,N,0,114,0,,,,,,,,,,
18731118,800,N,0,95,0,,,,,,,11,0,,
18731118,1400,N,0,85,0,,,,,,,,,,
18731118,2400,,,,,,,,,2,0,,,,
18731119,800,ONO,0,73,0,,,,,,,-15,0,,
18731119,1400,NO,0,57,0,,,,,,,,,,
18731120,800,ONO,0,59,0,,,,,,,11,0,,
18731120,1400,NO,0,52,0,,,,,,,,,,
18731121,800,ZO,0,32,0,,,,,,,-36,0,,
18731121,1400,ZZO,0,-9,0,,,,,,,,,,
18731122,800,W,0,-196,0,,,,,,,58,0,,
18731122,1400,NW,0,-188,0,,,,,,,,,,
18731122,2400,,,,,,,,,45,0,,,,
18731123,800,NW,0,-140,0,,,,,,,71,0,,
18731123,1400,NNW,0,-111,0,,,,,,,,,,
18731123,2400,,,,,,,,,23,0,,,,
18731124,800,W,0,-18,0,,,,,,,20,0,,
18731124,1400,W,0,-18,0,,,,,,,,,,
18731125,800,W,0,49,0,,,,,,,3,0,,
18731125,1400,W,0,60,0,,,,,,,,,,
18731126,800,ZZW,0,22,0,,,,,,,46,0,,
18731126,1400,ZZW,0,-28,0,,,,,,,,,,
18731127,800,WZW,0,-118,0,,,,,,,54,0,,
18731127,1400,WZW,0,-123,0,,,,,,,,,,
18731127,2400,,,,,,,,,29,0,,,,
18731128,800,N,0,-41,0,,,,,,,49,0,,
18731128,1400,N,0,-16,0,,,,,,,,,,
18731128,2400,,,,,,,,,94,0,,,,
18731129,800,W,0,-11,0,,,,,,,69,0,,
18731129,1400,W,0,-58,0,,,,,,,,,,
18731129,2400,,,,,,,,,17,0,,,,
18731130,800,NW,0,-95,0,,,,,,,44,0,,
18731130,1400,NNO,0,-36,0,,,,,,,,,,
18731130,2400,,,,,,,,,54,0,,,,
18731201,800,,,138,0,,,,,,,1,0,,
18731201,1400,,,139,0,,,,,,,,,,
18731201,2400,,,,,2,0,,,,,,,,
18731202,800,,,147,0,,,,,,,23,0,,
18731202,1400,,,146,0,,,,,,,,,,
18731202,2400,,,,,10,0,,,,,,,,
18731203,800,,,167,0,,,,,,,34,0,,
18731203,1400,,,141,0,,,,,,,,,,
18731203,2400,,,,,5,0,,,,,,,,
18731204,800,,,161,0,,,,,,,37,0,,
18731204,1400,,,173,0,,,,,,,,,,
18731204,2400,,,,,10,0,,,,,,,,
18731205,800,,,134,0,,,,,,,7,0,,
18731205,1400,,,114,0,,,,,,,,,,
18731205,2400,,,,,10,0,,,,,,,,
18731206,800,,,53,0,,,,,,,37,0,,
18731206,1400,,,105,0,,,,,,,,,,
18731206,2400,,,,,,,,,16,0,,,,
18731207,800,,,155,0,,,,,,,-60,0,,
18731207,1400,,,163,0,,,,,,,,,,
18731208,800,,,175,0,,,,,,,-61,0,,
18731208,1400,,,169,0,,,,,,,,,,
18731208,2400,,,,,0,0,,,,,,,,
18731209,800,,,168,0,,,,,,,-39,0,,
18731209,1400,,,152,0,,,,,,,,,,
18731210,800,,,138,0,,,,,,,-69,0,,
18731210,1400,,,143,0,,,,,,,,,,
18731210,2400,,,,,2,0,,,,,,,,
18731211,800,,,166,0,,,,,,,-6,0,,
18731211,1400,,,156,0,,,,,,,,,,
18731211,2400,,,,,5,0,,,,,,,,
18731212,800,,,164,0,,,,,,,-27,0,,
18731212,1400,,,161,0,,,,,,,,,,
18731212,2400,,,,,5,0,,,,,,,,
18731213,800,,,160,0,,,,,,,-12,0,,
18731213,1400,,,151,0,,,,,,,,,,
18731213,2400,,,,,5,0,,,,,,,,
18731214,800,,,131,0,,,,,,,-2,0,,
18731214,1400,,,118,0,,,,,,,,,,
18731214,2400,,,,,5,0,,,,,,,,
18731215,800,,,96,0,,,,,,,-12,0,,
18731215,1400,,,70,0,,,,,,,,,,
18731215,2400,,,,,5,0,,,,,,,,
18731216,800,,,-73,0,,,,,,,32,0,,
18731216,1400,,,-61,0,,,,,,,,,,
18731216,2400,,,,,,,,,2,0,,,,
18731217,800,,,25,0,,,,,,,30,0,,
18731217,1400,,,38,0,,,,,,,,,,
18731217,2400,,,,,0,0,,,,,,,,
18731218,800,,,40,0,,,,,,,63,0,,
18731218,1400,,,40,0,,,,,,,,,,
18731218,2400,,,,,,,,,23,0,,,,
18731219,800,,,36,0,,,,,,,64,0,,
18731219,1400,,,11,0,,,,,,,,,,
18731219,2400,,,,,5,0,,,,,,,,
18731220,800,,,-23,0,,,,,,,43,0,,
18731220,1400,,,-12,0,,,,,,,,,,
18731220,2400,,,,,5,0,,,,,,,,
18731221,800,,,19,0,,,,,,,33,0,,
18731221,1400,,,29,0,,,,,,,,,,
18731221,2400,,,,,0,0,,,,,,,,
18731222,800,,,22,0,,,,,,,51,0,,
18731222,1400,,,18,0,,,,,,,,,,
18731222,2400,,,,,5,0,,,,,,,,
18731223,800,,,29,0,,,,,,,15,0,,
18731223,1400,,,33,0,,,,,,,,,,
18731223,2400,,,,,,,,,27,0,,,,
18731224,800,,,1,0,,,,,,,71,0,,
18731224,1400,,,63,0,,,,,,,,,,
18731224,2400,,,,,,,,,8,0,,,,
18731225,800,,,90,0,,,,,,,-27,0,,
18731225,1400,,,90,0,,,,,,,,,,
18731225,2400,,,,,2,0,,,,,,,,
18731226,800,,,51,0,,,,,,,15,0,,
18731226,1400,,,30,0,,,,,,,,,,
18731226,2400,,,,,5,0,,,,,,,,
18731227,800,,,-45,0,,,,,,,36,0,,
18731227,1400,,,-85,0,,,,,,,,,,
18731227,2400,,,,,5,0,,,,,,,,
18731228,800,,,8,0,,,,,,,-13,0,,
18731228,1400,,,26,0,,,,,,,,,,
18731228,2400,,,,,,,,,84,0,,,,
18731229,800,,,45,0,,,,,,,-15,0,,
18731229,1400,,,44,0,,,,,,,,,,
18731229,2400,,,,,,,,,2,0,,,,
18731230,800,,,23,0,,,,,,,-62,0,,
18731230,1400,,,-1,0,,,,,,,,,,
18731230,2400,,,,,0,0,,,,,,,,
18731231,800,,,-68,0,,,,,,,9,0,,
18731231,1400,,,-68,0,,,,,,,,,,
18731231,2400,,,,,2,0,,,,,,,,
18740101,800,,,,,,,76450,0,,,,,28,0
18740101,1400,WZW,0,,,,,76550,0,,,,,51,0
18740102,800,ZW,0,,,,,76270,0,,,,,40,0
18740102,1400,WZW,0,,,,,76030,0,,,,,50,0
18740102,2400,,,,,5,0,,,,,,,,
18740103,800,ZW,0,,,,,75460,0,,,,,54,0
18740103,1400,ZW,0,,,,,74700,0,,,,,40,0
18740103,2400,,,,,,,,,75,0,,,,
18740104,800,WZW,0,,,,,74860,0,,,,,40,0
18740104,1400,WZW,0,,,,,74990,0,,,,,40,0
18740104,2400,,,,,,,,,55,0,,,,
18740105,800,WZW,0,,,,,75640,0,,,,,2,0
18740105,1400,W,0,,,,,75850,0,,,,,20,0
18740105,2400,,,,,,,,,94,0,,,,
18740106,800,W,0,,,,,76930,0,,,,,-9,0
18740106,1400,W,0,,,,,77040,0,,,,,20,0
18740106,2400,,,,,0,0,,,,,,,,
18740107,800,W,0,,,,,76910,0,,,,,19,0
18740107,1400,ZW,0,,,,,76790,0,,,,,30,0
18740107,2400,,,,,5,0,,,,,,,,
18740108,800,Z,0,,,,,76440,0,,,,,-49,0
18740108,1400,Z,0,,,,,76200,0,,,,,0,0
18740108,2400,,,,,0,0,,,,,,,,
18740109,800,Z,0,,,,,76160,0,,,,,-4,0
18740109,1400,Z,0,,,,,76320,0,,,,,23,0
18740109,2400,,,,,2,0,,,,,,,,
18740110,800,ZW,0,,,,,76480,0,,,,,1,0
18740110,1400,ZW,0,,,,,76450,0,,,,,46,0
18740110,2400,,,,,2,0,,,,,,,,
18740111,800,,,,,,,76320,0,,,,,3,0
18740111,1400,,,,,,,76210,0,,,,,18,0
18740112,800,WZW,0,,,,,75920,0,,,,,14,0
18740112,1400,WZW,0,,,,,75820,0,,,,,44,0
18740112,2400,,,,,5,0,,,,,,,,
18740113,800,W,0,,,,,76260,0,,,,,4,0
18740113,1400,W,0,,,,,76270,0,,,,,50,0
18740113,2400,,,,,5,0,,,,,,,,
18740114,800,W,0,,,,,75960,0,,,,,60,0
18740114,1400,W,0,,,,,75990,0,,,,,88,0
18740114,2400,,,,,5,0,,,,,,,,
18740115,800,WZW,0,,,,,76180,0,,,,,76,0
18740115,1400,WZW,0,,,,,76080,0,,,,,80,0
18740115,2400,,,,,,,,,27,0,,,,
18740116,800,ZW,0,,,,,75610,0,,,,,34,0
18740116,1400,Z,0,,,,,75160,0,,,,,80,0
18740116,2400,,,,,5,0,,,,,,,,
18740117,800,ZW,0,,,,,75020,0,,,,,20,0
18740117,1400,ZW,0,,,,,74950,0,,,,,60,0
18740117,2400,,,,,2,0,,,,,,,,
18740118,800,WZW,0,,,,,75940,0,,,,,-11,0
18740118,1400,ZW,0,,,,,75650,0,,,,,36,0
18740118,2400,,,,,2,0,,,,,,,,
18740119,800,WZW,0,,,,,75370,0,,,,,64,0
18740119,1400,WZW,0,,,,,75260,0,,,,,78,0
18740119,2400,,,,,,,,,44,0,,,,
18740120,800,W,0,,,,,75570,0,,,,,100,0
18740120,1400,W,0,,,,,75620,0,,,,,110,0
18740120,2400,,,,,,,,,154,0,,,,
18740121,800,W,0,,,,,76300,0,,,,,60,0
18740121,1400,W,0,,,,,76590,0,,,,,91,0
18740121,2400,,,,,,,,,32,0,,,,
18740122,800,,,,,,,77280,0,,,,,11,0
18740122,1400,,,,,,,77270,0,,,,,50,0
18740123,800,ZW,0,,,,,76870,0,,,,,44,0
18740123,1400,WZW,0,,,,,76820,0,,,,,70,0
18740124,800,W,0,,,,,76350,0,,,,,80,0
18740124,1400,NW,0,,,,,76320,0,,,,,58,0
18740124,2400,,,,,,,,,20,0,,,,
18740125,800,NW,0,,,,,77150,0,,,,,7,0
18740125,1400,NNW,0,,,,,77330,0,,,,,39,0
18740125,2400,,,,,,,,,90,0,,,,
18740126,800,W,0,,,,,77240,0,,,,,2,0
18740126,1400,W,0,,,,,76910,0,,,,,50,0
18740126,2400,,,,,2,0,,,,,,,,
18740127,800,NNW,0,,,,,76880,0,,,,,49,0
18740127,1400,N,0,,,,,77020,0,,,,,76,0
18740127,2400,,,,,,,,,5,0,,,,
18740128,800,N,0,,,,,77110,0,,,,,21,0
18740128,1400,N,0,,,,,77280,0,,,,,70,0
18740128,2400,,,,,,,,,7,0,,,,
18740129,800,,,,,,,77210,0,,,,,48,0
18740129,1400,W,0,,,,,76850,0,,,,,70,0
18740130,800,W,0,,,,,76750,0,,,,,54,0
18740130,1400,N,0,,,,,76870,0,,,,,72,0
18740130,2400,,,,,5,0,,,,,,,,
18740131,800,NW,0,,,,,77010,0,,,,,17,0
18740131,1400,NW,0,,,,,77060,0,,,,,67,0
18740131,2400,,,,,2,0,,,,,,,,
18740201,800,NNO,0,,,,,77130,0,,,,,44,0
18740201,1400,NNO,0,,,,,77230,0,,,,,71,0
18740201,2400,,,,,,,,,5,0,,,,
18740202,800,NNO,0,,,,,77130,0,,,,,42,0
18740202,1400,N,0,,,,,77020,0,,,,,67,0
18740202,2400,,,,,2,0,,,,,,,,
18740203,800,W,0,,,,,76960,0,,,,,44,0
18740203,1400,WNW,0,,,,,76970,0,,,,,69,0
18740204,800,ONO,0,,,,,77660,0,,,,,1,0
18740204,1400,ONO,0,,,,,77710,0,,,,,33,0
18740204,2400,,,,,,,,,2,0,,,,
18740205,800,ONO,0,,,,,77790,0,,,,,-10,0
18740205,1400,O,0,,,,,77720,0,,,,,6,0
18740206,800,,,,,,,77510,0,,,,,-54,0
18740206,1400,,,,,,,77530,0,,,,,-21,0
18740206,2400,,,,,0,0,,,,,,,,
18740207,800,WZW,0,,,,,76780,0,,,,,-61,0
18740207,1400,WNW,0,,,,,76600,0,,,,,23,0
18740207,2400,,,,,8,0,,,,,,,,
18740208,800,NNW,0,,,,,75800,0,,,,,49,0
18740208,1400,NO,0,,,,,76020,0,,,,,80,0
18740208,2400,,,,,,,,,21,0,,,,
18740209,800,NW,0,,,,,76340,0,,,,,1,0
18740209,1400,NNO,0,,,,,76240,0,,,,,27,0
18740209,2400,,,,,0,0,,,,,,,,
18740210,800,ONO,0,,,,,77010,0,,,,,-66,0
18740210,1400,ONO,0,,,,,77660,0,,,,,-30,0
18740210,2400,,,,,0,0,,,,,,,,
18740211,800,OZO,0,,,,,77260,0,,,,,-93,0
18740211,1400,ZO,0,,,,,77540,0,,,,,-31,0
18740211,2400,,,,,0,0,,,,,,,,
18740212,800,ZO,0,,,,,76790,0,,,,,-66,0
18740212,1400,ZZO,0,,,,,76710,0,,,,,21,0
18740212,2400,,,,,0,0,,,,,,,,
18740213,800,ZW,0,,,,,76590,0,,,,,0,0
18740213,1400,ZW,0,,,,,76460,0,,,,,87,0
18740213,2400,,,,,5,0,,,,,,,,
18740214,800,ZZW,0,,,,,76220,0,,,,,53,0
18740214,1400,ZW,0,,,,,75770,0,,,,,69,0
18740214,2400,,,,,5,0,,,,,,,,
18740215,800,ZZW,0,,,,,75440,0,,,,,62,0
18740215,1400,ZZW,0,,,,,75120,0,,,,,102,0
18740215,2400,,,,,5,0,,,,,,,,
18740216,800,ZZW,0,,,,,75350,0,,,,,68,0
18740216,1400,ZZW,0,,,,,75370,0,,,,,85,0
18740216,2400,,,,,5,0,,,,,,,,
18740217,800,ZZW,0,,,,,74820,0,,,,,51,0
18740217,1400,ZZW,0,,,,,74620,0,,,,,80,0
18740217,2400,,,,,2,0,,,,,,,,
18740218,800,ZW,0,,,,,75060,0,,,,,17,0
18740218,1400,W,0,,,,,75160,0,,,,,81,0
18740218,2400,,,,,,,,,35,0,,,,
18740219,800,NNO,0,,,,,75670,0,,,,,0,0
18740219,1400,NNO,0,,,,,76350,0,,,,,61,0
18740219,2400,,,,,5,0,,,,,,,,
18740220,800,N,0,,,,,76600,0,,,,,33,0
18740220,1400,NO,0,,,,,76710,0,,,,,60,0
18740220,2400,,,,,,,,,95,0,,,,
18740221,800,OZO,0,,,,,76600,0,,,,,18,0
18740221,1400,OZO,0,,,,,76440,0,,,,,20,0
18740221,2400,,,,,2,0,,,,,,,,
18740222,800,OZO,0,,,,,76110,0,,,,,0,0
18740222,1400,NNO,0,,,,,75990,0,,,,,69,0
18740222,2400,,,,,2,0,,,,,,,,
18740223,800,Z,0,,,,,75860,0,,,,,-2,0
18740223,1400,Z,0,,,,,75850,0,,,,,48,0
18740223,2400,,,,,5,0,,,,,,,,
18740224,800,ZO,0,,,,,76300,0,,,,,-10,0
18740224,1400,ZO,0,,,,,76310,0,,,,,49,0
18740224,2400,,,,,0,0,,,,,,,,
18740225,800,ZO,0,,,,,76010,0,,,,,-25,0
18740225,1400,ZO,0,,,,,75810,0,,,,,50,0
18740225,2400,,,,,2,0,,,,,,,,
18740226,800,ZZO,0,,,,,75130,0,,,,,-9,0
18740226,1400,Z,0,,,,,75020,0,,,,,90,0
18740226,2400,,,,,2,0,,,,,,,,
