Slijk Ewijk(116_G) "51:53:10" NB "5:47:23" OL     8.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,TD,Q_TD,T,Q_T,U,Q_U,RD,Q_RD
19191104,1900,O,2,1,2,8,0,10,0,17,0,88,0,,
19191105,800,NO,2,3,2,9,0,-11,0,-5,0,88,0,,
19191105,1400,O,2,4,2,9,0,8,0,18,0,84,0,,
19191105,1900,O,2,3,2,8,0,0,0,3,0,94,0,,
19191106,800,O,2,2,2,10,0,4,0,4,0,100,0,,
19191106,1400,NO,2,3,2,10,0,10,0,12,0,96,0,,
19191106,1900,NO,2,4,2,10,0,6,0,6,0,100,0,,
19191107,800,N,2,1,2,10,0,14,0,14,0,100,0,,
19191107,1400,N,2,2,2,10,0,30,0,37,0,88,0,,
19191107,1900,O,2,3,2,9,0,18,0,22,0,93,0,,
19191108,800,O,2,4,2,10,0,3,0,5,0,96,0,,
19191108,1400,O,2,5,2,10,0,17,0,24,0,87,0,,
19191108,1900,O,2,4,2,10,0,3,0,3,0,100,0,,
19191109,800,O,2,1,2,10,0,2,0,2,0,100,0,,
19191109,1400,ZO,2,2,2,10,0,10,0,12,0,96,0,,
19191109,1900,N,2,3,2,10,0,6,0,8,0,96,0,,
19191110,800,N,2,7,2,10,0,-28,1,-28,0,98,0,,
19191110,1400,N,2,7,2,10,0,-32,1,-30,0,97,0,,
19191110,1900,N,2,6,2,10,0,-44,1,-45,0,99,0,,
19191111,800,NW,2,2,2,10,0,-48,1,-48,0,96,0,,
19191111,1400,N,2,2,2,10,0,-21,1,-18,0,92,0,,
19191111,1900,ZW,2,1,2,10,0,-12,1,-10,0,95,0,,
19191112,800,N,2,1,2,10,0,-30,1,-28,0,96,0,,
19191112,1400,N,2,2,2,10,0,0,0,3,0,94,0,,
19191112,1900,N,2,1,2,9,0,-8,0,-8,0,100,0,,
19191113,800,Z,2,2,2,10,0,-10,0,-8,0,96,0,,
19191113,1400,Z,2,1,2,10,0,6,0,13,0,87,0,,
19191113,1900,Z,2,3,2,10,0,1,0,4,0,94,0,,
19191114,800,NO,2,1,2,10,0,-12,0,-12,0,100,0,,
19191114,1400,O,2,2,2,9,0,1,0,7,0,89,0,,
19191114,1900,NO,2,5,2,10,0,-19,1,-18,0,96,0,,
19191115,800,NO,2,7,2,10,0,-34,1,-30,0,89,0,,
19191115,1400,NO,2,8,2,10,0,-24,1,-24,0,98,0,,
19191115,1900,NO,2,8,2,10,0,-37,1,-37,0,97,0,,
19191116,800,N,2,3,2,9,0,-12,1,-10,0,95,0,,
19191116,1400,NW,2,2,2,7,0,8,0,18,0,82,0,,
19191116,1900,N,2,1,2,3,0,-60,1,-60,0,95,0,,
19191117,800,Z,2,4,2,4,0,-40,1,-40,0,96,0,,
19191117,1400,Z,2,3,2,6,0,-12,0,-6,0,88,0,,
19191117,1900,Z,2,4,2,10,0,2,0,8,0,89,0,,
19191118,800,W,2,3,2,8,0,43,0,52,0,83,0,,
19191118,1400,NW,2,5,2,7,0,62,0,80,0,75,0,,
19191118,1900,NW,2,3,2,4,0,14,0,17,0,94,0,,
19191119,800,Z,2,4,2,10,0,30,0,32,0,97,0,,
19191119,1400,Z,2,6,2,10,0,61,0,69,0,88,0,,
19191119,1900,Z,2,7,2,10,0,87,0,88,0,99,0,,
19191120,800,ZW,2,3,2,6,0,61,0,67,0,91,0,,
19191120,1400,W,2,7,2,10,0,46,0,50,0,94,0,,
19191120,1900,W,2,5,2,10,0,21,0,28,0,88,0,,
19191121,800,NW,2,6,2,5,0,15,0,20,0,91,0,,
19191121,1400,WNW,2,5,2,6,0,27,0,32,0,92,0,,
19191121,1900,NW,2,8,2,10,0,26,0,32,0,90,0,,
19191122,800,ZW,2,4,2,8,0,24,0,28,0,93,0,,
19191122,1400,ZW,2,7,2,10,0,51,0,58,0,90,0,,
19191122,1900,ZW,2,7,2,10,0,68,0,74,0,91,0,,
19191123,800,ZW,2,5,2,10,0,88,0,88,0,100,0,,
19191123,1400,W,2,7,2,10,0,93,0,100,0,91,0,,
19191123,1900,W,2,6,2,10,0,99,0,102,0,96,0,,
19191124,800,W,2,9,2,7,0,84,0,98,0,82,0,,
19191124,1400,ZW,2,6,2,5,0,73,0,96,0,70,0,,
19191124,1900,ZZW,2,4,2,2,0,40,0,44,0,93,0,,
19191125,800,O,2,6,2,10,0,52,0,58,0,91,0,,
19191125,1400,Z,2,5,2,10,0,72,0,86,0,81,0,,
19191125,1900,Z,2,3,2,10,0,41,0,47,0,90,0,,
19191126,800,Z,2,5,2,4,0,16,0,18,0,96,0,,
19191126,1400,ZZW,2,4,2,5,0,52,0,70,0,74,0,,
19191126,1900,ZW,2,2,2,3,0,18,0,20,0,96,0,,
19191127,800,Z,2,2,2,9,0,19,0,22,0,94,0,,
19191127,1400,ZO,2,2,2,10,0,32,0,39,0,88,0,,
19191127,1900,O,2,1,2,10,0,15,0,18,0,95,0,,
19191128,800,ZO,2,3,2,4,0,22,0,28,0,89,0,,
19191128,1400,Z,2,5,2,8,0,30,0,47,0,73,0,,
19191128,1900,Z,2,3,2,5,0,18,0,23,0,94,0,,
19191129,800,Z,2,3,2,8,0,16,0,18,0,96,0,,
19191129,1400,Z,2,6,2,9,0,47,0,62,0,78,0,,
19191129,1900,Z,2,6,2,8,0,51,0,56,0,93,0,,
19191130,800,ZZO,2,4,2,6,0,15,0,18,0,95,0,,
19191130,1400,ZO,2,2,2,4,0,40,0,57,0,74,0,,
19191130,1900,ZO,2,2,2,1,0,2,0,5,0,94,0,,
19191201,800,ZZO,2,7,2,9,0,21,0,32,0,81,0,,
19191201,1400,Z,2,6,2,10,0,53,0,67,0,80,0,,
19191201,1900,Z,2,7,2,10,0,68,0,76,0,89,0,,
19191202,800,ZO,2,3,2,4,0,30,0,30,0,100,0,,
19191202,1400,Z,2,7,2,9,0,63,0,87,0,68,0,,
19191202,1900,Z,2,8,2,8,0,48,0,58,0,85,0,,
19191203,800,Z,2,6,2,10,0,38,0,43,0,92,0,,
19191203,1400,Z,2,7,2,10,0,76,0,79,0,96,0,,
19191203,1900,ZZW,2,7,2,10,0,96,0,100,0,95,0,,
19191204,800,ZZW,2,8,2,7,0,82,0,88,0,92,0,,
19191204,1400,ZW,2,9,2,6,0,82,0,100,0,76,0,,
19191204,1900,ZW,2,7,2,9,0,74,0,84,0,87,0,,
19191205,800,ZW,2,7,2,10,0,48,0,54,0,91,0,,
19191205,1400,ZW,2,6,2,9,0,54,0,66,0,83,0,,
19191205,1900,ZW,2,8,2,10,0,56,0,60,0,94,0,,
19191206,800,ZW,2,7,2,5,0,43,0,52,0,86,0,,
19191206,1400,ZW,2,9,2,8,0,54,0,67,0,82,0,,
19191206,1900,ZW,2,6,2,7,0,42,0,48,0,90,0,,
19191207,800,ZW,2,4,2,10,0,36,0,38,0,97,0,,
19191207,1400,NW,2,5,2,4,0,44,0,63,0,72,0,,
19191207,1900,NW,2,3,2,2,0,15,0,19,0,93,0,,
19191208,800,NW,2,3,2,9,0,11,0,13,0,96,0,,
19191208,1400,N,2,3,2,10,0,32,0,37,0,92,0,,
19191208,1900,NNW,2,2,2,8,0,18,0,22,0,93,0,,
19191209,800,NW,2,1,2,4,0,-10,0,-10,0,100,0,,
19191209,1400,ZW,2,2,2,3,0,18,0,28,0,82,0,,
19191209,1900,NW,2,1,2,4,0,-21,0,-21,0,100,0,,
19191210,800,O,2,3,2,10,0,-50,1,-50,0,95,0,,
19191210,1400,O,2,2,2,7,0,-17,1,-12,0,89,0,,
19191210,1900,O,2,3,2,3,0,-28,1,-26,0,94,0,,
19191211,800,OZO,2,5,2,2,0,-52,1,-47,0,84,0,,
19191211,1400,O,2,7,2,1,0,-17,1,-2,0,71,0,,
19191211,1900,O,2,6,2,3,0,-27,1,-24,0,91,0,,
19191212,800,OZO,2,4,2,10,0,-26,1,-21,0,88,0,,
19191212,1400,O,2,2,2,10,0,-14,1,-3,0,78,0,,
19191212,1900,O,2,1,2,10,0,-17,1,-14,0,93,0,,
19191213,800,O,2,1,2,10,0,-3,0,-3,0,100,0,,
19191213,1400,O,2,2,2,10,0,0,0,0,0,100,0,,
19191213,1900,ZO,2,2,2,10,0,1,0,1,0,100,0,,
19191214,800,Z,2,2,2,10,0,-5,0,-5,0,100,0,,
19191214,1400,ZZO,2,3,2,10,0,3,0,6,0,94,0,,
19191214,1900,Z,2,1,2,7,0,-18,0,-18,0,100,0,,
19191215,800,O,2,3,2,10,0,-11,0,-10,0,98,0,,
19191215,1400,ONO,2,4,2,5,0,0,0,6,0,89,0,,
19191215,1900,NO,2,4,2,3,0,-20,0,-18,0,96,0,,
19191216,800,O,2,5,2,9,0,-7,0,-7,0,100,0,,
19191216,1400,O,2,3,2,10,0,1,0,11,0,81,0,,
19191216,1900,O,2,5,2,10,0,8,0,12,0,92,0,,
19191217,800,O,2,2,2,10,0,3,0,3,0,100,0,,
19191217,1400,O,2,1,2,10,0,14,0,14,0,100,0,,
19191217,1900,O,2,3,2,10,0,30,0,30,0,100,0,,
19191218,800,Z,2,3,2,10,0,36,0,36,0,100,0,,
19191218,1400,Z,2,2,2,10,0,48,0,48,0,100,0,,
19191218,1900,Z,2,6,2,10,0,49,0,49,0,100,0,,
19191219,800,ZW,2,8,2,10,0,33,0,42,0,85,0,,
19191219,1400,ZW,2,7,2,10,0,40,0,46,0,90,0,,
19191219,1900,ZW,2,5,2,10,0,41,0,50,0,86,0,,
19191220,800,NW,2,1,2,8,0,26,0,28,0,96,0,,
19191220,1400,ZW,2,3,2,10,0,52,0,60,0,88,0,,
19191220,1900,ZW,2,5,2,10,0,50,0,52,0,97,0,,
19191221,800,ZW,2,7,2,10,0,74,0,76,0,98,0,,
19191221,1400,ZW,2,8,2,10,0,85,0,86,0,99,0,,
19191221,1900,ZW,2,8,2,6,0,53,0,60,0,90,0,,
19191222,800,W,2,8,2,9,0,26,0,28,0,96,0,,
19191222,1400,NW,2,7,2,8,0,40,0,58,0,73,0,,
19191222,1900,W,2,6,2,10,0,38,0,42,0,93,0,,
19191223,800,ZW,2,2,2,10,0,29,0,29,0,100,0,,
19191223,1400,Z,2,2,2,10,0,46,0,47,0,98,0,,
19191223,1900,ZZW,2,7,2,7,0,68,0,73,0,93,0,,
19191224,800,W,2,4,2,5,0,50,0,53,0,96,0,,
19191224,1400,W,2,9,2,7,0,48,0,60,0,82,0,,
19191224,1900,W,2,8,2,9,0,38,0,48,0,84,0,,
19191225,800,W,2,6,2,9,0,40,0,44,0,93,0,,
19191225,1400,W,2,3,2,8,0,42,0,46,0,94,0,,
19191225,1900,W,2,2,2,10,0,32,0,35,0,95,0,,
19191226,800,W,2,2,2,9,0,10,0,10,0,100,0,,
19191226,1400,NW,2,2,2,10,0,-1,0,13,0,75,0,,
19191226,1900,NO,2,4,2,7,0,-2,0,-2,0,100,0,,
19191227,800,Z,2,5,2,10,0,25,0,28,0,94,0,,
19191227,1400,ZW,2,8,2,9,0,71,0,85,0,81,0,,
19191227,1900,ZZW,2,6,2,7,0,50,0,57,0,100,0,,
19191228,800,ZW,2,4,2,8,0,24,0,24,0,100,0,,
19191228,1400,ZW,2,4,2,7,0,50,0,60,0,85,0,,
19191228,1900,ZW,2,2,2,4,0,20,0,23,0,94,0,,
19191229,800,Z,2,3,2,10,0,59,0,61,0,97,0,,
19191229,1400,ZW,2,3,2,10,0,102,0,110,0,90,0,,
19191229,1900,ZW,2,3,2,10,0,98,0,101,0,96,0,,
19191230,800,ZW,2,5,2,9,0,90,0,93,0,96,0,,
19191230,1400,ZW,2,4,2,7,0,93,0,103,0,88,0,,
19191230,1900,ZZW,2,6,2,8,0,85,0,94,0,88,0,,
19191231,800,ZW,2,7,2,10,0,81,0,84,0,96,0,,
19191231,1400,ZZW,2,8,2,8,0,72,0,89,0,77,0,,
19191231,1900,ZW,2,8,2,10,0,47,0,57,0,85,0,,
19200101,800,Z,2,2,2,5,0,16,0,17,0,98,0,,
19200101,1400,ZO,2,2,2,5,0,47,0,62,0,78,0,,
19200101,1900,ZO,2,1,2,8,0,21,0,25,0,93,0,,
19200102,800,NW,2,1,2,4,0,-8,0,-8,0,100,0,,
19200102,1400,ZW,2,3,2,2,0,24,0,38,0,77,0,,
19200102,1900,ZW,2,3,2,4,0,14,0,18,0,93,0,,
19200103,800,ZO,2,2,2,7,0,-11,0,-11,0,100,0,,
19200103,1400,ZO,2,3,2,3,0,14,0,30,0,73,0,,
19200103,1900,O,2,2,2,3,0,-14,0,-10,0,92,0,,
19200104,800,NO,2,4,2,8,0,-32,1,-32,0,97,0,,
19200104,1400,NO,2,7,2,10,0,-20,1,-14,0,86,0,,
19200104,1900,ONO,2,8,2,9,0,-20,1,-18,0,94,0,,
19200105,800,NO,2,6,2,6,0,-20,1,-14,0,86,0,,
19200105,1400,NO,2,8,2,7,0,-18,1,-10,0,83,0,,
19200105,1900,NO,2,8,2,2,0,-28,1,-22,0,85,0,,
19200106,800,NO,2,7,2,1,0,-40,1,-37,0,90,0,,
19200106,1400,O,2,7,2,0,0,-14,0,0,0,74,0,,
19200106,1900,O,2,5,2,10,0,-15,0,-11,0,92,0,,
19200107,800,ZW,2,3,2,10,0,-24,1,-21,0,92,0,,
19200107,1400,Z,2,3,2,10,0,-17,1,-15,0,95,0,,
19200107,1900,Z,2,4,2,10,0,-10,1,-7,0,94,0,,
19200108,800,ZW,2,8,2,10,0,6,0,8,0,96,0,,
19200108,1400,ZW,2,9,2,10,0,43,0,49,0,90,0,,
19200108,1900,ZW,2,8,2,10,0,40,0,47,0,89,0,,
19200109,800,W,2,4,2,7,0,10,0,12,0,96,0,,
19200109,1400,NW,2,3,2,6,0,30,0,38,0,87,0,,
19200109,1900,Z,2,3,2,2,0,4,0,7,0,94,0,,
19200110,800,ZO,2,6,2,10,0,11,0,14,0,94,0,,
19200110,1400,ZZW,2,6,2,10,0,80,0,82,0,98,0,,
19200110,1900,ZW,2,8,2,10,0,82,0,90,0,89,0,,
19200111,800,ZZW,2,8,2,10,0,71,0,76,0,93,0,,
19200111,1400,Z,2,10,2,10,0,98,0,103,0,94,0,,
19200111,1900,ZZW,2,10,2,10,0,72,0,88,0,78,0,,
19200112,800,ZW,2,9,2,7,0,53,0,72,0,73,0,,
19200112,1400,ZW,2,10,2,8,0,60,0,79,0,73,0,,
19200112,1900,ZW,2,3,2,10,0,50,0,56,0,91,0,,
19200113,800,ZZW,2,10,2,9,0,80,0,96,0,79,0,,
19200113,1400,W,2,8,2,9,0,66,0,84,0,76,0,,
19200113,1900,W,2,2,2,10,0,64,0,72,0,89,0,,
19200114,800,NW,2,4,2,10,0,36,0,38,0,97,0,,
19200114,1400,NW,2,6,2,7,0,38,0,47,0,86,0,,
19200114,1900,NW,2,3,2,3,0,30,0,35,0,92,0,,
19200115,800,Z,2,3,2,10,0,15,0,22,0,87,0,,
19200115,1400,Z,2,5,2,10,0,31,0,49,0,71,0,,
19200115,1900,Z,2,6,2,10,0,42,0,48,0,90,0,,
19200116,800,Z,2,4,2,10,0,70,0,71,0,99,0,,
19200116,1400,ZZW,2,4,2,10,0,75,0,75,0,100,0,,
19200116,1900,ZZW,2,7,2,10,0,85,0,85,0,100,0,,
19200117,800,ZZW,2,6,2,5,0,71,0,78,0,90,0,,
19200117,1400,ZZW,2,6,2,7,0,62,0,82,0,73,0,,
19200117,1900,ZW,2,7,2,10,0,62,0,71,0,87,0,,
19200118,800,ZW,2,2,2,10,0,81,0,81,0,100,0,,
19200118,1400,Z,2,3,2,10,0,87,0,87,0,100,0,,
19200118,1900,ZZW,2,6,2,10,0,90,0,90,0,100,0,,
19200119,800,ZW,2,4,2,10,0,89,0,89,0,100,0,,
19200119,1400,ZW,2,6,2,9,0,76,0,83,0,91,0,,
19200119,1900,ZW,2,7,2,10,0,31,0,35,0,93,0,,
19200120,800,W,2,5,2,8,0,26,0,34,0,87,0,,
19200120,1400,W,2,5,2,7,0,48,0,61,0,81,0,,
19200120,1900,Z,2,3,2,10,0,37,0,42,0,92,0,,
19200121,800,ZW,2,7,2,10,0,32,0,36,0,93,0,,
19200121,1400,W,2,8,2,10,0,53,0,70,0,75,0,,
19200121,1900,NW,2,9,2,8,0,32,0,49,0,73,0,,
19200122,800,WNW,2,4,2,3,0,21,0,28,0,88,0,,
19200122,1400,W,2,3,2,4,0,52,0,72,0,72,0,,
19200122,1900,Z,2,3,2,4,0,12,0,20,0,85,0,,
19200123,800,Z,2,5,2,10,0,26,0,28,0,96,0,,
19200123,1400,ZZW,2,3,2,10,0,37,0,46,0,86,0,,
19200123,1900,Z,2,2,2,10,0,37,0,39,0,97,0,,
19200124,800,OZO,2,4,2,3,0,6,0,20,0,75,0,,
19200124,1400,Z,2,4,2,3,0,54,0,92,0,51,0,,
19200124,1900,Z,2,3,2,4,0,41,0,62,0,69,0,,
19200125,800,ZW,2,3,2,5,0,27,0,27,0,100,0,,
19200125,1400,ZW,2,3,2,2,0,64,0,94,0,61,0,,
19200125,1900,O,2,2,2,8,0,14,0,14,0,100,0,,
19200126,800,O,2,6,2,4,0,22,0,29,0,88,0,,
19200126,1400,O,2,5,2,7,0,46,0,59,0,81,0,,
19200126,1900,ZO,2,6,2,8,0,48,0,60,0,82,0,,
19200127,800,W,2,1,2,5,0,35,0,37,0,97,0,,
19200127,1400,ZW,2,2,2,4,0,59,0,81,0,70,0,,
19200127,1900,Z,2,7,2,8,0,37,0,49,0,81,0,,
19200128,800,Z,2,2,2,10,0,79,0,80,0,99,0,,
19200128,1400,ZW,2,2,2,10,0,83,0,84,0,99,0,,
19200128,1900,O,2,3,2,10,0,75,0,75,0,100,0,,
19200129,800,ZZW,2,9,2,9,0,37,0,56,0,71,0,,
19200129,1400,ZZW,2,8,2,7,0,43,0,71,0,61,0,,
19200129,1900,ZW,2,6,2,9,0,22,0,30,0,89,0,,
19200130,800,ZZO,2,8,2,10,0,44,0,52,0,87,0,,
19200130,1400,Z,2,6,2,10,0,60,0,64,0,94,0,,
19200130,1900,Z,2,3,2,6,0,48,0,52,0,94,0,,
19200131,800,ZZO,2,2,2,5,0,20,0,22,0,96,0,,
19200131,1400,ZO,2,5,2,10,0,65,0,71,0,91,0,,
19200131,1900,ZZW,2,8,2,10,0,107,0,109,0,98,0,,
19200201,800,WZW,2,6,2,2,0,39,0,54,0,77,0,,
19200201,1400,ZW,2,8,2,4,0,52,0,76,0,67,0,,
19200201,1900,ZW,2,7,2,9,0,50,0,62,0,82,0,,
19200202,800,Z,2,7,2,10,0,55,0,65,0,86,0,,
19200202,1400,ZW,2,7,2,10,0,64,0,79,0,86,0,,
19200202,1900,Z,2,6,2,8,0,65,0,74,0,88,0,,
19200203,800,Z,2,2,2,0,0,18,0,22,0,93,0,,
19200203,1400,Z,2,3,2,2,0,68,0,100,0,60,0,,
19200203,1900,Z,2,2,2,0,0,46,0,56,0,85,0,,
19200204,800,Z,2,3,2,10,0,30,0,32,0,97,0,,
19200204,1400,ZW,2,2,2,10,0,61,0,63,0,98,0,,
19200204,1900,ZW,2,1,2,10,0,58,0,58,0,100,0,,
19200205,800,N,2,1,2,8,0,4,0,4,0,100,0,,
19200205,1400,NO,2,3,2,9,0,27,0,33,0,90,0,,
19200205,1900,N,2,2,2,3,0,16,0,18,0,96,0,,
19200206,800,N,2,1,2,0,0,-10,0,-13,0,94,0,,
19200206,1400,O,2,3,2,0,0,37,0,50,0,80,0,,
19200206,1900,O,2,3,2,0,0,-1,0,3,0,92,0,,
19200207,800,O,2,6,2,0,0,1,0,34,0,46,0,,
19200207,1400,O,2,5,2,0,0,44,0,93,0,38,0,,
19200207,1900,ZO,2,5,2,0,0,15,0,41,0,58,0,,
19200208,800,O,2,3,2,0,0,-2,0,9,0,80,0,,
19200208,1400,OZO,2,4,2,2,0,52,0,90,0,51,0,,
19200208,1900,ZO,2,3,2,2,0,22,0,34,0,80,0,,
19200209,800,Z,2,2,2,10,0,30,0,30,0,100,0,,
19200209,1400,Z,2,4,2,10,0,40,0,43,0,96,0,,
19200209,1900,Z,2,6,2,10,0,47,0,54,0,89,0,,
19200210,800,Z,2,8,2,10,0,58,0,63,0,93,0,,
19200210,1400,ZW,2,9,2,10,0,64,0,69,0,93,0,,
19200210,1900,ZZW,2,9,2,10,0,76,0,80,0,94,0,,
19200211,800,ZW,2,7,2,8,0,62,0,67,0,93,0,,
19200211,1400,WZW,2,9,2,7,0,55,0,79,0,67,0,,
19200211,1900,ZW,2,9,2,6,0,36,0,53,0,74,0,,
19200212,800,WZW,2,6,2,7,0,32,0,38,0,90,0,,
19200212,1400,W,2,6,2,5,0,52,0,80,0,62,0,,
19200212,1900,W,2,1,2,6,0,24,0,29,0,91,0,,
19200213,800,ZW,2,6,2,8,0,31,0,46,0,76,0,,
19200213,1400,ZZW,2,7,2,10,0,53,0,60,0,90,0,,
19200213,1900,ZZW,2,8,2,10,0,68,0,71,0,96,0,,
19200214,800,ZW,2,5,2,7,0,60,0,67,0,90,0,,
19200214,1400,W,2,4,2,10,0,68,0,72,0,94,0,,
19200214,1900,W,2,1,2,9,0,53,0,54,0,99,0,,
19200215,800,NO,2,2,2,8,0,12,0,17,0,91,0,,
19200215,1400,ZO,2,3,2,7,0,78,0,89,0,86,0,,
19200215,1900,ZO,2,1,2,2,0,47,0,51,0,94,0,,
19200216,800,Z,2,3,2,7,0,40,0,46,0,90,0,,
19200216,1400,Z,2,3,2,9,0,70,0,81,0,85,0,,
19200216,1900,Z,2,1,2,10,0,70,0,82,0,83,0,,
19200217,800,O,2,1,2,1,0,54,0,62,0,88,0,,
19200217,1400,NO,2,2,2,0,0,99,0,133,0,63,0,,
19200217,1900,O,2,1,2,0,0,54,0,63,0,87,0,,
19200218,800,O,2,1,2,2,0,51,0,63,0,83,0,,
19200218,1400,ZO,2,3,2,4,0,102,0,147,0,52,0,,
19200218,1900,Z,2,1,2,5,0,82,0,104,0,72,0,,
19200219,800,Z,2,3,2,3,0,39,0,47,0,87,0,,
19200219,1400,Z,2,2,2,5,0,104,0,143,0,58,0,,
19200219,1900,Z,2,1,2,1,0,76,0,88,0,84,0,,
19200220,800,ZO,2,1,2,2,0,38,0,42,0,93,0,,
19200220,1400,ZO,2,2,2,2,0,104,0,164,0,42,0,,
19200220,1900,ZO,2,1,2,3,0,56,0,70,0,79,0,,
19200221,800,ZO,2,2,2,10,0,34,0,36,0,97,0,,
19200221,1400,NO,2,5,2,8,0,48,0,70,0,69,0,,
19200221,1900,N,2,6,2,10,0,30,0,38,0,87,0,,
19200222,800,NW,2,4,2,10,0,25,0,28,0,94,0,,
19200222,1400,NW,2,4,2,2,0,37,0,68,0,56,0,,
19200222,1900,N,2,1,2,0,0,9,0,14,0,91,0,,
19200223,800,NO,2,1,2,3,0,0,0,11,0,79,0,,
19200223,1400,ZO,2,2,2,2,0,62,0,95,0,57,0,,
19200223,1900,O,2,1,2,2,0,30,0,37,0,88,0,,
19200224,800,N,2,2,2,2,0,10,0,13,0,94,0,,
19200224,1400,ZO,2,4,2,3,0,70,0,102,0,60,0,,
19200224,1900,ZO,2,3,2,0,0,58,0,70,0,82,0,,
19200225,800,ZZO,2,1,2,4,0,35,0,41,0,90,0,,
19200225,1400,Z,2,2,2,2,0,103,0,148,0,53,0,,
19200225,1900,Z,2,1,2,4,0,76,0,90,0,81,0,,
19200226,800,Z,2,3,2,10,0,80,0,84,0,94,0,,
19200226,1400,ZW,2,4,2,10,0,82,0,84,0,97,0,,
19200226,1900,ZW,2,5,2,9,0,53,0,59,0,91,0,,
19200227,800,ZW,2,8,2,10,0,31,0,39,0,87,0,,
19200227,1400,ZW,2,9,2,10,0,53,0,57,0,94,0,,
19200227,1900,NW,2,8,2,5,0,28,0,46,0,71,0,,
19200228,800,W,2,2,2,5,0,30,0,36,0,90,0,,
19200228,1400,ZW,2,3,2,5,0,53,0,85,0,58,0,,
19200228,1900,ZW,2,3,2,4,0,21,0,36,0,75,0,,
19200229,800,Z,2,6,2,10,0,30,0,41,0,82,0,,
19200229,1400,Z,2,6,2,10,0,68,0,86,0,76,0,,
19200229,1900,Z,2,2,2,10,0,71,0,79,0,89,0,,
19200301,800,Z,2,1,2,0,0,36,0,48,0,81,0,,
19200301,1400,Z,2,2,2,0,0,101,0,167,0,37,0,,
19200301,1900,ZO,2,2,2,0,0,78,0,97,0,75,0,,
19200302,800,Z,2,2,2,8,0,70,0,91,0,72,0,,
19200302,1400,ZW,2,4,2,10,0,102,0,124,0,74,0,,
19200302,1900,ZW,2,4,2,10,0,91,0,96,0,94,0,,
19200303,800,N,2,2,2,8,0,50,0,54,0,94,0,,
19200303,1400,ZW,2,3,2,6,0,71,0,98,0,65,0,,
19200303,1900,ZW,2,3,2,3,0,34,0,39,0,92,0,,
19200304,800,Z,2,3,2,10,0,5,0,5,0,100,0,,
19200304,1400,Z,2,4,2,5,0,67,0,107,0,51,0,,
19200304,1900,ZW,2,1,2,1,0,38,0,56,0,73,0,,
19200305,800,Z,2,1,2,3,0,57,0,67,0,86,0,,
19200305,1400,ZW,2,6,2,2,0,112,0,160,0,52,0,,
19200305,1900,ZW,2,4,2,10,0,89,0,97,0,89,0,,
19200306,800,Z,2,2,2,4,0,84,0,102,0,76,0,,
19200306,1400,ZW,2,5,2,7,0,72,0,86,0,81,0,,
19200306,1900,Z,2,2,2,8,0,109,0,121,0,87,0,,
19200307,800,ZW,2,5,2,10,0,72,0,80,0,89,0,,
19200307,1400,ZW,2,4,2,9,0,43,0,72,0,60,0,,
19200307,1900,W,2,3,2,9,0,34,0,43,0,85,0,,
19200308,800,NW,2,2,2,4,0,13,0,27,0,75,0,,
19200308,1400,NW,2,5,2,6,0,19,0,44,0,60,0,,
19200308,1900,NW,2,2,2,1,0,0,0,3,0,94,0,,
19200309,800,NW,2,1,2,6,0,10,0,13,0,94,0,,
19200309,1400,NW,2,4,2,7,0,31,0,57,0,61,0,,
19200309,1900,NW,2,2,2,10,0,22,0,27,0,91,0,,
19200310,800,NW,2,1,2,10,0,18,0,21,0,94,0,,
19200310,1400,O,2,2,2,10,0,24,0,50,0,60,0,,
19200310,1900,O,2,1,2,5,0,12,0,22,0,82,0,,
