Lochem (Huize Boekhorst)(64_G) "52:09:00" NB "6:21:00" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phg  Druk  :  Totale luchtdruk  (0.01 mm Hg). ;  Phg  Pressuse  :  Total air pressure  (0.01 mm Hg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,N,Q_N,Phg,Q_Phg,RD,Q_RD,T,Q_T
18850628,2400,,,2,0,,,,,,
18850629,2400,,,5,0,,,,,,
18850630,2400,,,,,,,180,0,,
18850701,2400,,,,,,,50,0,,
18850702,2400,,,8,0,,,,,,
18850703,2400,,,,,,,2,0,,
18850707,2400,,,5,0,,,,,,
18850708,2400,,,5,0,,,,,,
18850709,2400,,,5,0,,,,,,
18850710,2400,,,5,0,,,,,,
18850711,2400,,,5,0,,,,,,
18850712,2400,,,5,0,,,,,,
18850713,2400,,,10,0,,,,,,
18850714,2400,,,,,,,20,0,,
18850715,2400,,,5,0,,,,,,
18850716,2400,,,8,0,,,,,,
18850717,2400,,,8,0,,,,,,
18850718,2400,,,5,0,,,,,,
18850719,2400,,,5,0,,,,,,
18850720,2400,,,10,0,,,,,,
18850721,2400,,,,,,,12,0,,
18850722,2400,,,8,0,,,,,,
18850723,2400,,,5,0,,,,,,
18850724,2400,,,8,0,,,,,,
18850725,2400,,,5,0,,,,,,
18850726,2400,,,8,0,,,,,,
18850727,2400,,,10,0,,,,,,
18850728,2400,,,5,0,,,,,,
18850729,2400,,,5,0,,,,,,
18850730,2400,,,8,0,,,,,,
18850731,2400,,,8,0,,,,,,
18850801,2400,,,5,0,,,,,,
18850802,2400,,,10,0,,,,,,
18850803,2400,,,10,0,,,,,,
18850804,2400,,,10,0,,,,,,
18850805,2400,,,,,,,65,0,,
18850806,2400,,,10,0,,,,,,
18850807,2400,,,,,,,90,0,,
18850808,2400,,,,,,,84,0,,
18850809,2400,,,,,,,150,0,,
18850810,2400,,,8,0,,,,,,
18850814,2400,,,,,,,55,0,,
18850815,2400,,,5,0,,,,,,
18850816,2400,,,5,0,,,,,,
18850817,2400,,,10,0,,,,,,
18850818,2400,,,10,0,,,,,,
18850819,2400,,,5,0,,,,,,
18850820,2400,,,,,,,15,0,,
18850821,2400,,,,,,,55,0,,
18850822,2400,,,,,,,30,0,,
18850823,2400,,,,,,,90,0,,
18850824,2400,,,,,,,60,0,,
18850825,2400,,,5,0,,,,,,
18850826,2400,,,5,0,,,,,,
18850827,2400,,,2,0,,,,,,
18850828,2400,,,2,0,,,,,,
18850829,2400,,,5,0,,,,,,
18850830,2400,,,5,0,,,,,,
18850831,2400,,,5,0,,,,,,
18851101,2400,,,10,0,,,,,,
18851102,2400,,,5,0,,,,,,
18851103,2400,,,5,0,,,,,,
18851104,2400,,,8,0,,,,,,
18851105,2400,,,10,0,,,,,,
18851106,2400,,,5,0,,,,,,
18851107,2400,,,8,0,,,,,,
18851108,2400,,,2,0,,,,,,
18851109,2400,,,5,0,,,,,,
18851110,2400,,,0,0,,,,,,
18851111,2400,,,2,0,,,,,,
18851112,2400,,,0,0,,,,,,
18851113,2400,,,10,0,,,,,,
18851114,2400,,,10,0,,,,,,
18851115,2400,,,5,0,,,,,,
18851116,2400,,,0,0,,,,,,
18851117,2400,,,0,0,,,,,,
18851118,2400,,,0,0,,,,,,
18851119,2400,,,0,0,,,,,,
18851120,2400,,,5,0,,,,,,
18851121,2400,,,5,0,,,,,,
18851122,2400,,,8,0,,,,,,
18851123,2400,,,8,0,,,,,,
18851124,2400,,,10,0,,,,,,
18851125,2400,,,10,0,,,,,,
18851126,2400,,,,,,,40,0,,
18851127,2400,,,,,,,90,0,,
18851128,2400,,,,,,,35,0,,
18851129,2400,,,,,,,50,0,,
18851130,2400,,,,,,,70,0,,
18860101,2400,,,,,,,12,0,,
18860102,2400,,,,,,,20,0,,
18860103,2400,,,,,,,10,0,,
18860104,2400,,,,,,,20,0,,
18860105,2400,,,,,,,95,0,,
18860106,2400,,,5,0,,,,,,
18860107,2400,,,2,0,,,,,,
18860108,2400,,,5,0,,,,,,
18860109,2400,,,10,0,,,,,,
18860110,2400,,,,,,,30,0,,
18860111,2400,,,2,0,,,,,,
18860112,2400,,,,,,,35,0,,
18860113,2400,,,,,,,5,0,,
18860114,2400,,,,,,,45,0,,
18860116,2400,,,,,,,25,0,,
18860117,2400,,,5,0,,,,,,
18860118,2400,,,10,0,,,,,,
18860119,2400,,,5,0,,,,,,
18860120,2400,,,10,0,,,,,,
18860121,2400,,,,,,,45,0,,
18860122,2400,,,2,0,,,,,,
18860123,2400,,,8,0,,,,,,
18860124,2400,,,5,0,,,,,,
18860125,2400,,,10,0,,,,,,
18860126,2400,,,5,0,,,,,,
18860127,2400,,,10,0,,,,,,
18860128,2400,,,,,,,80,0,,
18860129,2400,,,5,0,,,,,,
18860130,2400,,,2,0,,,,,,
18860302,2400,,,,,,,5,0,,
18860303,2400,,,,,,,22,0,,
18860304,2400,,,,,,,15,0,,
18860305,2400,,,5,0,,,,,,
18860306,2400,,,2,0,,,,,,
18860307,2400,,,2,0,,,,,,
18860308,2400,,,5,0,,,,,,
18860309,2400,,,2,0,,,,,,
18860310,2400,,,2,0,,,,,,
18860311,2400,,,5,0,,,,,,
18860312,2400,,,2,0,,,,,,
18860313,2400,,,2,0,,,,,,
18860314,2400,,,2,0,,,,,,
18860315,2400,,,10,0,,,,,,
18860316,2400,,,10,0,,,,,,
18860317,2400,,,5,0,,,,,,
18860318,2400,,,2,0,,,,,,
18860319,2400,,,5,0,,,,,,
18860320,2400,,,8,0,,,,,,
18860321,2400,,,,,,,65,0,,
18860322,2400,,,,,,,50,0,,
18860323,2400,,,5,0,,,,,,
18860324,2400,,,2,0,,,,,,
18860325,2400,,,,,,,15,0,,
18860326,2400,,,10,0,,,,,,
18860327,2400,,,,,,,10,0,,
18860328,2400,,,,,,,95,0,,
18860329,2400,,,,,,,80,0,,
18860330,2400,,,,,,,5,0,,
18860331,2400,,,,,,,20,0,,
18860401,2400,,,,,,,21,0,,
18860402,2400,,,5,0,,,,,,
18860403,2400,,,,,,,1,0,,
18860404,2400,,,,,,,62,0,,
18860405,2400,,,5,0,,,,,,
18860406,2400,,,,,,,12,0,,
18860407,2400,,,,,,,5,0,,
18860408,2400,,,,,,,30,0,,
18860409,2400,,,,,,,62,0,,
18860410,2400,,,,,,,20,0,,
18860411,2400,,,5,0,,,,,,
18860412,2400,,,5,0,,,,,,
18860413,2400,,,2,0,,,,,,
18860414,2400,,,10,0,,,,,,
18860417,2400,,,,,,,10,0,,
18860418,2400,,,,,,,5,0,,
18860419,2400,,,5,0,,,,,,
18860420,2400,,,8,0,,,,,,
18860421,2400,,,8,0,,,,,,
18860422,2400,,,5,0,,,,,,
18860423,2400,,,2,0,,,,,,
18860424,2400,,,0,0,,,,,,
18860425,2400,,,2,0,,,,,,
18860426,2400,,,2,0,,,,,,
18860427,2400,,,10,0,,,,,,
18860428,2400,,,5,0,,,,,,
18860429,2400,,,,,,,25,0,,
18860430,2400,,,5,0,,,,,,
18860501,2400,,,5,0,,,,,,
18860502,2400,,,5,0,,,,,,
18860505,2400,,,5,0,,,,,,
18860506,2400,,,2,0,,,,,,
18860507,2400,,,5,0,,,,,,
18860508,2400,,,5,0,,,,,,
18860509,2400,,,5,0,,,,,,
18860510,2400,,,5,0,,,,,,
18860511,2400,,,8,0,,,,,,
18860512,2400,,,,,,,25,0,,
18860513,2400,,,,,,,55,0,,
18860514,2400,,,,,,,40,0,,
18860515,2400,,,,,,,20,0,,
18860516,2400,,,,,,,20,0,,
18860517,2400,,,,,,,75,0,,
18860518,2400,,,,,,,30,0,,
18860520,2400,,,5,0,,,,,,
18860521,2400,,,2,0,,,,,,
18860522,2400,,,0,0,,,,,,
18860523,2400,,,8,0,,,,,,
18860524,2400,,,10,0,,,,,,
18860525,2400,,,,,,,55,0,,
18860526,2400,,,,,,,270,0,,
18860527,2400,,,5,0,,,,,,
18860528,2400,,,,,,,55,0,,
18860529,2400,,,5,0,,,,,,
18860530,2400,,,5,0,,,,,,
18860531,2400,,,5,0,,,,,,
18860701,2400,,,2,0,,,,,,
18860702,2400,,,5,0,,,,,,
18860703,2400,,,5,0,,,,,,
18860704,2400,,,5,0,,,,,,
18860705,2400,,,5,0,,,,,,
18860706,2400,,,5,0,,,,,,
18860707,2400,,,2,0,,,,,,
18860708,2400,,,5,0,,,,,,
18860709,2400,,,0,0,,,,,,
18860710,2400,,,2,0,,,,,,
18860711,2400,,,5,0,,,,,,
18860712,2400,,,,,,,70,0,,
18860713,2400,,,,,,,1,0,,
18860714,2400,,,10,0,,,,,,
18860715,2400,,,,,,,65,0,,
18860716,2400,,,5,0,,,,,,
18860717,2400,,,2,0,,,,,,
18860718,2400,,,8,0,,,,,,
18860719,2400,,,5,0,,,,,,
18860720,2400,,,2,0,,,,,,
18860721,2400,,,2,0,,,,,,
18860722,2400,,,2,0,,,,,,
18860724,2400,,,,,,,50,0,,
18860725,2400,,,5,0,,,,,,
18860726,2400,,,,,,,5,0,,
18860727,2400,,,,,,,5,0,,
18860728,2400,,,,,,,45,0,,
18860729,2400,,,8,0,,,,,,
18860730,2400,,,8,0,,,,,,
18860731,2400,,,,,,,40,0,,
18860801,2400,,,8,0,,,,,,
18860802,2400,,,,,,,65,0,,
18860803,2400,,,,,,,5,0,,
18860804,2400,,,5,0,,,,,,
18860805,2400,,,5,0,,,,,,
18860806,2400,,,10,0,,,,,,
18860807,2400,,,,,,,50,0,,
18860808,2400,,,,,,,15,0,,
18860809,2400,,,,,,,5,0,,
18860810,2400,,,2,0,,,,,,
18860811,2400,,,,,,,45,0,,
18860812,2400,,,5,0,,,,,,
18860813,2400,,,,,,,30,0,,
18860814,2400,,,10,0,,,,,,
18860815,2400,,,,,,,55,0,,
18860816,2400,,,8,0,,,,,,
18860817,2400,,,,,,,40,0,,
18860818,2400,,,10,0,,,,,,
18860819,2400,,,,,,,55,0,,
18860820,2400,,,,,,,45,0,,
18860821,2400,,,5,0,,,,,,
18860822,2400,,,2,0,,,,,,
18860823,2400,,,5,0,,,,,,
18860824,2400,,,2,0,,,,,,
18860825,2400,,,5,0,,,,,,
18860826,2400,,,5,0,,,,,,
18860827,2400,,,8,0,,,,,,
18860828,2400,,,2,0,,,,,,
18860829,2400,,,5,0,,,,,,
18860830,2400,,,2,0,,,,,,
18860831,2400,,,2,0,,,,,,
18860901,2400,,,2,0,,,,,,
18860902,2400,,,2,0,,,,,,
18860903,2400,,,,,,,95,0,,
18860904,2400,,,2,0,,,,,,
18860905,2400,,,0,0,,,,,,
18860912,2400,,,2,0,,,,,,
18860913,2400,,,5,0,,,,,,
18860914,2400,,,2,0,,,,,,
18860915,2400,,,5,0,,,,,,
18860916,2400,,,5,0,,,,,,
18860917,2400,,,2,0,,,,,,
18860918,2400,,,5,0,,,,,,
18860919,2400,,,2,0,,,,,,
18860920,2400,,,5,0,,,,,,
18860922,2400,,,2,0,,,,,,
18860923,2400,,,5,0,,,,,,
18860924,2400,,,5,0,,,,,,
18860925,2400,,,8,0,,,,,,
18860926,2400,,,,,,,15,0,,
18860927,2400,,,,,,,10,0,,
18860928,2400,,,,,,,1,0,,
18860929,2400,,,,,,,80,0,,
18860930,2400,,,,,,,15,0,,
18861003,2400,,,,,,,2,0,,
18861009,2400,,,,,,,15,0,,
18861011,2400,,,,,,,70,0,,
18861016,2400,,,,,,,265,0,,
18861017,2400,,,,,,,80,0,,
18861018,2400,,,,,,,45,0,,
18861021,2400,,,,,,,65,0,,
18861201,2400,,,,,,,40,0,,
18861202,2400,,,,,,,30,0,,
18861203,2400,,,2,0,,,,,,
18861204,2400,,,5,0,,,,,,
18861205,2400,,,10,0,,,,,,
18861206,2400,,,,,,,55,0,,
18861207,2400,,,,,,,70,0,,
18861208,2400,,,,,,,25,0,,
18861209,2400,,,,,,,100,0,,
18861210,2400,,,,,,,35,0,,
18861211,2400,,,5,0,,,,,,
18861212,2400,,,,,,,10,0,,
18861213,2400,,,,,,,20,0,,
18861214,2400,,,10,0,,,,,,
18861215,2400,,,8,0,,,,,,
18861216,2400,,,,,,,75,0,,
18861217,2400,,,2,0,,,,,,
18861218,2400,,,10,0,,,,,,
18861219,2400,,,10,0,,,,,,
18861220,2400,,,10,0,,,,,,
18861223,2400,,,5,0,,,,,,
18861224,2400,,,,,,,15,0,,
18861225,2400,,,,,,,25,0,,
18861226,2400,,,10,0,,,,,,
18861227,2400,,,,,,,115,0,,
18861228,2400,,,,,,,15,0,,
18861230,2400,,,10,0,,,,,,
18861231,2400,,,5,0,,,,,,
18870101,2400,,,10,0,,,,,,
18870102,2400,,,8,0,,,,,,
18870103,2400,,,8,0,,,,,,
18870104,2400,,,2,0,,,,,,
18870105,2400,,,10,0,,,,,,
18870106,2400,,,10,0,,,,,,
18870107,2400,,,5,0,,,,,,
18870108,2400,,,8,0,,,,,,
18870109,2400,,,8,0,,,,,,
18870110,2400,,,10,0,,,,,,
18870111,2400,,,2,0,,,,,,
18870112,2400,,,5,0,,,,,,
18870113,2400,,,8,0,,,,,,
18870114,2400,,,5,0,,,,,,
18870115,2400,,,8,0,,,,,,
18870116,2400,,,5,0,,,,,,
18870117,2400,,,10,0,,,,,,
18870118,2400,,,10,0,,,,,,
18870119,2400,,,10,0,,,,,,
18870120,2400,,,10,0,,,,,,
18870121,2400,,,5,0,,,,,,
18870122,2400,,,8,0,,,,,,
18870123,2400,,,10,0,,,,,,
18870124,2400,,,10,0,,,,,,
18870126,2400,,,5,0,,,,,,
18870127,2400,,,0,0,,,,,,
18870128,2400,,,5,0,,,,,,
18870129,2400,,,8,0,,,,,,
18870130,2400,,,10,0,,,,,,
18870131,2400,,,10,0,,,,,,
18870201,2400,,,10,0,,,,,,
18870202,2400,,,,,,,5,0,,
18870203,2400,,,,,,,20,0,,
18870204,2400,,,10,0,,,,,,
18870205,2400,,,5,0,,,,,,
18870206,2400,,,8,0,,,,,,
18870207,2400,,,0,0,,,,,,
18870208,2400,,,0,0,,,,,,
18870209,2400,,,8,0,,,,,,
18870210,2400,,,5,0,,,,,,
18870211,2400,,,8,0,,,,,,
18870212,2400,,,5,0,,,,,,
18870213,2400,,,2,0,,,,,,
18870214,2400,,,10,0,,,,,,
18870215,2400,,,2,0,,,,,,
18870216,2400,,,2,0,,,,,,
18870217,2400,,,2,0,,,,,,
18870218,2400,,,5,0,,,,,,
18870219,2400,,,10,0,,,,,,
18870220,2400,,,,,,,15,0,,
18870221,2400,,,10,0,,,,,,
18870222,2400,,,10,0,,,,,,
18870223,2400,,,5,0,,,,,,
18870224,2400,,,5,0,,,,,,
18870225,2400,,,8,0,,,,,,
18870226,2400,,,,,,,55,0,,
18870227,2400,,,2,0,,,,,,
18870228,2400,,,2,0,,,,,,
18870301,2400,,,2,0,,,,,,
18870302,2400,,,10,0,,,,,,
18870303,2400,,,10,0,,,,,,
18870304,2400,,,10,0,,,,,,
18870305,2400,,,8,0,,,,,,
18870306,2400,,,2,0,,,,,,
18870307,2400,,,10,0,,,,,,
18870308,2400,,,2,0,,,,,,
18870309,2400,,,2,0,,,,,,
18870310,2400,,,2,0,,,,,,
18870311,2400,,,2,0,,,,,,
18870312,2400,,,8,0,,,,,,
18870313,2400,,,5,0,,,,,,
18870314,2400,,,2,0,,,,,,
18870315,2400,,,5,0,,,,,,
18870316,2400,,,2,0,,,,,,
18870317,2400,,,2,0,,,,,,
18870318,2400,,,2,0,,,,,,
18870319,2400,,,5,0,,,,,,
18870320,2400,,,5,0,,,,,,
18870321,2400,,,,,,,5,0,,
18870322,2400,,,5,0,,,,,,
18870323,2400,,,10,0,,,,,,
18870324,2400,,,,,,,30,0,,
18870325,2400,,,,,,,25,0,,
18870326,2400,,,,,,,5,0,,
18870327,2400,,,,,,,15,0,,
18870328,2400,,,8,0,,,,,,
18870329,2400,,,,,,,5,0,,
18870330,2400,,,2,0,,,,,,
18870331,2400,,,,,,,50,0,,
18870401,2400,,,5,0,,,,,,
18870402,2400,,,,,,,2,0,,
18870405,2400,,,,,,,5,0,,
18870406,2400,,,,,,,60,0,,
18870407,2400,,,,,,,20,0,,
18870408,2400,,,5,0,,,,,,
18870409,2400,,,5,0,,,,,,
18870410,2400,,,5,0,,,,,,
18870411,2400,,,0,0,,,,,,
18870412,2400,,,0,0,,,,,,
18870413,2400,,,10,0,,,,,,
18870414,2400,,,2,0,,,,,,
18870415,2400,,,5,0,,,,,,
18870416,2400,,,2,0,,,,,,
18870417,2400,,,2,0,,,,,,
18870418,2400,,,2,0,,,,,,
18870419,2400,,,5,0,,,,,,
18870420,2400,,,8,0,,,,,,
18870422,2400,,,5,0,,,,,,
18870423,2400,,,5,0,,,,,,
18870424,2400,,,5,0,,,,,,
18870425,2400,,,,,,,75,0,,
18870426,2400,,,5,0,,,,,,
18870427,2400,,,5,0,,,,,,
18870428,2400,,,,,,,75,0,,
18870429,2400,,,,,,,2,0,,
18870430,2400,,,,,,,15,0,,
18870501,2400,,,5,0,,,,,,
18870502,2400,,,,,,,5,0,,
18870503,2400,,,,,,,20,0,,
18870504,2400,,,,,,,47,0,,
18870505,2400,,,5,0,,,,,,
18870507,2400,,,5,0,,,,,,
18870508,2400,,,8,0,,,,,,
18870509,2400,,,2,0,,,,,,
18870510,2400,,,2,0,,,,,,
18870511,2400,,,,,,,5,0,,
18870512,2400,,,,,,,15,0,,
18870514,2400,,,5,0,,,,,,
18870515,2400,,,2,0,,,,,,
18870516,2400,,,,,,,20,0,,
18870517,2400,,,,,,,35,0,,
18870518,2400,,,10,0,,,,,,
18870519,2400,,,5,0,,,,,,
18870520,2400,,,,,,,50,0,,
18870521,2400,,,,,,,70,0,,
18870522,2400,,,,,,,30,0,,
18870523,2400,,,,,,,55,0,,
18870524,2400,,,,,,,55,0,,
18870525,2400,,,5,0,,,,,,
18870526,2400,,,,,,,25,0,,
18870527,2400,,,,,,,110,0,,
18870528,2400,,,,,,,5,0,,
18870529,2400,,,8,0,,,,,,
18870530,2400,,,8,0,,,,,,
18870531,2400,,,2,0,,,,,,
18870601,2400,,,2,0,,,,,,
18870602,2400,,,,,,,5,0,,
18870603,2400,,,5,0,,,,,,
18870604,2400,,,,,,,10,0,,
18870605,2400,,,,,,,30,0,,
18870606,2400,,,2,0,,,,,,
18870607,2400,,,5,0,,,,,,
18870608,2400,,,8,0,,,,,,
18870609,2400,,,10,0,,,,,,
18870611,2400,,,5,0,,,,,,
18870612,2400,,,10,0,,,,,,
18870613,2400,,,5,0,,,,,,
18870614,2400,,,5,0,,,,,,
18870615,2400,,,2,0,,,,,,
18870616,2400,,,8,0,,,,,,
18870617,2400,,,5,0,,,,,,
18870618,2400,,,0,0,,,,,,
18870619,2400,,,0,0,,,,,,
18870620,2400,,,5,0,,,,,,
18870621,2400,,,2,0,,,,,,
18870622,2400,,,5,0,,,,,,
18870623,2400,,,8,0,,,,,,
18870624,2400,,,5,0,,,,,,
18870625,2400,,,2,0,,,,,,
18870626,2400,,,10,0,,,,,,
18870627,2400,,,2,0,,,,,,
18870628,2400,,,2,0,,,,,,
18870629,2400,,,2,0,,,,,,
18870630,2400,,,0,0,,,,,,
18870701,2400,,,0,0,,,,,,
18870702,2400,,,0,0,,,,,,
18870703,2400,,,0,0,,,,,,
18870704,2400,,,5,0,,,,,,
18870705,2400,,,8,0,,,,,,
18870706,2400,,,,,,,40,0,,
18870707,2400,,,,,,,22,0,,
18870708,2400,,,,,,,5,0,,
18870709,2400,,,5,0,,,,,,
18870710,2400,,,,,,,35,0,,
18870711,2400,,,,,,,2,0,,
18870712,2400,,,5,0,,,,,,
18870713,2400,,,2,0,,,,,,
18870714,2400,,,5,0,,,,,,
18870715,2400,,,,,,,40,0,,
18870716,2400,,,10,0,,,,,,
18870717,2400,,,,,,,55,0,,
18870718,2400,,,5,0,,,,,,
18870719,2400,,,5,0,,,,,,
18870720,2400,,,10,0,,,,,,
18870721,2400,,,2,0,,,,,,
18870722,2400,,,5,0,,,,,,
18870723,2400,,,8,0,,,,,,
18870724,2400,,,5,0,,,,,,
18870725,2400,,,2,0,,,,,,
18870726,2400,,,,,,,25,0,,
18870727,2400,,,8,0,,,,,,
18870728,2400,,,5,0,,,,,,
18870729,2400,,,5,0,,,,,,
18870730,2400,,,2,0,,,,,,
18870731,2400,,,,,,,115,0,,
18870801,2400,,,,,,,50,0,,
18870802,2400,,,0,0,,,,,,
18870803,2400,,,,,,,50,0,,
18870804,2400,,,5,0,,,,,,
18870805,2400,,,0,0,,,,,,
18870806,2400,,,5,0,,,,,,
18870807,2400,,,5,0,,,,,,
18870808,2400,,,5,0,,,,,,
18870809,2400,,,8,0,,,,,,
18870810,2400,,,8,0,,,,,,
18870811,2400,,,,,,,55,0,,
18870812,2400,,,,,,,10,0,,
18870813,2400,,,5,0,,,,,,
18870814,2400,,,,,,,15,0,,
18870815,2400,,,5,0,,,,,,
18870816,2400,,,8,0,,,,,,
18870817,2400,,,,,,,10,0,,
18870818,2400,,,5,0,,,,,,
18870819,2400,,,,,,,5,0,,
18870820,2400,,,10,0,,,,,,
18870821,2400,,,8,0,,,,,,
18870822,2400,,,,,,,15,0,,
18870823,2400,,,2,0,,,,,,
18870824,2400,,,2,0,,,,,,
18870825,2400,,,5,0,,,,,,
18870826,2400,,,5,0,,,,,,
18870827,2400,,,5,0,,,,,,
18870828,2400,,,,,,,335,0,,
18870829,2400,,,,,,,140,0,,
18870830,2400,,,,,,,45,0,,
18870831,2400,,,,,,,40,0,,
18870901,2400,,,,,,,15,0,,
18870903,2400,,,5,0,,,,,,
18870904,2400,,,5,0,,,,,,
18870905,2400,,,,,,,45,0,,
18870907,2400,,,5,0,,,,,,
18870908,2400,,,,,,,15,0,,
18870909,2400,,,8,0,,,,,,
18870910,2400,,,10,0,,,,,,
18870911,2400,,,,,,,25,0,,
18870912,2400,,,,,,,42,0,,
18870913,2400,,,,,,,50,0,,
18870914,2400,,,10,0,,,,,,
18870915,2400,,,,,,,2,0,,
18870916,2400,,,5,0,,,,,,
18870917,2400,,,8,0,,,,,,
18870918,2400,,,,,,,45,0,,
18870919,2400,,,,,,,110,0,,
18870920,2400,,,,,,,8,0,,
18870921,2400,,,0,0,,,,,,
18870922,2400,,,8,0,,,,,,
18870923,2400,,,5,0,,,,,,
18870924,2400,,,5,0,,,,,,
18870925,2400,,,5,0,,,,,,
18870926,2400,,,5,0,,,,,,
18870927,2400,,,5,0,,,,,,
18870928,2400,,,5,0,,,,,,
18870929,2400,,,,,,,60,0,,
18870930,2400,,,10,0,,,,,,
18871001,2400,,,,,,,42,0,,
18871002,2400,,,,,,,35,0,,
18871003,2400,,,,,,,20,0,,
18871004,2400,,,10,0,,,,,,
18871005,2400,,,,,,,10,0,,
18871006,2400,,,,,,,5,0,,
18871007,2400,,,10,0,,,,,,
18871008,2400,,,8,0,,,,,,
18871009,2400,,,5,0,,,,,,
18871010,2400,,,,,,,80,0,,
18871011,2400,,,2,0,,,,,,
18871012,2400,,,,,,,108,0,,
18871013,2400,,,5,0,,,,,,
18871014,2400,,,,,,,5,0,,
18871015,2400,,,,,,,130,0,,
18871016,2400,,,10,0,,,,,,
18871017,2400,,,,,,,5,0,,
18871018,2400,,,8,0,,,,,,
18871019,2400,,,5,0,,,,,,
18871023,2400,,,8,0,,,,,,
18871024,2400,,,,,,,90,0,,
18871025,2400,,,,,,,15,0,,
18871026,2400,,,8,0,,,,,,
18871027,2400,,,5,0,,,,,,
18871028,2400,,,5,0,,,,,,
18871029,2400,,,,,,,80,0,,
18871030,2400,,,,,,,85,0,,
18871031,2400,,,,,,,65,0,,
18871101,2400,,,2,0,,,,,,
18871102,2400,,,5,0,,,,,,
18871103,2400,,,,,,,5,0,,
18871104,2400,,,,,,,85,0,,
18871105,2400,,,2,0,,,,,,
18871106,2400,,,5,0,,,,,,
18871107,2400,,,5,0,,,,,,
18871108,2400,,,10,0,,,,,,
18871109,2400,,,,,,,35,0,,
18871110,2400,,,,,,,5,0,,
18871111,2400,,,10,0,,,,,,
18871112,2400,,,10,0,,,,,,
18871113,2400,,,10,0,,,,,,
18871114,2400,,,8,0,,,,,,
18871115,2400,,,8,0,,,,,,
18871116,2400,,,2,0,,,,,,
18871117,2400,,,2,0,,,,,,
18871119,2400,,,10,0,,,,,,
18871120,2400,,,10,0,,,,,,
18871121,2400,,,10,0,,,,,,
18871122,2400,,,,,,,15,0,,
18871123,2400,,,8,0,,,,,,
18871124,2400,,,10,0,,,,,,
18871125,2400,,,10,0,,,,,,
18871126,2400,,,10,0,,,,,,
18871127,2400,,,10,0,,,,,,
18871128,2400,,,10,0,,,,,,
18871129,2400,,,,,,,45,0,,
18871130,2400,,,,,,,130,0,,
18871201,2400,,,5,0,,,,,,
18871202,2400,,,5,0,,,,,,
18871203,2400,,,10,0,,,,,,
18871204,2400,,,10,0,,,,,,
18871205,2400,,,,,,,5,0,,
18871206,2400,,,,,,,15,0,,
18871207,2400,,,,,,,45,0,,
18871208,2400,,,8,0,,,,,,
18871209,2400,,,,,,,115,0,,
18871210,2400,,,10,0,,,,,,
18871211,2400,,,5,0,,,,,,
18871212,2400,,,10,0,,,,,,
18871213,2400,,,,,,,35,0,,
18871214,2400,,,8,0,,,,,,
18871215,2400,,,,,,,20,0,,
18871216,2400,,,,,,,55,0,,
18871217,2400,,,,,,,15,0,,
18871218,2400,,,,,,,20,0,,
18871219,2400,,,,,,,12,0,,
18871220,2400,,,,,,,5,0,,
18871221,2400,,,,,,,20,0,,
18871222,2400,,,10,0,,,,,,
18871223,2400,,,10,0,,,,,,
18871224,2400,,,,,,,30,0,,
18871225,2400,,,,,,,5,0,,
18871226,2400,,,5,0,,,,,,
18871227,2400,,,8,0,,,,,,
18871228,2400,,,10,0,,,,,,
18871229,2400,,,10,0,,,,,,
18871230,2400,,,10,0,,,,,,
18871231,2400,,,10,0,,,,,,
18880101,2400,,,2,0,,,,,,
18880102,2400,,,8,0,,,,,,
18880103,2400,,,,,,,5,0,,
18880104,2400,,,10,0,,,,,,
18880105,2400,,,10,0,,,,,,
18880106,2400,,,,,,,45,0,,
18880107,2400,,,,,,,80,0,,
18880108,2400,,,,,,,30,0,,
18880109,2400,,,10,0,,,,,,
18880110,2400,,,10,0,,,,,,
18880111,2400,,,10,0,,,,,,
18880112,2400,,,10,0,,,,,,
18880113,2400,,,10,0,,,,,,
18880114,2400,,,10,0,,,,,,
18880115,2400,,,0,0,,,,,,
18880116,2400,,,5,0,,,,,,
18880117,2400,,,2,0,,,,,,
18880118,2400,,,10,0,,,,,,
18880119,2400,,,10,0,,,,,,
18880120,2400,,,,,,,2,0,,
18880121,2400,,,,,,,2,0,,
