Delfzijl(102_G) "53:20:00" NB "6:55:0" OL     4.0 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 FFkts  Windsnelheid  :  Volgens diverse schalen vastgesteld  (Knopen). ;  FFkts  Windspeed  :  estimated from a variety of scales  (Knopen).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phg  Druk  :  Totale luchtdruk  (0.01 mm Hg). ;  Phg  Pressuse  :  Total air pressure  (0.01 mm Hg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,DP,Q_DP,FFkts,Q_FFkts,N,Q_N,Phg,Q_Phg,RD,Q_RD,T,Q_T
18950322,1900,,,-5,0,,,,,,,,,,
18950322,2400,,,,,,,,,,,46,0,,
18950323,800,,,28,0,,,,,,,,,,
18950323,1400,,,21,0,,,,,,,,,,
18950323,1900,,,-16,0,,,,,,,,,,
18950324,800,,,-110,0,,,,,,,,,,
18950324,1400,,,-136,0,,,,,,,,,,
18950324,1900,,,-186,0,,,,,,,,,,
18950324,2400,,,,,,,,,,,34,0,,
18950325,800,,,-127,0,,,,,,,,,,
18950325,1400,,,-143,0,,,,,,,,,,
18950325,1900,,,-172,0,,,,,,,,,,
18950325,2400,,,,,,,,,,,42,0,,
18950326,800,,,-193,0,,,,,,,,,,
18950326,1400,,,-181,0,,,,,,,,,,
18950326,1900,,,-136,0,,,,,,,,,,
18950327,800,,,-97,0,,,,,,,,,,
18950327,1400,,,-110,0,,,,,,,,,,
18950327,1900,,,-167,0,,,,,,,,,,
18950328,800,,,-220,0,,,,,,,,,,
18950328,1400,,,-199,0,,,,,,,,,,
18950328,1900,,,-204,0,,,,,,,,,,
18950328,2400,,,,,,,,,,,132,0,,
18950329,800,,,-166,0,,,,,,,,,,
18950329,1400,,,-159,0,,,,,,,,,,
18950329,1900,,,-163,0,,,,,,,,,,
18950329,2400,,,,,,,,,,,34,0,,
18950330,800,,,-143,0,,,,,,,,,,
18950330,1400,,,-135,0,,,,,,,,,,
18950330,1900,,,-105,0,,,,,,,,,,
18950330,2400,,,,,,,,,,,22,0,,
18950331,800,,,-91,0,,,,,,,,,,
18950331,1400,,,-80,0,,,,,,,,,,
18950331,1900,,,-71,0,,,,,,,,,,
18950331,2400,,,,,,,,,,,10,0,,
18950401,800,,,-25,0,,,,,,,,,,
18950401,1400,,,-21,0,,,,,,,,,,
18950401,1900,,,-19,0,,,,,,,,,,
18950402,800,,,14,0,,,,,,,,,,
18950402,1400,,,14,0,,,,,,,,,,
18950402,1900,,,10,0,,,,,,,,,,
18950403,800,,,-2,0,,,,,,,,,,
18950403,1400,,,-6,0,,,,,,,,,,
18950403,1900,,,-18,0,,,,,,,,,,
18950404,800,,,1,0,,,,,,,,,,
18950404,1400,,,7,0,,,,,,,,,,
18950404,1900,,,14,0,,,,,,,,,,
18950405,800,,,53,0,,,,,,,,,,
18950405,1400,,,57,0,,,,,,,,,,
18950405,1900,,,31,0,,,,,,,,,,
18950405,2400,,,,,,,,,,,28,0,,
18950406,800,,,-52,0,,,,,,,,,,
18950406,1400,,,-95,0,,,,,,,,,,
18950406,1900,,,-164,0,,,,,,,,,,
18950407,800,,,-174,0,,,,,,,,,,
18950407,1400,,,-133,0,,,,,,,,,,
18950407,1900,,,-92,0,,,,,,,,,,
18950407,2400,,,,,,,,,,,64,0,,
18950408,800,,,-29,0,,,,,,,,,,
18950408,1400,,,-23,0,,,,,,,,,,
18950408,1900,,,-10,0,,,,,,,,,,
18950409,800,,,-16,0,,,,,,,,,,
18950409,1400,,,4,0,,,,,,,,,,
18950409,1900,,,24,0,,,,,,,,,,
18950410,800,,,33,0,,,,,,,,,,
18950410,1400,,,30,0,,,,,,,,,,
18950410,1900,,,36,0,,,,,,,,,,
18950411,800,,,62,0,,,,,,,,,,
18950411,1400,,,68,0,,,,,,,,,,
18950411,1900,,,75,0,,,,,,,,,,
18950412,800,,,83,0,,,,,,,,,,
18950412,1400,,,80,0,,,,,,,,,,
18950412,1900,,,74,0,,,,,,,,,,
18950413,800,,,77,0,,,,,,,,,,
18950413,1400,,,91,0,,,,,,,,,,
18950413,1900,,,81,0,,,,,,,,,,
18950414,800,,,100,0,,,,,,,,,,
18950414,1400,,,96,0,,,,,,,,,,
18950414,1900,,,74,0,,,,,,,,,,
18950415,800,,,56,0,,,,,,,,,,
18950415,1400,,,53,0,,,,,,,,,,
18950415,1900,,,42,0,,,,,,,,,,
18950416,800,,,39,0,,,,,,,,,,
18950416,1400,,,30,0,,,,,,,,,,
18950416,1900,,,17,0,,,,,,,,,,
18950417,800,,,3,0,,,,,,,,,,
18950417,1400,,,-12,0,,,,,,,,,,
18950417,1900,,,-33,0,,,,,,,,,,
18950418,800,,,-51,0,,,,,,,,,,
18950418,1400,,,-56,0,,,,,,,,,,
18950418,1900,,,-44,0,,,,,,,,,,
18950419,800,,,-33,0,,,,,,,,,,
18950419,1400,,,-25,0,,,,,,,,,,
18950419,1900,,,-11,0,,,,,,,,,,
18950420,800,,,25,0,,,,,,,,,,
18950420,1400,,,32,0,,,,,,,,,,
18950420,1900,,,37,0,,,,,,,,,,
18950421,800,,,35,0,,,,,,,,,,
18950421,1400,,,23,0,,,,,,,,,,
18950421,1900,,,20,0,,,,,,,,,,
18950422,800,,,27,0,,,,,,,,,,
18950422,1400,,,17,0,,,,,,,,,,
18950422,1900,,,8,0,,,,,,,,,,
18950422,2400,,,,,,,,,,,16,0,,
18950423,800,,,-41,0,,,,,,,,,,
18950423,1400,,,-55,0,,,,,,,,,,
18950423,1900,,,-56,0,,,,,,,,,,
18950424,800,,,-26,0,,,,,,,,,,
18950424,1400,,,-19,0,,,,,,,,,,
18950424,1900,,,-29,0,,,,,,,,,,
18950425,800,,,-53,0,,,,,,,,,,
18950425,1400,,,-75,0,,,,,,,,,,
18950425,1900,,,-85,0,,,,,,,,,,
18950426,800,,,-70,0,,,,,,,,,,
18950426,1400,,,-75,0,,,,,,,,,,
18950426,1900,,,-79,0,,,,,,,,,,
18950426,2400,,,,,,,,,,,52,0,,
18950427,800,,,-57,0,,,,,,,,,,
18950427,1400,,,-56,0,,,,,,,,,,
18950427,1900,,,-42,0,,,,,,,,,,
18950428,800,,,0,0,,,,,,,,,,
18950428,1400,,,10,0,,,,,,,,,,
18950428,1900,,,23,0,,,,,,,,,,
18950429,800,,,39,0,,,,,,,,,,
18950429,1400,,,40,0,,,,,,,,,,
18950429,1900,,,45,0,,,,,,,,,,
18950430,800,,,63,0,,,,,,,,,,
18950430,1400,,,69,0,,,,,,,,,,
18950430,1900,,,75,0,,,,,,,,,,
18950501,800,,,89,0,,,,,,,,,,
18950501,1400,,,79,0,,,,,,,,,,
18950501,1900,,,49,0,,,,,,,,,,
18950502,800,,,111,0,,,,,,,,,,
18950502,1400,,,129,0,,,,,,,,,,
18950502,1900,,,136,0,,,,,,,,,,
18950502,2400,,,,,,,,,,,108,0,,
18950503,800,,,62,0,,,,,,,,,,
18950503,1400,,,79,0,,,,,,,,,,
18950503,1900,,,135,0,,,,,,,,,,
18950503,2400,,,,,,,,,,,70,0,,
18950504,800,,,141,0,,,,,,,,,,
18950504,1400,,,129,0,,,,,,,,,,
18950504,1900,,,113,0,,,,,,,,,,
18950505,800,,,102,0,,,,,,,,,,
18950505,1400,,,97,0,,,,,,,,,,
18950505,1900,,,99,0,,,,,,,,,,
18950505,2400,,,,,,,,,,,12,0,,
18950506,800,,,136,0,,,,,,,,,,
18950506,1400,,,172,0,,,,,,,,,,
18950506,1900,,,126,0,,,,,,,,,,
18950507,800,,,130,0,,,,,,,,,,
18950507,1400,,,113,0,,,,,,,,,,
18950507,1900,,,96,0,,,,,,,,,,
18950508,800,,,91,0,,,,,,,,,,
18950508,1400,,,73,0,,,,,,,,,,
18950508,1900,,,50,0,,,,,,,,,,
18950509,800,,,32,0,,,,,,,,,,
18950509,1400,,,24,0,,,,,,,,,,
18950509,1900,,,22,0,,,,,,,,,,
18950509,2400,,,,,,,,,,,22,0,,
18950510,800,,,56,0,,,,,,,,,,
18950510,1400,,,52,0,,,,,,,,,,
18950510,1900,,,50,0,,,,,,,,,,
18950511,800,,,69,0,,,,,,,,,,
18950511,1400,,,73,0,,,,,,,,,,
18950511,1900,,,75,0,,,,,,,,,,
18950512,800,,,92,0,,,,,,,,,,
18950512,1400,,,93,0,,,,,,,,,,
18950512,1900,,,97,0,,,,,,,,,,
18950513,800,,,97,0,,,,,,,,,,
18950513,1400,,,92,0,,,,,,,,,,
18950513,1900,,,83,0,,,,,,,,,,
18950514,800,,,74,0,,,,,,,,,,
18950514,1400,,,67,0,,,,,,,,,,
18950514,1900,,,49,0,,,,,,,,,,
18950515,800,,,-27,0,,,,,,,,,,
18950515,1400,,,-59,0,,,,,,,,,,
18950515,1900,,,-89,0,,,,,,,,,,
18950515,2400,,,,,,,,,,,66,0,,
18950516,800,,,-149,0,,,,,,,,,,
18950516,1400,,,-161,0,,,,,,,,,,
18950516,1900,,,-161,0,,,,,,,,,,
18950516,2400,,,,,,,,,,,63,0,,
18950517,800,,,-124,0,,,,,,,,,,
18950517,1400,,,-101,0,,,,,,,,,,
18950517,1900,,,-90,0,,,,,,,,,,
18950517,2400,,,,,,,,,,,74,0,,
18950518,800,,,-133,0,,,,,,,,,,
18950518,1400,,,-145,0,,,,,,,,,,
18950518,1900,,,-127,0,,,,,,,,,,
18950519,800,,,-123,0,,,,,,,,,,
18950519,1400,,,-103,0,,,,,,,,,,
18950519,1900,,,-87,0,,,,,,,,,,
18950520,800,,,-57,0,,,,,,,,,,
18950520,1400,,,-48,0,,,,,,,,,,
18950520,1900,,,-41,0,,,,,,,,,,
18950521,800,,,-32,0,,,,,,,,,,
18950521,1400,,,-45,0,,,,,,,,,,
18950521,1900,,,-31,0,,,,,,,,,,
18950522,800,,,-41,0,,,,,,,,,,
18950522,1400,,,-35,0,,,,,,,,,,
18950522,1900,,,-30,0,,,,,,,,,,
18950523,800,,,0,0,,,,,,,,,,
18950523,1400,,,7,0,,,,,,,,,,
18950523,1900,,,-1,0,,,,,,,,,,
18950523,2400,,,,,,,,,,,122,0,,
18950524,800,,,12,0,,,,,,,,,,
18950524,1400,,,9,0,,,,,,,,,,
18950524,1900,,,3,0,,,,,,,,,,
18950525,800,,,14,0,,,,,,,,,,
18950525,1400,,,14,0,,,,,,,,,,
18950525,1900,,,16,0,,,,,,,,,,
18950526,800,,,46,0,,,,,,,,,,
18950526,1400,,,64,0,,,,,,,,,,
18950526,1900,,,73,0,,,,,,,,,,
18950527,800,,,108,0,,,,,,,,,,
18950527,1400,,,114,0,,,,,,,,,,
18950527,1900,,,112,0,,,,,,,,,,
18950528,800,,,108,0,,,,,,,,,,
18950528,1400,,,97,0,,,,,,,,,,
18950528,1900,,,91,0,,,,,,,,,,
18950529,800,,,84,0,,,,,,,,,,
18950529,1400,,,71,0,,,,,,,,,,
18950529,1900,,,53,0,,,,,,,,,,
18950530,800,,,36,0,,,,,,,,,,
18950530,1400,,,27,0,,,,,,,,,,
18950530,1900,,,4,0,,,,,,,,,,
18950531,800,,,-8,0,,,,,,,,,,
18950531,1400,,,-15,0,,,,,,,,,,
18950531,1900,,,-4,0,,,,,,,,,,
18950601,800,,,4,0,,,,,,,,,,
18950601,1400,,,-1,0,,,,,,,,,,
18950601,1900,,,-22,0,,,,,,,,,,
18950602,800,,,-12,0,,,,,,,,,,
18950602,1400,,,4,0,,,,,,,,,,
18950602,1900,,,18,0,,,,,,,,,,
18950602,2400,,,,,,,,,,,75,0,,
18950603,800,,,38,0,,,,,,,,,,
18950603,1400,,,39,0,,,,,,,,,,
18950603,1900,,,42,0,,,,,,,,,,
18950604,800,,,56,0,,,,,,,,,,
18950604,1400,,,67,0,,,,,,,,,,
18950604,1900,,,64,0,,,,,,,,,,
18950604,2400,,,,,,,,,,,40,0,,
18950605,800,,,76,0,,,,,,,,,,
18950605,1400,,,80,0,,,,,,,,,,
18950605,1900,,,69,0,,,,,,,,,,
18950606,800,,,67,0,,,,,,,,,,
18950606,1400,,,66,0,,,,,,,,,,
18950606,1900,,,55,0,,,,,,,,,,
18950607,800,,,68,0,,,,,,,,,,
18950607,1400,,,65,0,,,,,,,,,,
18950607,1900,,,50,0,,,,,,,,,,
18950608,800,,,52,0,,,,,,,,,,
18950608,1400,,,53,0,,,,,,,,,,
18950608,1900,,,37,0,,,,,,,,,,
18950609,800,,,34,0,,,,,,,,,,
18950609,1400,,,18,0,,,,,,,,,,
18950609,1900,,,-1,0,,,,,,,,,,
18950610,800,,,-18,0,,,,,,,,,,
18950610,1400,,,-20,0,,,,,,,,,,
18950610,1900,,,-39,0,,,,,,,,,,
18950611,800,,,-14,0,,,,,,,,,,
18950611,1400,,,-5,0,,,,,,,,,,
18950611,1900,,,-13,0,,,,,,,,,,
18950612,800,,,-33,0,,,,,,,,,,
18950612,1400,,,-24,0,,,,,,,,,,
18950612,1900,,,8,0,,,,,,,,,,
18950612,2400,,,,,,,,,,,56,0,,
18950613,800,,,45,0,,,,,,,,,,
18950613,1400,,,52,0,,,,,,,,,,
18950613,1900,,,57,0,,,,,,,,,,
18950613,2400,,,,,,,,,,,64,0,,
18950614,800,,,43,0,,,,,,,,,,
18950614,1400,,,39,0,,,,,,,,,,
18950614,1900,,,29,0,,,,,,,,,,
18950615,800,,,27,0,,,,,,,,,,
18950615,1400,,,33,0,,,,,,,,,,
18950615,1900,,,34,0,,,,,,,,,,
18950616,800,,,25,0,,,,,,,,,,
18950616,1400,,,15,0,,,,,,,,,,
18950616,1900,,,12,0,,,,,,,,,,
18950617,800,,,-15,0,,,,,,,,,,
18950617,1400,,,-14,0,,,,,,,,,,
18950617,1900,,,-2,0,,,,,,,,,,
18950617,2400,,,,,,,,,,,105,0,,
18950618,800,,,-6,0,,,,,,,,,,
18950618,1400,,,-19,0,,,,,,,,,,
18950618,1900,,,-46,0,,,,,,,,,,
18950619,800,,,-67,0,,,,,,,,,,
18950619,1400,,,-51,0,,,,,,,,,,
18950619,1900,,,-40,0,,,,,,,,,,
18950619,2400,,,,,,,,,,,2,0,,
18950620,800,,,-38,0,,,,,,,,,,
18950620,1400,,,-32,0,,,,,,,,,,
18950620,1900,,,24,0,,,,,,,,,,
18950620,2400,,,,,,,,,,,120,0,,
18950621,800,,,82,0,,,,,,,,,,
18950621,1400,,,90,0,,,,,,,,,,
18950621,1900,,,97,0,,,,,,,,,,
18950621,2400,,,,,,,,,,,20,0,,
18950622,800,,,108,0,,,,,,,,,,
18950622,1400,,,113,0,,,,,,,,,,
18950622,1900,,,105,0,,,,,,,,,,
18950623,800,,,91,0,,,,,,,,,,
18950623,1400,,,85,0,,,,,,,,,,
18950623,1900,,,87,0,,,,,,,,,,
18950624,800,,,87,0,,,,,,,,,,
18950624,1400,,,85,0,,,,,,,,,,
18950624,1900,,,76,0,,,,,,,,,,
18950625,800,,,68,0,,,,,,,,,,
18950625,1400,,,73,0,,,,,,,,,,
18950625,1900,,,68,0,,,,,,,,,,
18950626,800,,,64,0,,,,,,,,,,
18950626,1400,,,56,0,,,,,,,,,,
18950626,1900,,,48,0,,,,,,,,,,
18950627,800,,,27,0,,,,,,,,,,
18950627,1400,,,19,0,,,,,,,,,,
18950627,1900,,,3,0,,,,,,,,,,
18950628,800,,,-11,0,,,,,,,,,,
18950628,1400,,,-7,0,,,,,,,,,,
18950628,1900,,,-4,0,,,,,,,,,,
18950629,800,,,-19,0,,,,,,,,,,
18950629,1400,,,-39,0,,,,,,,,,,
18950629,1900,,,-65,0,,,,,,,,,,
18950629,2400,,,,,,,,,,,20,0,,
18950630,800,,,-42,0,,,,,,,,,,
18950630,1400,,,-30,0,,,,,,,,,,
18950630,1900,,,-20,0,,,,,,,,,,
18950630,2400,,,,,,,,,,,6,0,,
18950701,800,,,-36,0,,,,,,,,,,
18950701,1400,,,-26,0,,,,,,,,,,
18950701,1900,,,-44,0,,,,,,,,,,
18950701,2400,,,,,,,,,,,98,0,,
18950702,800,,,-55,0,,,,,,,,,,
18950702,1400,,,-58,0,,,,,,,,,,
18950702,1900,,,-46,0,,,,,,,,,,
18950702,2400,,,,,,,,,,,226,0,,
18950703,800,,,-8,0,,,,,,,,,,
18950703,1400,,,6,0,,,,,,,,,,
18950703,1900,,,13,0,,,,,,,,,,
18950703,2400,,,,,,,,,,,63,0,,
18950704,800,,,33,0,,,,,,,,,,
18950704,1400,,,45,0,,,,,,,,,,
18950704,1900,,,46,0,,,,,,,,,,
18950704,2400,,,,,,,,,,,4,0,,
18950705,800,,,47,0,,,,,,,,,,
18950705,1400,,,50,0,,,,,,,,,,
18950705,1900,,,51,0,,,,,,,,,,
18950706,800,,,59,0,,,,,,,,,,
18950706,1400,,,62,0,,,,,,,,,,
18950706,1900,,,63,0,,,,,,,,,,
18950707,800,,,70,0,,,,,,,,,,
18950707,1400,,,72,0,,,,,,,,,,
18950707,1900,,,48,0,,,,,,,,,,
18950708,800,,,66,0,,,,,,,,,,
18950708,1400,,,60,0,,,,,,,,,,
18950708,1900,,,48,0,,,,,,,,,,
18950709,800,,,32,0,,,,,,,,,,
18950709,1400,,,22,0,,,,,,,,,,
18950709,1900,,,3,0,,,,,,,,,,
18950710,800,,,-29,0,,,,,,,,,,
18950710,1400,,,-13,0,,,,,,,,,,
18950710,1900,,,5,0,,,,,,,,,,
18950711,800,,,-4,0,,,,,,,,,,
18950711,1400,,,-15,0,,,,,,,,,,
18950711,1900,,,-39,0,,,,,,,,,,
18950712,800,,,-144,0,,,,,,,,,,
18950712,1400,,,-146,0,,,,,,,,,,
18950712,1900,,,-160,0,,,,,,,,,,
18950712,2400,,,,,,,,,,,68,0,,
18950713,800,,,-125,0,,,,,,,,,,
18950713,1400,,,-90,0,,,,,,,,,,
18950713,1900,,,-62,0,,,,,,,,,,
18950713,2400,,,,,,,,,,,360,0,,
18950714,800,,,-101,0,,,,,,,,,,
18950714,1400,,,-89,0,,,,,,,,,,
18950714,1900,,,-81,0,,,,,,,,,,
18950714,2400,,,,,,,,,,,58,0,,
18950715,800,,,-54,0,,,,,,,,,,
18950715,1400,,,-36,0,,,,,,,,,,
18950715,1900,,,-24,0,,,,,,,,,,
18950715,2400,,,,,,,,,,,26,0,,
18950716,800,,,-5,0,,,,,,,,,,
18950716,1400,,,0,0,,,,,,,,,,
18950716,1900,,,4,0,,,,,,,,,,
18950716,2400,,,,,,,,,,,7,0,,
18950717,800,,,8,0,,,,,,,,,,
18950717,1400,,,2,0,,,,,,,,,,
18950717,1900,,,-7,0,,,,,,,,,,
18950718,800,,,-16,0,,,,,,,,,,
18950718,1400,,,-18,0,,,,,,,,,,
18950718,1900,,,-23,0,,,,,,,,,,
18950718,2400,,,,,,,,,,,32,0,,
18950719,800,,,-18,0,,,,,,,,,,
18950719,1400,,,-76,0,,,,,,,,,,
18950719,1900,,,-52,0,,,,,,,,,,
18950719,2400,,,,,,,,,,,14,0,,
18950720,800,,,-23,0,,,,,,,,,,
18950720,1400,,,-34,0,,,,,,,,,,
18950720,1900,,,-72,0,,,,,,,,,,
18950721,800,,,-74,0,,,,,,,,,,
18950721,1400,,,-87,0,,,,,,,,,,
18950721,1900,,,-129,0,,,,,,,,,,
18950721,2400,,,,,,,,,,,118,0,,
18950722,800,,,-95,0,,,,,,,,,,
18950722,1400,,,-76,0,,,,,,,,,,
18950722,1900,,,-56,0,,,,,,,,,,
18950722,2400,,,,,,,,,,,66,0,,
18950723,800,,,-34,0,,,,,,,,,,
18950723,1400,,,-21,0,,,,,,,,,,
18950723,1900,,,-7,0,,,,,,,,,,
18950723,2400,,,,,,,,,,,8,0,,
18950724,800,,,-4,0,,,,,,,,,,
18950724,1400,,,-29,0,,,,,,,,,,
18950724,1900,,,-37,0,,,,,,,,,,
18950724,2400,,,,,,,,,,,62,0,,
18950725,800,,,-4,0,,,,,,,,,,
18950725,1400,,,1,0,,,,,,,,,,
18950725,1900,,,2,0,,,,,,,,,,
18950725,2400,,,,,,,,,,,74,0,,
18950726,800,,,5,0,,,,,,,,,,
18950726,1400,,,6,0,,,,,,,,,,
18950726,1900,,,-15,0,,,,,,,,,,
18950727,800,,,-47,0,,,,,,,,,,
18950727,1400,,,-36,0,,,,,,,,,,
18950727,1900,,,-34,0,,,,,,,,,,
18950727,2400,,,,,,,,,,,66,0,,
18950728,800,,,-53,0,,,,,,,,,,
18950728,1400,,,-59,0,,,,,,,,,,
18950728,1900,,,-73,0,,,,,,,,,,
18950728,2400,,,,,,,,,,,140,0,,
18950729,800,,,-55,0,,,,,,,,,,
18950729,1400,,,-36,0,,,,,,,,,,
18950729,1900,,,-7,0,,,,,,,,,,
18950729,2400,,,,,,,,,,,16,0,,
18950730,800,,,18,0,,,,,,,,,,
18950730,1400,,,18,0,,,,,,,,,,
18950730,1900,,,15,0,,,,,,,,,,
18950730,2400,,,,,,,,,,,35,0,,
18950731,800,,,15,0,,,,,,,,,,
18950731,1400,,,12,0,,,,,,,,,,
18950731,1900,,,7,0,,,,,,,,,,
18950801,800,,,18,0,,,,,,,,,,
18950801,1400,,,17,0,,,,,,,,,,
18950801,1900,,,14,0,,,,,,,,,,
18950802,800,,,-11,0,,,,,,,,,,
18950802,1400,,,-33,0,,,,,,,,,,
18950802,1900,,,-50,0,,,,,,,,,,
18950803,800,,,-67,0,,,,,,,,,,
18950803,1400,,,-118,0,,,,,,,,,,
18950803,1900,,,-77,0,,,,,,,,,,
18950803,2400,,,,,,,,,,,34,0,,
18950804,800,,,-130,0,,,,,,,,,,
18950804,1400,,,-141,0,,,,,,,,,,
18950804,1900,,,-123,0,,,,,,,,,,
18950805,800,,,-105,0,,,,,,,,,,
18950805,1400,,,-97,0,,,,,,,,,,
18950805,1900,,,-92,0,,,,,,,,,,
18950805,2400,,,,,,,,,,,18,0,,
18950806,800,,,-132,0,,,,,,,,,,
18950806,1400,,,-134,0,,,,,,,,,,
18950806,1900,,,-123,0,,,,,,,,,,
18950806,2400,,,,,,,,,,,30,0,,
18950807,800,,,-73,0,,,,,,,,,,
18950807,1400,,,-69,0,,,,,,,,,,
18950807,1900,,,-56,0,,,,,,,,,,
18950807,2400,,,,,,,,,,,194,0,,
18950808,800,,,-40,0,,,,,,,,,,
18950808,1400,,,-39,0,,,,,,,,,,
18950808,1900,,,-31,0,,,,,,,,,,
18950808,2400,,,,,,,,,,,80,0,,
18950809,800,,,-34,0,,,,,,,,,,
18950809,1400,,,-37,0,,,,,,,,,,
18950809,1900,,,-11,0,,,,,,,,,,
18950810,800,,,-19,0,,,,,,,,,,
18950810,1400,,,-12,0,,,,,,,,,,
18950810,1900,,,-21,0,,,,,,,,,,
18950810,2400,,,,,,,,,,,6,0,,
18950811,800,,,-59,0,,,,,,,,,,
18950811,1400,,,-47,0,,,,,,,,,,
18950811,1900,,,-46,0,,,,,,,,,,
18950811,2400,,,,,,,,,,,35,0,,
18950812,800,,,-18,0,,,,,,,,,,
18950812,1400,,,-7,0,,,,,,,,,,
18950812,1900,,,-2,0,,,,,,,,,,
18950813,800,,,-9,0,,,,,,,,,,
18950813,1400,,,-11,0,,,,,,,,,,
18950813,1900,,,-18,0,,,,,,,,,,
18950813,2400,,,,,,,,,,,4,0,,
18950814,800,,,-41,0,,,,,,,,,,
18950814,1400,,,-30,0,,,,,,,,,,
18950814,1900,,,2,0,,,,,,,,,,
18950814,2400,,,,,,,,,,,56,0,,
18950815,800,,,32,0,,,,,,,,,,
18950815,1400,,,43,0,,,,,,,,,,
18950815,1900,,,57,0,,,,,,,,,,
18950815,2400,,,,,,,,,,,22,0,,
18950816,800,,,74,0,,,,,,,,,,
18950816,1400,,,75,0,,,,,,,,,,
18950816,1900,,,75,0,,,,,,,,,,
18950816,2400,,,,,,,,,,,12,0,,
18950817,800,,,87,0,,,,,,,,,,
18950817,1400,,,88,0,,,,,,,,,,
18950817,1900,,,84,0,,,,,,,,,,
18950818,800,,,85,0,,,,,,,,,,
18950818,1400,,,73,0,,,,,,,,,,
18950818,1900,,,59,0,,,,,,,,,,
18950819,800,,,47,0,,,,,,,,,,
18950819,1400,,,43,0,,,,,,,,,,
18950819,1900,,,40,0,,,,,,,,,,
18950820,800,,,45,0,,,,,,,,,,
18950820,1400,,,42,0,,,,,,,,,,
18950820,1900,,,39,0,,,,,,,,,,
18950821,800,,,43,0,,,,,,,,,,
18950821,1400,,,41,0,,,,,,,,,,
18950821,1900,,,43,0,,,,,,,,,,
18950822,800,,,40,0,,,,,,,,,,
18950822,1400,,,16,0,,,,,,,,,,
18950822,1900,,,3,0,,,,,,,,,,
18950823,800,,,-13,0,,,,,,,,,,
18950823,1400,,,-1,0,,,,,,,,,,
18950823,1900,,,19,0,,,,,,,,,,
18950824,800,,,8,0,,,,,,,,,,
18950824,1400,,,11,0,,,,,,,,,,
18950824,1900,,,13,0,,,,,,,,,,
18950824,2400,,,,,,,,,,,30,0,,
18950825,800,,,36,0,,,,,,,,,,
18950825,1400,,,58,0,,,,,,,,,,
18950825,1900,,,81,0,,,,,,,,,,
18950826,800,,,54,0,,,,,,,,,,
18950826,1400,,,44,0,,,,,,,,,,
18950826,1900,,,30,0,,,,,,,,,,
18950826,2400,,,,,,,,,,,18,0,,
18950827,800,,,1,0,,,,,,,,,,
18950827,1400,,,2,0,,,,,,,,,,
18950827,1900,,,-48,0,,,,,,,,,,
18950828,800,,,14,0,,,,,,,,,,
18950828,1400,,,41,0,,,,,,,,,,
18950828,1900,,,58,0,,,,,,,,,,
18950828,2400,,,,,,,,,,,62,0,,
18950829,800,,,54,0,,,,,,,,,,
18950829,1400,,,56,0,,,,,,,,,,
18950829,1900,,,36,0,,,,,,,,,,
18950830,800,,,12,0,,,,,,,,,,
18950830,1400,,,12,0,,,,,,,,,,
18950830,1900,,,16,0,,,,,,,,,,
18950831,800,,,35,0,,,,,,,,,,
18950831,1400,,,48,0,,,,,,,,,,
18950831,1900,,,52,0,,,,,,,,,,
18950901,800,,,48,0,,,,,,,,,,
18950901,1400,,,46,0,,,,,,,,,,
18950901,1900,,,42,0,,,,,,,,,,
18950902,800,,,47,0,,,,,,,,,,
18950902,1400,,,32,0,,,,,,,,,,
18950902,1900,,,19,0,,,,,,,,,,
18950903,800,,,31,0,,,,,,,,,,
18950903,1400,,,36,0,,,,,,,,,,
18950903,1900,,,30,0,,,,,,,,,,
18950904,800,,,3,0,,,,,,,,,,
18950904,1400,,,25,0,,,,,,,,,,
18950904,1900,,,43,0,,,,,,,,,,
18950905,800,,,48,0,,,,,,,,,,
18950905,1400,,,42,0,,,,,,,,,,
18950905,1900,,,35,0,,,,,,,,,,
18950906,800,,,38,0,,,,,,,,,,
